time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 11:16:41 +0100;
    0.000100;   -10.744839;    -7.330783;     0.250488; ; 
    0.000200;   -10.866916;    -7.462402;     0.250488; ; 
    0.000300;   -10.832037;    -7.363688;     0.250488; ; 
    0.000400;   -10.744839;    -7.445950;     0.323668; ; 
    0.000500;   -10.832037;    -7.495307;     0.323668; ; 
    0.000600;   -10.709960;    -7.281426;    -0.042232; ; 
    0.000700;   -10.709960;    -7.478854;     0.177308; ; 
    0.000800;   -10.605323;    -7.692735;     0.689568; ; 
    0.000900;   -10.692520;    -7.774996;     0.250488; ; 
    0.001000;   -10.727399;    -7.709187;     0.177308; ; 
    0.001100;   -10.797158;    -7.478854;     0.543208; ; 
    0.001200;   -10.814597;    -7.281426;     0.177308; ; 
    0.001300;   -10.884355;    -7.149807;     0.323668; ; 
    0.001400;   -11.023871;    -7.264974;     0.104128; ; 
    0.001500;   -10.744839;    -7.610473;     0.323668; ; 
    0.001600;   -10.954113;    -7.380140;     0.177308; ; 
    0.001700;   -10.814597;    -7.215617;     0.250488; ; 
    0.001800;   -10.570444;    -7.199164;     0.177308; ; 
    0.001900;   -10.518125;    -7.215617;     0.177308; ; 
    0.002000;   -10.675081;    -7.149807;     0.250488; ; 
    0.002100;   -10.814597;    -7.100450;     0.616388; ; 
    0.002200;   -10.779718;    -7.380140;     0.250488; ; 
    0.002300;   -10.832037;    -7.774996;     0.323668; ; 
    0.002400;   -10.884355;    -7.972424;     0.250488; ; 
    0.002500;   -10.762279;    -7.840806;     0.616388; ; 
    0.002600;   -10.535565;    -7.478854;     0.323668; ; 
    0.002700;   -10.570444;    -7.116903;     0.323668; ; 
    0.002800;   -10.675081;    -7.116903;     0.177308; ; 
    0.002900;   -10.675081;    -7.347236;     0.250488; ; 
    0.003000;   -10.779718;    -7.347236;     0.396848; ; 
    0.003100;   -10.727399;    -7.495307;     0.104128; ; 
    0.003200;   -10.849476;    -7.264974;     0.323668; ; 
    0.003300;   -10.901795;    -7.297878;     0.250488; ; 
    0.003400;   -10.675081;    -7.232069;    -0.115412; ; 
    0.003500;   -10.762279;    -7.199164;     0.250488; ; 
    0.003600;   -10.640202;    -7.182712;     0.177308; ; 
    0.003700;   -10.553004;    -7.445950;     0.250488; ; 
    0.003800;   -10.657641;    -7.824353;     0.177308; ; 
    0.003900;   -10.640202;    -7.972424;     0.323668; ; 
    0.004000;   -10.779718;    -7.758544;     0.177308; ; 
    0.004100;   -10.709960;    -7.610473;     0.104128; ; 
    0.004200;   -10.762279;    -7.380140;     0.250488; ; 
    0.004300;   -10.797158;    -7.347236;     0.323668; ; 
    0.004400;   -10.709960;    -7.462402;     0.250488; ; 
    0.004500;   -10.448367;    -7.577568;     0.250488; ; 
    0.004600;   -10.553004;    -7.544664;     0.470028; ; 
    0.004700;   -10.483246;    -7.396593;     0.177308; ; 
    0.004800;   -10.675081;    -7.248521;     0.323668; ; 
    0.004900;   -10.779718;    -7.215617;     0.104128; ; 
    0.005000;   -10.744839;    -7.166260;     0.396848; ; 
    0.005100;   -10.866916;    -7.330783;     0.250488; ; 
    0.005200;   -10.814597;    -7.791449;     0.177308; ; 
    0.005300;   -10.779718;    -8.038234;     0.030948; ; 
    0.005400;   -10.692520;    -7.840806;     0.177308; ; 
    0.005500;   -10.587883;    -7.561116;     0.323668; ; 
    0.005600;   -10.587883;    -7.396593;    -0.261772; ; 
    0.005700;   -10.518125;    -7.462402;     0.396848; ; 
    0.005800;   -10.605323;    -7.692735;     0.177308; ; 
    0.005900;   -10.779718;    -7.709187;     0.177308; ; 
    0.006000;   -10.727399;    -7.643378;     0.250488; ; 
    0.006100;   -10.814597;    -7.511759;     0.250488; ; 
    0.006200;   -10.727399;    -7.445950;     0.323668; ; 
    0.006300;   -10.779718;    -7.478854;     0.104128; ; 
    0.006400;   -10.535565;    -7.462402;     0.323668; ; 
    0.006500;   -10.518125;    -7.544664;     0.030948; ; 
    0.006600;   -10.430927;    -7.511759;     0.250488; ; 
    0.006700;   -10.605323;    -7.561116;     0.177308; ; 
    0.006800;   -10.762279;    -7.807901;     0.250488; ; 
    0.006900;   -10.762279;    -7.659830;     0.323668; ; 
    0.007000;   -10.762279;    -7.478854;     0.250488; ; 
    0.007100;   -10.675081;    -7.314331;     0.104128; ; 
    0.007200;   -10.570444;    -7.199164;     0.543208; ; 
    0.007300;   -10.675081;    -7.314331;     0.396848; ; 
    0.007400;   -10.500686;    -7.100450;     0.177308; ; 
    0.007500;   -10.413488;    -7.314331;     0.177308; ; 
    0.007600;   -10.570444;    -7.166260;     0.104128; ; 
    0.007700;   -10.675081;    -7.182712;     0.250488; ; 
    0.007800;   -10.657641;    -7.215617;     0.177308; ; 
    0.007900;   -10.779718;    -7.051093;     0.250488; ; 
    0.008000;   -10.675081;    -7.248521;     0.323668; ; 
    0.008100;   -10.762279;    -7.478854;     0.250488; ; 
    0.008200;   -10.535565;    -7.643378;     0.250488; ; 
    0.008300;   -10.640202;    -7.890163;     0.250488; ; 
    0.008400;   -10.448367;    -7.643378;     0.323668; ; 
    0.008500;   -10.483246;    -7.429497;     0.250488; ; 
    0.008600;   -10.640202;    -7.363688;     0.030948; ; 
    0.008700;   -10.814597;    -7.528211;     0.323668; ; 
    0.008800;   -10.884355;    -7.709187;     0.762748; ; 
    0.008900;   -10.587883;    -7.413045;     0.177308; ; 
    0.009000;   -10.744839;    -7.594021;     0.250488; ; 
    0.009100;   -10.587883;    -7.544664;     0.177308; ; 
    0.009200;   -10.465807;    -7.429497;     0.323668; ; 
    0.009300;   -10.518125;    -7.396593;     0.177308; ; 
    0.009400;   -10.448367;    -7.100450;     0.177308; ; 
    0.009500;   -10.518125;    -7.347236;     0.323668; ; 
    0.009600;   -10.640202;    -7.396593;     0.104128; ; 
    0.009700;   -10.744839;    -7.429497;     0.030948; ; 
    0.009800;   -10.744839;    -7.363688;     0.250488; ; 
    0.009900;   -10.640202;    -7.182712;     0.689568; ; 
    0.010000;   -10.553004;    -7.166260;     0.030948; ; 
    0.010100;   -10.448367;    -7.149807;     0.030948; ; 
    0.010200;   -10.396048;    -7.281426;     0.250488; ; 
    0.010300;   -10.413488;    -7.347236;     0.177308; ; 
    0.010400;   -10.326290;    -7.182712;     0.250488; ; 
    0.010500;   -10.570444;    -7.034641;    -0.115412; ; 
    0.010600;   -10.518125;    -6.968832;     0.104128; ; 
    0.010700;   -10.675081;    -6.952379;     0.396848; ; 
    0.010800;   -10.675081;    -6.935927;     0.250488; ; 
    0.010900;   -10.605323;    -6.870118;     0.396848; ; 
    0.011000;   -10.448367;    -7.001736;     0.250488; ; 
    0.011100;   -10.465807;    -7.215617;     0.250488; ; 
    0.011200;   -10.483246;    -7.380140;     0.177308; ; 
    0.011300;   -10.570444;    -7.511759;     0.250488; ; 
    0.011400;   -10.622762;    -7.528211;     0.250488; ; 
    0.011500;   -10.814597;    -7.248521;     0.323668; ; 
    0.011600;   -10.727399;    -7.034641;     0.250488; ; 
    0.011700;   -10.779718;    -7.133355;     0.104128; ; 
    0.011800;   -10.535565;    -7.429497;     0.323668; ; 
    0.011900;   -10.587883;    -7.495307;     0.470028; ; 
    0.012000;   -10.553004;    -7.380140;     0.470028; ; 
    0.012100;   -10.378609;    -7.182712;     0.104128; ; 
    0.012200;   -10.465807;    -7.083998;     0.250488; ; 
    0.012300;   -10.570444;    -7.133355;     0.250488; ; 
    0.012400;   -10.587883;    -7.051093;     0.030948; ; 
    0.012500;   -10.675081;    -7.133355;     0.250488; ; 
    0.012600;   -10.622762;    -7.330783;     0.104128; ; 
    0.012700;   -10.692520;    -7.561116;     0.104128; ; 
    0.012800;   -10.570444;    -7.659830;     0.250488; ; 
    0.012900;   -10.448367;    -7.495307;     0.250488; ; 
    0.013000;   -10.500686;    -7.363688;     0.177308; ; 
    0.013100;   -10.465807;    -7.297878;     0.177308; ; 
    0.013200;   -10.587883;    -7.314331;     0.030948; ; 
    0.013300;   -10.692520;    -7.478854;     0.177308; ; 
    0.013400;   -10.535565;    -7.528211;     0.104128; ; 
    0.013500;   -10.692520;    -7.264974;     0.396848; ; 
    0.013600;   -10.744839;    -7.330783;     0.250488; ; 
    0.013700;   -10.605323;    -7.297878;     0.104128; ; 
    0.013800;   -10.413488;    -7.330783;     0.323668; ; 
    0.013900;   -10.483246;    -7.182712;     0.323668; ; 
    0.014000;   -10.343730;    -7.347236;     0.177308; ; 
    0.014100;   -10.465807;    -7.462402;     0.104128; ; 
    0.014200;   -10.570444;    -7.561116;     0.470028; ; 
    0.014300;   -10.675081;    -7.511759;     0.250488; ; 
    0.014400;   -10.709960;    -7.149807;     0.030948; ; 
    0.014500;   -10.709960;    -7.067546;     0.323668; ; 
    0.014600;   -10.640202;    -7.018189;     0.177308; ; 
    0.014700;   -10.657641;    -7.281426;     0.030948; ; 
    0.014800;   -10.570444;    -7.396593;     0.323668; ; 
    0.014900;   -10.361169;    -7.215617;     0.104128; ; 
    0.015000;   -10.500686;    -7.264974;     0.177308; ; 
    0.015100;   -10.553004;    -7.149807;     0.323668; ; 
    0.015200;   -10.762279;    -7.264974;     0.030948; ; 
    0.015300;   -10.605323;    -7.199164;     0.104128; ; 
    0.015400;   -10.762279;    -7.018189;     0.177308; ; 
    0.015500;   -10.518125;    -7.232069;     0.470028; ; 
    0.015600;   -10.483246;    -7.445950;     0.177308; ; 
    0.015700;   -10.448367;    -7.610473;     0.177308; ; 
    0.015800;   -10.465807;    -7.445950;     0.250488; ; 
    0.015900;   -10.378609;    -7.100450;     0.177308; ; 
    0.016000;   -10.378609;    -7.133355;     0.250488; ; 
    0.016100;   -10.483246;    -7.281426;     0.323668; ; 
    0.016200;   -10.640202;    -7.363688;     0.177308; ; 
    0.016300;   -10.570444;    -7.232069;     0.323668; ; 
    0.016400;   -10.587883;    -7.051093;     0.030948; ; 
    0.016500;   -10.483246;    -7.051093;     0.470028; ; 
    0.016600;   -10.448367;    -7.034641;     0.470028; ; 
    0.016700;   -10.483246;    -7.232069;     0.250488; ; 
    0.016800;   -10.378609;    -7.281426;     0.250488; ; 
    0.016900;   -10.273972;    -7.166260;     0.177308; ; 
    0.017000;   -10.570444;    -7.462402;     0.104128; ; 
    0.017100;   -10.605323;    -7.659830;     0.250488; ; 
    0.017200;   -10.744839;    -7.610473;     0.250488; ; 
    0.017300;   -10.640202;    -7.462402;     0.689568; ; 
    0.017400;   -10.587883;    -6.985284;     0.250488; ; 
    0.017500;   -10.657641;    -7.314331;     0.104128; ; 
    0.017600;   -10.535565;    -7.445950;     0.104128; ; 
    0.017700;   -10.221653;    -7.528211;     0.250488; ; 
    0.017800;   -10.430927;    -7.363688;     0.396848; ; 
    0.017900;   -10.413488;    -6.903022;     0.177308; ; 
    0.018000;   -10.500686;    -7.133355;     0.030948; ; 
    0.018100;   -10.587883;    -7.133355;     0.323668; ; 
    0.018200;   -10.675081;    -7.018189;     0.323668; ; 
    0.018300;   -10.675081;    -7.051093;     0.177308; ; 
    0.018400;   -10.500686;    -6.903022;     0.396848; ; 
    0.018500;   -10.483246;    -7.495307;     0.250488; ; 
    0.018600;   -10.361169;    -7.824353;     0.177308; ; 
    0.018700;   -10.239093;    -7.873710;     0.104128; ; 
    0.018800;   -10.500686;    -7.594021;     0.396848; ; 
    0.018900;   -10.465807;    -7.034641;     0.323668; ; 
    0.019000;   -10.675081;    -7.264974;     0.250488; ; 
    0.019100;   -10.675081;    -7.314331;     0.177308; ; 
    0.019200;   -10.657641;    -7.429497;     0.177308; ; 
    0.019300;   -10.570444;    -7.445950;     0.762748; ; 
    0.019400;   -10.396048;    -6.952379;    -0.115412; ; 
    0.019500;   -10.378609;    -7.133355;     0.104128; ; 
    0.019600;   -10.361169;    -7.281426;     0.250488; ; 
    0.019700;   -10.343730;    -7.232069;     0.323668; ; 
    0.019800;   -10.518125;    -7.133355;     0.250488; ; 
    0.019900;   -10.727399;    -6.935927;     0.250488; ; 
    0.020000;   -10.675081;    -7.396593;     0.323668; ; 
    0.020100;   -10.727399;    -7.577568;     0.250488; ; 
    0.020200;   -10.587883;    -7.626925;     0.177308; ; 
    0.020300;   -10.553004;    -7.610473;     0.177308; ; 
    0.020400;   -10.483246;    -7.314331;     0.250488; ; 
    0.020500;   -10.448367;    -7.248521;     0.323668; ; 
    0.020600;   -10.465807;    -7.314331;     0.177308; ; 
    0.020700;   -10.465807;    -7.396593;     0.030948; ; 
    0.020800;   -10.622762;    -7.363688;     0.250488; ; 
    0.020900;   -10.622762;    -7.248521;    -0.115412; ; 
    0.021000;   -10.692520;    -7.067546;     0.323668; ; 
    0.021100;   -10.675081;    -7.034641;     0.177308; ; 
    0.021200;   -10.518125;    -7.149807;     0.323668; ; 
    0.021300;   -10.361169;    -7.232069;     0.177308; ; 
    0.021400;   -10.500686;    -7.166260;    -0.042232; ; 
    0.021500;   -10.657641;    -7.380140;    -0.042232; ; 
    0.021600;   -10.326290;    -7.445950;     0.323668; ; 
    0.021700;   -10.483246;    -7.495307;     0.104128; ; 
    0.021800;   -10.518125;    -7.330783;     0.177308; ; 
    0.021900;   -10.622762;    -7.314331;     0.177308; ; 
    0.022000;   -10.605323;    -7.396593;     0.250488; ; 
    0.022100;   -10.535565;    -7.495307;     0.177308; ; 
    0.022200;   -10.535565;    -7.347236;     0.323668; ; 
    0.022300;   -10.518125;    -7.264974;     0.323668; ; 
    0.022400;   -10.326290;    -7.149807;     0.177308; ; 
    0.022500;   -10.204214;    -7.018189;     0.323668; ; 
    0.022600;   -10.570444;    -7.083998;     0.177308; ; 
    0.022700;   -10.675081;    -7.083998;     0.104128; ; 
    0.022800;   -10.465807;    -7.199164;     0.250488; ; 
    0.022900;   -10.744839;    -7.281426;     0.177308; ; 
    0.023000;   -10.570444;    -7.413045;     0.177308; ; 
    0.023100;   -10.465807;    -7.577568;     0.104128; ; 
    0.023200;   -10.483246;    -7.462402;     0.616388; ; 
    0.023300;   -10.396048;    -7.363688;     0.250488; ; 
    0.023400;   -10.518125;    -7.511759;     0.104128; ; 
    0.023500;   -10.483246;    -7.495307;     0.323668; ; 
    0.023600;   -10.640202;    -7.511759;     0.396848; ; 
    0.023700;   -10.587883;    -7.413045;     0.177308; ; 
    0.023800;   -10.675081;    -7.232069;     0.323668; ; 
    0.023900;   -10.570444;    -7.347236;     0.250488; ; 
    0.024000;   -10.483246;    -7.264974;     0.250488; ; 
    0.024100;   -10.553004;    -7.264974;     0.323668; ; 
    0.024200;   -10.326290;    -7.182712;     0.323668; ; 
    0.024300;   -10.361169;    -7.232069;     0.323668; ; 
    0.024400;   -10.396048;    -7.264974;     0.250488; ; 
    0.024500;   -10.483246;    -7.347236;     0.177308; ; 
    0.024600;   -10.622762;    -7.577568;     0.250488; ; 
    0.024700;   -10.465807;    -7.511759;     0.177308; ; 
    0.024800;   -10.622762;    -7.297878;     0.250488; ; 
    0.024900;   -10.518125;    -7.363688;     0.104128; ; 
    0.025000;   -10.500686;    -7.594021;     0.177308; ; 
    0.025100;   -10.535565;    -7.561116;     0.250488; ; 
