time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 11:12:01 +0100;
    0.000100;   -10.657641;     0.599242;     0.616388; ; 
    0.000200;   -10.971553;     0.846027;     0.470028; ; 
    0.000300;   -10.866916;     0.911836;     0.470028; ; 
    0.000400;   -10.919234;     0.862479;     0.616388; ; 
    0.000500;   -10.814597;     1.224430;     0.689568; ; 
    0.000600;   -10.709960;     0.484075;     0.616388; ; 
    0.000700;   -10.587883;     0.303100;     0.616388; ; 
    0.000800;   -10.570444;     0.237290;     0.396848; ; 
    0.000900;   -10.570444;     0.368909;     0.470028; ; 
    0.001000;   -10.553004;     1.701548;     0.250488; ; 
    0.001100;   -10.692520;     0.961193;     0.543208; ; 
    0.001200;   -10.744839;     0.878931;     0.616388; ; 
    0.001300;   -10.797158;     0.681503;     0.689568; ; 
    0.001400;   -10.814597;     0.582789;     0.543208; ; 
    0.001500;   -10.709960;     1.059907;     0.543208; ; 
    0.001600;   -10.727399;     0.911836;     0.177308; ; 
    0.001700;   -10.500686;     1.059907;     0.689568; ; 
    0.001800;   -10.570444;     1.059907;     0.396848; ; 
    0.001900;   -10.518125;     1.158621;     0.396848; ; 
    0.002000;   -10.727399;     1.257335;     0.177308; ; 
    0.002100;   -10.919234;     0.944741;     0.689568; ; 
    0.002200;   -10.762279;     0.253743;     0.396848; ; 
    0.002300;   -10.797158;    -0.174018;     0.616388; ; 
    0.002400;   -10.744839;    -0.108209;     0.616388; ; 
    0.002500;   -10.657641;     1.125716;     0.396848; ; 
    0.002600;   -10.622762;     0.516980;     0.543208; ; 
    0.002700;   -10.500686;     0.582789;     0.470028; ; 
    0.002800;   -10.535565;     0.500528;     0.543208; ; 
    0.002900;   -10.622762;     0.434718;     0.689568; ; 
    0.003000;   -10.762279;     1.224430;     0.835928; ; 
    0.003100;   -10.727399;     0.681503;     0.762748; ; 
    0.003200;   -10.692520;     0.730860;     0.689568; ; 
    0.003300;   -10.675081;     0.599242;     0.396848; ; 
    0.003400;   -10.570444;     0.484075;     0.323668; ; 
    0.003500;   -10.570444;     0.665051;     0.396848; ; 
    0.003600;   -10.535565;     0.418266;     0.543208; ; 
    0.003700;   -10.500686;     0.352457;     0.323668; ; 
    0.003800;   -10.622762;     0.368909;     0.543208; ; 
    0.003900;   -10.622762;     0.615694;     0.616388; ; 
    0.004000;   -10.622762;     0.911836;     0.689568; ; 
    0.004100;   -10.762279;     0.697956;     0.762748; ; 
    0.004200;   -10.675081;     0.582789;     0.396848; ; 
    0.004300;   -10.692520;     0.533432;     0.470028; ; 
    0.004400;   -10.535565;     0.615694;     0.616388; ; 
    0.004500;   -10.587883;     0.747313;     0.762748; ; 
    0.004600;   -10.622762;     0.599242;     0.689568; ; 
    0.004700;   -10.570444;     0.599242;     0.616388; ; 
    0.004800;   -10.675081;     0.566337;     0.689568; ; 
    0.004900;   -10.692520;     0.615694;     0.396848; ; 
    0.005000;   -10.727399;     0.648599;     0.543208; ; 
    0.005100;   -10.675081;     0.039862;     0.470028; ; 
    0.005200;   -10.709960;    -0.338541;     0.543208; ; 
    0.005300;   -10.692520;    -0.141113;     0.470028; ; 
    0.005400;   -10.518125;     0.368909;     0.543208; ; 
    0.005500;   -10.587883;     1.010550;     0.616388; ; 
    0.005600;   -10.570444;     0.780217;     0.616388; ; 
    0.005700;   -10.622762;     0.582789;     0.543208; ; 
    0.005800;   -10.709960;     0.286647;     0.470028; ; 
    0.005900;   -10.570444;     0.500528;     0.470028; ; 
    0.006000;   -10.744839;     0.730860;     0.543208; ; 
    0.006100;   -10.692520;     0.714408;     0.543208; ; 
    0.006200;   -10.518125;     0.730860;     0.689568; ; 
    0.006300;   -10.535565;     0.763765;     0.543208; ; 
    0.006400;   -10.413488;     0.697956;     0.835928; ; 
    0.006500;   -10.657641;     0.829574;     0.323668; ; 
    0.006600;   -10.483246;     0.582789;     0.616388; ; 
    0.006700;   -10.587883;     0.434718;     0.543208; ; 
    0.006800;   -10.622762;     0.615694;     0.689568; ; 
    0.006900;   -10.518125;     0.665051;     0.543208; ; 
    0.007000;   -10.744839;     0.665051;     0.543208; ; 
    0.007100;   -10.605323;     0.829574;     0.470028; ; 
    0.007200;   -10.709960;     0.796670;     0.616388; ; 
    0.007300;   -10.500686;     0.829574;     0.616388; ; 
    0.007400;   -10.448367;     0.895384;     1.055468; ; 
    0.007500;   -10.570444;     0.730860;     0.543208; ; 
    0.007600;   -10.553004;     0.977645;     0.543208; ; 
    0.007700;   -10.657641;     1.043455;     0.543208; ; 
    0.007800;   -10.762279;     1.027002;     0.616388; ; 
    0.007900;   -10.727399;     1.175073;     0.762748; ; 
    0.008000;   -10.657641;     0.747313;     0.689568; ; 
    0.008100;   -10.605323;     0.368909;     0.835928; ; 
    0.008200;   -10.361169;     0.105672;     0.616388; ; 
    0.008300;   -10.378609;     0.155029;     0.543208; ; 
    0.008400;   -10.291411;     0.401814;     0.470028; ; 
    0.008500;   -10.657641;     0.615694;     0.470028; ; 
    0.008600;   -10.657641;     0.648599;     0.689568; ; 
    0.008700;   -10.657641;     0.467623;     0.543208; ; 
    0.008800;   -10.675081;     0.484075;     0.616388; ; 
    0.008900;   -10.605323;     0.549885;     0.396848; ; 
    0.009000;   -10.535565;     0.763765;     0.689568; ; 
    0.009100;   -10.465807;     0.829574;     0.323668; ; 
    0.009200;   -10.430927;     0.763765;     0.470028; ; 
    0.009300;   -10.465807;     0.714408;     0.470028; ; 
    0.009400;   -10.413488;     0.599242;     0.616388; ; 
    0.009500;   -10.413488;     0.303100;     0.616388; ; 
    0.009600;   -10.570444;     0.105672;     0.616388; ; 
    0.009700;   -10.675081;    -0.009495;     0.616388; ; 
    0.009800;   -10.657641;     0.122124;     0.616388; ; 
    0.009900;   -10.500686;     0.418266;     0.616388; ; 
    0.010000;   -10.622762;     0.813122;     0.470028; ; 
    0.010100;   -10.430927;     0.648599;     0.470028; ; 
    0.010200;   -10.326290;     0.632146;     0.543208; ; 
    0.010300;   -10.483246;     0.599242;     0.470028; ; 
    0.010400;   -10.483246;     0.533432;     0.543208; ; 
    0.010500;   -10.709960;     1.158621;     0.762748; ; 
    0.010600;   -10.675081;     0.665051;     0.543208; ; 
    0.010700;   -10.622762;     0.549885;     0.616388; ; 
    0.010800;   -10.587883;     0.599242;     0.616388; ; 
    0.010900;   -10.396048;     0.566337;     0.689568; ; 
    0.011000;   -10.396048;     1.405406;     0.689568; ; 
    0.011100;   -10.396048;     0.368909;     0.616388; ; 
    0.011200;   -10.378609;     0.368909;     0.543208; ; 
    0.011300;   -10.430927;     0.681503;     0.543208; ; 
    0.011400;   -10.430927;     0.796670;     0.616388; ; 
    0.011500;   -10.709960;     1.586382;     0.543208; ; 
    0.011600;   -10.692520;     0.467623;     0.543208; ; 
    0.011700;   -10.535565;     0.368909;     0.470028; ; 
    0.011800;   -10.378609;     0.566337;     0.470028; ; 
    0.011900;   -10.343730;     0.878931;     0.470028; ; 
    0.012000;   -10.465807;     1.718000;     0.543208; ; 
    0.012100;   -10.483246;     0.878931;     0.689568; ; 
    0.012200;   -10.361169;     0.714408;     0.616388; ; 
    0.012300;   -10.448367;     0.665051;     0.689568; ; 
    0.012400;   -10.675081;     0.648599;     0.689568; ; 
    0.012500;   -10.640202;     1.142169;     0.689568; ; 
    0.012600;   -10.709960;     0.336004;     0.689568; ; 
    0.012700;   -10.553004;     0.303100;     0.616388; ; 
    0.012800;   -10.605323;     0.385361;     0.470028; ; 
    0.012900;   -10.378609;     0.599242;     0.543208; ; 
    0.013000;   -10.396048;     1.750905;     0.689568; ; 
    0.013100;   -10.396048;     0.681503;     0.616388; ; 
    0.013200;   -10.570444;     0.582789;     0.689568; ; 
    0.013300;   -10.448367;     0.632146;     0.543208; ; 
    0.013400;   -10.535565;     0.665051;     0.470028; ; 
    0.013500;   -10.622762;     0.994098;     0.470028; ; 
    0.013600;   -10.570444;     0.846027;     0.543208; ; 
    0.013700;   -10.465807;     0.796670;     0.470028; ; 
    0.013800;   -10.483246;     0.681503;     0.689568; ; 
    0.013900;   -10.343730;     0.467623;     0.543208; ; 
    0.014000;   -10.169335;     0.220838;     0.616388; ; 
    0.014100;   -10.396048;     0.039862;     0.909108; ; 
    0.014200;   -10.500686;     0.204386;     0.543208; ; 
    0.014300;   -10.657641;     0.484075;     0.543208; ; 
    0.014400;   -10.640202;     0.632146;     0.470028; ; 
    0.014500;   -10.622762;     0.632146;     0.689568; ; 
    0.014600;   -10.553004;     0.401814;     0.616388; ; 
    0.014700;   -10.535565;     0.336004;     0.543208; ; 
    0.014800;   -10.343730;     0.319552;     0.689568; ; 
    0.014900;   -10.396048;     0.401814;     1.055468; ; 
    0.015000;   -10.291411;     0.566337;     0.543208; ; 
    0.015100;   -10.518125;     0.632146;     0.470028; ; 
    0.015200;   -10.709960;     0.582789;     0.470028; ; 
    0.015300;   -10.657641;     0.467623;     0.396848; ; 
    0.015400;   -10.675081;     0.056315;     0.396848; ; 
    0.015500;   -10.640202;    -0.519517;     0.543208; ; 
    0.015600;   -10.518125;    -0.651136;     0.689568; ; 
    0.015700;   -10.291411;    -0.124661;     0.543208; ; 
    0.015800;   -10.396048;     0.582789;     0.470028; ; 
    0.015900;   -10.326290;     0.994098;     0.616388; ; 
    0.016000;   -10.169335;     0.862479;     0.396848; ; 
    0.016100;   -10.605323;     0.516980;     0.470028; ; 
    0.016200;   -10.605323;     0.368909;     0.470028; ; 
    0.016300;   -10.570444;     0.220838;     0.543208; ; 
    0.016400;   -10.692520;     0.303100;     0.543208; ; 
