time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2021-01-12 17:33:42 +0100;
    0.000100;    -2.740096;     0.977645;     7.934385; ; 
    0.000200;    -2.618020;     1.125716;     7.861205; ; 
    0.000300;    -2.600580;     1.076359;     7.788025; ; 
    0.000400;    -2.652899;     1.059907;     7.788025; ; 
    0.000500;    -2.356427;     0.961193;     7.714845; ; 
    0.000600;    -2.408745;     0.697956;     7.788025; ; 
    0.000700;    -2.338987;     0.122124;     7.714845; ; 
    0.000800;    -2.338987;    -0.091756;     7.934385; ; 
    0.000900;    -2.286669;     0.270195;     7.934385; ; 
    0.001000;    -2.461064;     0.977645;     7.861205; ; 
    0.001100;    -2.618020;     1.388954;     8.007565; ; 
    0.001200;    -2.652899;     1.438311;     7.861205; ; 
    0.001300;    -2.548262;     1.043455;     7.934385; ; 
    0.001400;    -2.478503;     0.829574;     7.788025; ; 
    0.001500;    -2.373866;     0.730860;     7.568485; ; 
    0.001600;    -2.234350;     0.780217;     7.788025; ; 
    0.001700;    -2.269229;     0.862479;     8.007565; ; 
    0.001800;    -2.216911;     0.994098;     7.861205; ; 
    0.001900;    -2.269229;     1.224430;     7.934385; ; 
    0.002000;    -2.373866;     1.191526;     7.568485; ; 
    0.002100;    -2.269229;     0.714408;     7.934385; ; 
    0.002200;    -2.495943;    -0.108209;     7.788025; ; 
    0.002300;    -2.338987;    -0.437255;     7.788025; ; 
    0.002400;    -2.164592;     0.171481;     7.934385; ; 
    0.002500;    -2.269229;     1.043455;     7.788025; ; 
    0.002600;    -2.164592;     1.438311;     7.934385; ; 
    0.002700;    -2.007636;     1.273787;     8.007565; ; 
    0.002800;    -2.147153;     0.681503;     7.788025; ; 
    0.002900;    -2.147153;     0.451171;     7.788025; ; 
    0.003000;    -2.426185;     0.467623;     7.641665; ; 
    0.003100;    -2.216911;     0.796670;     7.714845; ; 
    0.003200;    -2.443624;     0.911836;     7.641665; ; 
    0.003300;    -2.182032;     0.829574;     7.714845; ; 
    0.003400;    -2.164592;     0.780217;     7.861205; ; 
    0.003500;    -2.147153;     0.714408;     7.641665; ; 
    0.003600;    -2.094834;     0.500528;     7.641665; ; 
    0.003700;    -2.077394;     0.204386;     7.714845; ; 
