Time_s_,PendulumAngularPosition_deg_,ContactForce_N_,OutputTorque_Nm_
0.6766,5.75317,0.250488,2.8393
0.6767,5.75265,-0.481312,2.83866
0.6768,5.75212,0.323668,2.83801
0.6769,5.75089,0.396848,2.83756
0.677,5.75019,-0.042232,2.83694
0.6771,5.75036,0.323668,2.83606
0.6772,5.75054,0.396848,2.83518
0.6773,5.75194,0.104128,2.83385
0.6774,5.7537,0.396848,2.83218
0.6775,5.75546,0.689568,2.83048
0.6776,5.75669,0.470028,2.82897
0.6777,5.75739,0.250488,2.82781
0.6778,5.75721,0.396848,2.82699
0.6779,5.75651,0.470028,2.82636
0.678,5.75598,0.323668,2.82575
0.6781,5.75739,0.030948,2.82461
0.6782,5.76002,0.323668,2.82305
0.6783,5.76266,0.323668,2.82144
0.6784,5.76301,0.396848,2.82048
0.6785,5.76283,0.323668,2.81966
0.6786,5.76319,0.177308,2.81865
0.6787,5.76283,0.250488,2.81792
0.6788,5.76319,0.396848,2.81693
0.6789,5.76283,-0.042232,2.81619
0.679,5.76371,0.177308,2.815
0.6791,5.76459,0.396848,2.8138
0.6792,5.76582,0.104128,2.81251
0.6793,5.76723,0.177308,2.81119
0.6794,5.76758,0.396848,2.81025
0.6795,5.76863,0.396848,2.80908
0.6796,5.76845,0.396848,2.80837
0.6797,5.76793,0.177308,2.8078
0.6798,5.76898,0.323668,2.80665
0.6799,5.77039,0.250488,2.80539
0.68,5.77039,0.177308,2.80462
0.6801,5.77039,0.177308,2.80384
0.6802,5.77214,0.250488,2.80245
0.6803,5.7739,0.104128,2.80098
0.6804,5.77548,0.030948,2.79951
0.6805,5.77478,0.030948,2.79882
0.6806,5.77337,0.030948,2.79843
0.6807,5.77267,-0.188592,2.79787
0.6808,5.77302,0.030948,2.79693
0.6809,5.77372,-0.042232,2.79584
0.681,5.77478,-0.261772,2.79464
0.6811,5.77478,-0.042232,2.79386
0.6812,5.77478,-0.334952,2.79316
0.6813,5.77478,0.030948,2.79244
0.6814,5.7739,-0.188592,2.79201
0.6815,5.77302,-0.334952,2.79156
0.6816,5.77214,-0.334952,2.79113
0.6817,5.77285,-0.115412,2.79016
0.6818,5.7746,-0.115412,2.78875
0.6819,5.77566,-0.481312,2.78746
0.682,5.77724,-0.115412,2.78594
0.6821,5.77794,-0.261772,2.78472
0.6822,5.77952,-0.408132,2.78329
0.6823,5.78005,-0.481312,2.78226
0.6824,5.78005,-0.261772,2.78143
0.6825,5.7804,-0.334952,2.78053
0.6826,5.78163,-0.261772,2.77932
0.6827,5.78303,-0.188592,2.77806
0.6828,5.78584,-0.261772,2.77627
0.6829,5.7876,-0.408132,2.77486
0.683,5.78813,-0.554492,2.77388
0.6831,5.78813,-0.408132,2.77313
0.6832,5.78866,-0.261772,2.77219
0.6833,5.78848,-0.188592,2.77151
0.6834,5.78795,-0.188592,2.77093
0.6835,5.78743,-0.115412,2.77033
0.6836,5.7876,-0.408132,2.76948
0.6837,5.78848,-0.188592,2.76836
0.6838,5.78936,-0.408132,2.76724
0.6839,5.79129,-0.481312,2.76577
0.684,5.79357,-0.408132,2.7642
0.6841,5.79305,-0.188592,2.76368
0.6842,5.79375,-0.408132,2.76272
0.6843,5.7927,-0.408132,2.76234
0.6844,5.79164,-0.188592,2.76195
0.6845,5.79024,-0.188592,2.76169
0.6846,5.79024,-0.188592,2.76096
0.6847,5.79094,-0.261772,2.75999
0.6848,5.79217,-0.261772,2.7587
0.6849,5.7927,-0.334952,2.75764
0.685,5.7934,-0.115412,2.75654
0.6851,5.7948,-0.261772,2.75523
0.6852,5.79621,-0.115412,2.75391
0.6853,5.79726,-0.334952,2.7527
0.6854,5.79797,-0.261772,2.7516
0.6855,5.79919,-0.334952,2.75032
0.6856,5.80078,-0.188592,2.7489
0.6857,5.80201,-0.115412,2.74759
0.6858,5.80271,-0.115412,2.74646
0.6859,5.80359,-0.334952,2.7453
0.686,5.80376,-0.115412,2.74439
0.6861,5.80376,-0.115412,2.74354
0.6862,5.80359,-0.334952,2.7427
0.6863,5.80464,-0.261772,2.74134
0.6864,5.80569,-0.115412,2.73996
0.6865,5.80763,-0.408132,2.73829
0.6866,5.80973,-0.408132,2.73658
0.6867,5.81149,-0.408132,2.73502
0.6868,5.81465,-0.042232,2.73299
0.6869,5.81553,-0.261772,2.73187
0.687,5.81659,-0.261772,2.73081
0.6871,5.81764,-0.188592,2.7298
0.6872,5.81746,-0.042232,2.72912
0.6873,5.81764,-0.115412,2.7282
0.6874,5.81781,-0.188592,2.72727
0.6875,5.8194,-0.042232,2.72588
0.6876,5.8201,-0.042232,2.72481
0.6877,5.82133,-0.115412,2.72352
0.6878,5.82308,-0.042232,2.72186
0.6879,5.82484,-0.261772,2.7202
0.688,5.82589,0.030948,2.71888
0.6881,5.82519,0.177308,2.7183
0.6882,5.82449,-0.261772,2.71776
0.6883,5.82554,-0.261772,2.71659
0.6884,5.8266,0.104128,2.71544
0.6885,5.82712,-0.115412,2.71451
0.6886,5.82748,-0.188592,2.71361
0.6887,5.82783,0.104128,2.71269
0.6888,5.83011,0.470028,2.7111
0.6889,5.83116,-0.042232,2.70992
0.689,5.83116,0.104128,2.70913
0.6891,5.83116,0.177308,2.70833
0.6892,5.83152,0.104128,2.70735
0.6893,5.83345,-0.334952,2.70577
0.6894,5.83468,-0.042232,2.70444
0.6895,5.83573,-0.261772,2.70319
0.6896,5.83714,0.030948,2.70185
0.6897,5.83854,-0.115412,2.7005
0.6898,5.8396,-0.042232,2.69925
0.6899,5.84047,-0.188592,2.69815
0.69,5.84135,-0.334952,2.69714
0.6901,5.84135,-0.115412,2.69648
0.6902,5.84206,-0.115412,2.69555
0.6903,5.84276,-0.188592,2.69454
0.6904,5.84399,0.030948,2.69335
0.6905,5.84522,-0.334952,2.69218
0.6906,5.84645,-0.261772,2.69106
0.6907,5.84768,-0.334952,2.68991
0.6908,5.84891,0.396848,2.68868
0.6909,5.84926,-0.115412,2.68777
0.691,5.85014,-0.334952,2.68669
0.6911,5.85101,0.030948,2.68568
0.6912,5.85207,-0.042232,2.68461
0.6913,5.85418,-0.115412,2.68311
0.6914,5.85593,-0.334952,2.68172
0.6915,5.85681,-0.261772,2.68066
0.6916,5.85716,0.030948,2.67975
0.6917,5.85699,-0.334952,2.67899
0.6918,5.85786,-0.188592,2.67785
0.6919,5.85751,-0.115412,2.67719
0.692,5.85716,-0.042232,2.67654
0.6921,5.85699,-0.115412,2.67581
0.6922,5.85804,-0.188592,2.67453
0.6923,5.85909,-0.188592,2.67313
0.6924,5.85945,-0.334952,2.67197
0.6925,5.8598,-0.261772,2.67092
0.6926,5.85997,-0.115412,2.67
0.6927,5.86015,-0.261772,2.6691
0.6928,5.85927,-0.188592,2.66858
0.6929,5.86015,-0.115412,2.66747
0.693,5.86208,-0.334952,2.66601
0.6931,5.86419,-0.334952,2.66452
0.6932,5.86594,-0.261772,2.66312
0.6933,5.86594,-0.261772,2.66235
0.6934,5.86594,-0.481312,2.66158
0.6935,5.86717,-0.334952,2.66039
0.6936,5.8677,-0.188592,2.65948
0.6937,5.86823,-0.334952,2.65856
0.6938,5.86876,-0.261772,2.6576
0.6939,5.86911,-0.261772,2.65667
0.694,5.87139,-0.334952,2.65507
0.6941,5.87262,-0.188592,2.65387
0.6942,5.87438,-0.408132,2.6525
0.6943,5.87771,-0.554492,2.65066
0.6944,5.87877,-0.261772,2.64965
0.6945,5.88088,-0.042232,2.64827
0.6946,5.88158,-0.188592,2.64728
0.6947,5.88228,-0.115412,2.64619
0.6948,5.88351,-0.115412,2.64496
0.6949,5.88439,-0.042232,2.64387
0.695,5.88404,-0.334952,2.64328
0.6951,5.88333,-0.188592,2.64278
0.6952,5.88404,-0.115412,2.64168
0.6953,5.88527,-0.188592,2.64034
0.6954,5.88615,-0.188592,2.6391
0.6955,5.88597,-0.115412,2.63826
0.6956,5.88579,-0.261772,2.63745
0.6957,5.88632,-0.115412,2.63642
0.6958,5.88685,-0.042232,2.63542
0.6959,5.88808,-0.261772,2.6342
0.696,5.88948,-0.042232,2.63294
0.6961,5.89089,0.104128,2.63171
0.6962,5.89142,0.030948,2.63077
0.6963,5.89124,-0.115412,2.63008
0.6964,5.89106,-0.188592,2.62939
0.6965,5.89071,0.104128,2.62876
0.6966,5.89071,0.030948,2.62795
0.6967,5.89001,-0.042232,2.62731
0.6968,5.89159,0.030948,2.62585
0.6969,5.893,-0.042232,2.62447
0.697,5.89387,-0.042232,2.62332
0.6971,5.89475,-0.042232,2.6222
0.6972,5.8951,0.030948,2.62128
0.6973,5.89546,-0.042232,2.62039
0.6974,5.89458,0.250488,2.61998
0.6975,5.8944,0.104128,2.61933
0.6976,5.89387,-0.261772,2.6188
0.6977,5.89352,0.104128,2.61818
0.6978,5.89335,0.177308,2.61744
0.6979,5.893,0.323668,2.61675
0.698,5.89282,0.030948,2.616
0.6981,5.89247,-0.042232,2.61525
0.6982,5.89229,0.104128,2.61438
0.6983,5.89247,0.323668,2.61339
0.6984,5.89264,0.030948,2.61243
0.6985,5.893,-0.042232,2.61147
0.6986,5.89335,-0.042232,2.6105
0.6987,5.89352,0.250488,2.60959
0.6988,5.8937,0.104128,2.60872
0.6989,5.89387,0.104128,2.6079
0.699,5.89405,0.030948,2.60711
0.6991,5.89493,0.030948,2.60604
0.6992,5.89493,0.177308,2.60524
0.6993,5.89423,-0.115412,2.60469
0.6994,5.8944,-0.188592,2.60386
0.6995,5.8951,0.030948,2.60291
0.6996,5.89651,-0.042232,2.60164
0.6997,5.89844,-0.115412,2.60014
0.6998,5.90055,0.030948,2.59858
0.6999,5.90143,-0.188592,2.59744
0.7,5.90213,-0.115412,2.59641
0.7001,5.90231,-0.188592,2.59558
0.7002,5.90248,-0.042232,2.59475
0.7003,5.90248,-0.115412,2.59395
0.7004,5.90248,-0.042232,2.59316
0.7005,5.90248,0.030948,2.59237
0.7006,5.90459,-0.188592,2.5908
0.7007,5.9067,-0.261772,2.58923
0.7008,5.90828,-0.042232,2.58784
0.7009,5.90968,-0.042232,2.58653
0.701,5.91074,-0.334952,2.58533
0.7011,5.91144,-0.042232,2.58419
0.7012,5.91162,-0.261772,2.5832
0.7013,5.91214,-0.188592,2.58206
0.7014,5.91355,-0.554492,2.58063
0.7015,5.91548,-0.481312,2.57904
0.7016,5.91741,-0.188592,2.57746
0.7017,5.91847,-0.261772,2.57633
0.7018,5.92057,-0.115412,2.57495
0.7019,5.92128,-0.554492,2.57407
0.702,5.92216,-0.334952,2.57304
0.7021,5.9218,-0.408132,2.57233
0.7022,5.92268,-0.115412,2.5712
0.7023,5.92391,-0.334952,2.56999
0.7024,5.92497,-0.408132,2.56889
0.7025,5.92567,-0.261772,2.56789
0.7026,5.92637,-0.481312,2.56677
0.7027,5.92813,-0.554492,2.56525
0.7028,5.92971,-0.481312,2.56378
0.7029,5.92988,-0.334952,2.56282
0.703,5.92971,-0.408132,2.56205
0.7031,5.93076,-0.115412,2.56087
0.7032,5.93357,-0.188592,2.55908
0.7033,5.93621,-0.261772,2.55739
0.7034,5.93673,-0.554492,2.55647
0.7035,5.93709,-0.408132,2.55561
0.7036,5.93673,-0.334952,2.55493
0.7037,5.93638,-0.408132,2.55423
0.7038,5.93638,-0.481312,2.55338
0.7039,5.93638,-0.115412,2.55252
0.704,5.93551,-0.408132,2.55193
0.7041,5.93621,-0.481312,2.55071
0.7042,5.93551,-0.554492,2.54997
0.7043,5.93726,-0.700852,2.54847
0.7044,5.93744,-0.408132,2.54757
0.7045,5.93832,-0.481312,2.54643
0.7046,5.93919,-0.554492,2.5453
0.7047,5.94042,-0.408132,2.54404
0.7048,5.942,-0.481312,2.54264
0.7049,5.94236,-0.408132,2.54167
0.705,5.94306,-0.408132,2.54056
0.7051,5.94376,-0.554492,2.53945
0.7052,5.94429,-0.481312,2.53842
0.7053,5.94482,-0.334952,2.53738
0.7054,5.94604,-0.481312,2.53607
0.7055,5.94745,-0.481312,2.53462
0.7056,5.94973,-0.481312,2.53286
0.7057,5.95202,-0.554492,2.53112
0.7058,5.95342,-0.408132,2.52973
0.7059,5.95342,-0.408132,2.52885
0.706,5.9543,-0.481312,2.52765
0.7061,5.955,-0.700852,2.52649
0.7062,5.95641,-0.408132,2.52514
0.7063,5.95781,-0.188592,2.52386
0.7064,5.95711,-0.188592,2.52334
0.7065,5.95641,-0.627672,2.52277
0.7066,5.95694,-0.408132,2.52172
0.7067,5.95729,-0.481312,2.52073
0.7068,5.95729,-0.481312,2.5199
0.7069,5.95781,-0.261772,2.51892
0.707,5.95834,-0.554492,2.51789
0.7071,5.95922,-0.261772,2.5167
0.7072,5.9615,-0.261772,2.515
0.7073,5.96414,-0.261772,2.5133
0.7074,5.96677,-0.188592,2.51164
0.7075,5.96853,-0.188592,2.51029
0.7076,5.97011,-0.334952,2.50892
0.7077,5.97152,-0.408132,2.5076
0.7078,5.97239,-0.408132,2.50647
0.7079,5.97362,-0.334952,2.50526
0.708,5.9752,-0.334952,2.50396
0.7081,5.97678,-0.554492,2.50267
0.7082,5.97801,-0.334952,2.50152
0.7083,5.98047,-0.334952,2.49992
0.7084,5.98205,-0.188592,2.49857
0.7085,5.98381,-0.188592,2.4971
0.7086,5.98487,-0.261772,2.49582
0.7087,5.98504,-0.115412,2.49484
0.7088,5.98627,-0.554492,2.49347
0.7089,5.98803,-0.334952,2.49195
0.709,5.98855,-0.408132,2.49087
0.7091,5.98908,-0.481312,2.48985
0.7092,5.98891,-0.481312,2.48918
0.7093,5.99084,-0.261772,2.48777
0.7094,5.99224,-0.188592,2.48642
0.7095,5.99295,-0.188592,2.48522
0.7096,5.99295,-0.188592,2.48428
0.7097,5.99295,-0.334952,2.48336
0.7098,5.994,-0.334952,2.48211
0.7099,5.99453,-0.188592,2.48096
0.71,5.99558,-0.334952,2.47947
0.7101,5.99628,-0.188592,2.47807
0.7102,5.99857,-0.261772,2.47612
0.7103,6.00085,-0.261772,2.47432
0.7104,6.00313,-0.334952,2.47259
0.7105,6.00226,-0.334952,2.472
0.7106,6.0012,-0.334952,2.47149
0.7107,6.00103,-0.261772,2.47073
0.7108,6.00173,-0.115412,2.46965
0.7109,6.00278,-0.334952,2.46844
0.711,6.00384,-0.188592,2.46718
0.7111,6.00471,-0.408132,2.46599
0.7112,6.00524,-0.554492,2.46493
0.7113,6.00577,-0.408132,2.46388
0.7114,6.00612,-0.481312,2.46289
0.7115,6.0063,-0.261772,2.4619
0.7116,6.00665,-0.554492,2.46084
0.7117,6.007,-0.261772,2.45982
0.7118,6.00893,-0.261772,2.45828
0.7119,6.01104,-0.554492,2.45667
0.712,6.01315,-0.408132,2.45503
0.7121,6.01402,-0.554492,2.45385
0.7122,6.01402,-0.627672,2.45301
0.7123,6.0142,-0.700852,2.45211
0.7124,6.01473,-0.627672,2.45108
0.7125,6.01543,-0.920392,2.44992
0.7126,6.01631,-0.481312,2.4487
0.7127,6.01736,-0.627672,2.44746
0.7128,6.01965,-0.774032,2.44581
0.7129,6.02193,-0.774032,2.44416
0.713,6.02263,-0.774032,2.44305
0.7131,6.02246,-0.627672,2.44225
0.7132,6.02246,-0.700852,2.44142
0.7133,6.02298,-0.920392,2.44041
0.7134,6.02369,-0.847212,2.43933
0.7135,6.02544,-0.774032,2.43786
0.7136,6.02685,-0.847212,2.43655
0.7137,6.02808,-0.920392,2.43534
0.7138,6.02896,-0.774032,2.43436
0.7139,6.03018,-0.920392,2.43322
0.714,6.03071,-0.847212,2.43226
0.7141,6.03106,-0.920392,2.43135
0.7142,6.03141,-0.700852,2.43044
0.7143,6.03071,-0.920392,2.42991
0.7144,6.03036,-1.35947,2.42918
0.7145,6.03001,-1.06675,2.42839
0.7146,6.02948,-0.700852,2.42762
0.7147,6.03036,-0.847212,2.42638
0.7148,6.03071,-1.21311,2.42538
0.7149,6.03141,-0.774032,2.42425
0.715,6.03106,-0.554492,2.42351
0.7151,6.03089,-0.847212,2.42283
0.7152,6.03071,-1.21311,2.42215
0.7153,6.03071,-0.774032,2.42141
0.7154,6.03054,-1.06675,2.42059
0.7155,6.02931,-0.774032,2.42007
0.7156,6.02843,-0.700852,2.41942
0.7157,6.0279,-0.700852,2.41872
0.7158,6.03001,-0.627672,2.41713
0.7159,6.03001,-0.627672,2.41627
0.716,6.03106,-0.700852,2.41498
0.7161,6.03054,-0.774032,2.41424
0.7162,6.03001,-1.06675,2.41351
0.7163,6.03159,-0.774032,2.41207
0.7164,6.03405,-0.700852,2.41034
0.7165,6.03563,-0.627672,2.40894
0.7166,6.03686,-0.481312,2.40769
0.7167,6.03774,-0.700852,2.40661
0.7168,6.03862,-0.554492,2.40553
0.7169,6.03879,-0.627672,2.40466
0.717,6.03862,-0.627672,2.40387
0.7171,6.03704,-0.627672,2.40357
0.7172,6.0351,-0.847212,2.40341
0.7173,6.03475,-0.847212,2.40269
0.7174,6.03335,-0.847212,2.40227
0.7175,6.0337,-0.481312,2.40124
0.7176,6.03212,-0.627672,2.40087
0.7177,6.0337,-0.774032,2.39944
0.7178,6.033,-0.627672,2.39891
0.7179,6.03352,-0.774032,2.39795
0.718,6.03247,-0.554492,2.39752
0.7181,6.03282,-0.700852,2.39653
0.7182,6.03054,-0.847212,2.39643
0.7183,6.02913,-0.774032,2.39602
0.7184,6.02755,-0.774032,2.39567
0.7185,6.02562,-0.700852,2.39544
0.7186,6.0279,-0.627672,2.39373
0.7187,6.0279,-0.847212,2.39286
0.7188,6.02825,-0.774032,2.39186
0.7189,6.02773,-0.774032,2.39106
0.719,6.02755,-0.700852,2.39008
0.7191,6.02878,-0.847212,2.38858
0.7192,6.0286,-0.700852,2.3876
0.7193,6.02843,-0.700852,2.38669
0.7194,6.0286,-0.774032,2.38565
0.7195,6.0286,-0.847212,2.3847
0.7196,6.02948,-0.774032,2.38352
0.7197,6.02878,-1.21311,2.38295
0.7198,6.02913,-0.920392,2.38201
0.7199,6.02878,-0.847212,2.38128
0.72,6.02896,-0.700852,2.38032
0.7201,6.02843,-1.06675,2.37964
0.7202,6.0279,-1.13993,2.37896
0.7203,6.02737,-1.06675,2.37822
0.7204,6.02773,-0.847212,2.37706
0.7205,6.02808,-0.920392,2.37589
0.7206,6.02808,-1.28629,2.37491
0.7207,6.02773,-0.920392,2.37414
0.7208,6.02737,-0.847212,2.37339
0.7209,6.0272,-1.28629,2.37261
0.721,6.0279,-1.35947,2.3716
0.7211,6.02896,-0.993572,2.3705
0.7212,6.03018,-0.920392,2.36936
0.7213,6.03106,-1.06675,2.36828
0.7214,6.03212,-0.920392,2.36707
0.7215,6.033,-0.920392,2.36591
0.7216,6.03405,-1.06675,2.36468
0.7217,6.0344,-0.847212,2.36367
0.7218,6.0344,-1.13993,2.36274
0.7219,6.03405,-0.993572,2.36181
0.722,6.0337,-1.06675,2.36086
0.7221,6.03422,-0.920392,2.35962
0.7222,6.03545,-0.847212,2.3582
0.7223,6.03668,-0.993572,2.35683
0.7224,6.03809,-1.13993,2.35543
0.7225,6.03791,-0.993572,2.35457
0.7226,6.03914,-0.993572,2.35321
0.7227,6.03914,-0.993572,2.35231
0.7228,6.03914,-0.993572,2.3514
0.7229,6.03932,-0.993572,2.35043
0.723,6.04037,-1.21311,2.34915
0.7231,6.0416,-1.21311,2.34783
0.7232,6.04283,-0.700852,2.34651
0.7233,6.04441,-0.847212,2.34505
0.7234,6.04459,-1.35947,2.34402
0.7235,6.04512,-0.920392,2.34288
0.7236,6.04529,-0.847212,2.3419
0.7237,6.04564,-0.920392,2.34084
0.7238,6.04635,-1.13993,2.33966
0.7239,6.04635,-0.920392,2.33875
0.724,6.04722,-0.993572,2.33759
0.7241,6.04687,-0.993572,2.33689
0.7242,6.0488,-0.920392,2.33541
0.7243,6.05074,-1.13993,2.33385
0.7244,6.05267,-1.28629,2.33228
0.7245,6.05355,-0.920392,2.33108
0.7246,6.05302,-0.920392,2.33039
0.7247,6.0546,-1.06675,2.32899
0.7248,6.05601,-0.993572,2.32756
0.7249,6.05741,-1.13993,2.32598
0.725,6.05952,-0.993572,2.32415
0.7251,6.06163,-1.13993,2.32236
0.7252,6.06356,-1.21311,2.32071
0.7253,6.06479,-1.13993,2.3193
0.7254,6.06602,-0.993572,2.31788
0.7255,6.0669,-1.06675,2.3167
0.7256,6.0683,-1.06675,2.31533
0.7257,6.06883,-1.06675,2.31429
0.7258,6.07059,-1.06675,2.31277
0.7259,6.07094,-0.993572,2.31173
0.726,6.07217,-1.13993,2.31036
0.7261,6.07357,-0.920392,2.30899
0.7262,6.07515,-0.847212,2.30755
0.7263,6.07586,-0.920392,2.30639
0.7264,6.07586,-0.993572,2.30537
0.7265,6.07568,-0.920392,2.30441
0.7266,6.07621,-0.993572,2.30331
0.7267,6.07744,-0.993572,2.302
0.7268,6.07937,-1.13993,2.30048
0.7269,6.0813,-0.920392,2.299
0.727,6.0813,-0.554492,2.29825
0.7271,6.08165,-0.774032,2.29742
0.7272,6.082,-0.700852,2.2965
0.7273,6.08429,-0.993572,2.29477
0.7274,6.08481,-0.920392,2.29363
0.7275,6.08727,-0.554492,2.2918
0.7276,6.08727,-0.700852,2.2909
0.7277,6.08956,-0.700852,2.28919
0.7278,6.09096,-0.993572,2.28779
0.7279,6.09325,-0.920392,2.286
0.728,6.095,-0.700852,2.28439
0.7281,6.09781,-0.920392,2.28247
0.7282,6.10062,-0.847212,2.28058
0.7283,6.10326,-0.700852,2.27879
0.7284,6.10642,-0.847212,2.27679
0.7285,6.10624,-0.847212,2.27599
0.7286,6.10835,-0.627672,2.27441
0.7287,6.10993,-0.774032,2.27302
0.7288,6.11239,-0.774032,2.27132
0.7289,6.1138,-0.847212,2.26996
0.729,6.11432,-0.920392,2.26891
0.7291,6.1145,-0.627672,2.268
0.7292,6.11468,-0.774032,2.26707
0.7293,6.1145,-1.06675,2.26622
0.7294,6.1152,-1.06675,2.26502
0.7295,6.11503,-0.700852,2.26412
0.7296,6.11661,-0.774032,2.26266
0.7297,6.11854,-0.847212,2.26106
0.7298,6.12065,-0.920392,2.25939
0.7299,6.12153,-0.993572,2.25818
0.73,6.1217,-0.774032,2.25722
0.7301,6.1217,-0.627672,2.25633
0.7302,6.1217,-0.847212,2.2554
0.7303,6.12293,-0.700852,2.25404
0.7304,6.12434,-0.847212,2.25262
0.7305,6.12592,-0.847212,2.25117
0.7306,6.12767,-0.847212,2.24967
0.7307,6.12943,-1.06675,2.24811
0.7308,6.13119,-1.35947,2.2465
0.7309,6.13119,-0.408132,2.24554
0.731,6.13119,-0.334952,2.24457
0.7311,6.13101,-0.408132,2.24372
0.7312,6.13101,-1.13993,2.24283
0.7313,6.13171,-0.627672,2.24168
0.7314,6.13224,-0.920392,2.24061
0.7315,6.13347,-0.774032,2.23933
0.7316,6.13453,-0.774032,2.23817
0.7317,6.13435,-0.847212,2.2374
0.7318,6.13453,-0.993572,2.23651
0.7319,6.1347,-1.06675,2.23562
0.732,6.1354,-0.554492,2.23454
0.7321,6.1354,-0.774032,2.23366
0.7322,6.13575,-0.847212,2.23266
0.7323,6.13575,-0.920392,2.23164
0.7324,6.13734,-0.700852,2.23008
0.7325,6.13751,-0.700852,2.22902
0.7326,6.13769,-0.774032,2.22802
0.7327,6.13786,-0.700852,2.22705
0.7328,6.13892,-0.847212,2.22584
0.7329,6.13997,-0.847212,2.22465
0.733,6.13997,-0.774032,2.22382
0.7331,6.13997,-0.700852,2.22289
0.7332,6.13962,-0.774032,2.22198
0.7333,6.14102,-0.993572,2.22046
0.7334,6.14261,-0.920392,2.21892
0.7335,6.14419,-0.774032,2.21745
0.7336,6.14594,-0.920392,2.21593
0.7337,6.1477,-0.993572,2.21441
0.7338,6.15016,-0.920392,2.21259
0.7339,6.14998,-0.920392,2.21171
0.734,6.15016,-0.774032,2.21071
0.7341,6.14928,-0.774032,2.21012
0.7342,6.14875,-0.847212,2.20942
0.7343,6.14893,-0.920392,2.20846
0.7344,6.14946,-0.993572,2.20731
0.7345,6.15086,-0.774032,2.20585
0.7346,6.15139,-0.847212,2.20471
0.7347,6.15244,-0.847212,2.20336
0.7348,6.15279,-0.847212,2.20226
0.7349,6.15174,-0.920392,2.20165
0.735,6.15069,-0.627672,2.20104
0.7351,6.14963,-0.700852,2.20041
0.7352,6.15016,-0.700852,2.19922
0.7353,6.15174,-0.847212,2.19765
0.7354,6.15332,-0.700852,2.19611
0.7355,6.15297,-0.920392,2.19524
0.7356,6.15209,-0.847212,2.19457
0.7357,6.15156,-0.847212,2.19381
0.7358,6.15139,-0.847212,2.19294
0.7359,6.15139,-0.847212,2.19206
0.736,6.15121,-0.847212,2.19124
0.7361,6.15121,-0.847212,2.19036
0.7362,6.15156,-1.06675,2.1893
0.7363,6.15227,-1.21311,2.18815
0.7364,6.15244,-0.993572,2.18718
0.7365,6.15262,-0.847212,2.18622
0.7366,6.15244,-0.920392,2.18537
0.7367,6.15262,-1.06675,2.1844
0.7368,6.15279,-0.847212,2.18335
0.7369,6.1549,-0.920392,2.18161
0.737,6.15613,-0.920392,2.18015
0.7371,6.15596,-1.06675,2.17921
0.7372,6.1556,-0.920392,2.17835
0.7373,6.1549,-0.920392,2.17762
0.7374,6.1542,-1.06675,2.17693
0.7375,6.15437,-0.847212,2.17593
0.7376,6.1549,-0.847212,2.17479
0.7377,6.15455,-0.920392,2.17397
0.7378,6.15473,-1.06675,2.17297
0.7379,6.15402,-0.847212,2.17225
0.738,6.15385,-0.920392,2.17135
0.7381,6.15402,-0.774032,2.17024
0.7382,6.15437,-1.06675,2.16902
0.7383,6.15473,-0.920392,2.16776
0.7384,6.15508,-0.920392,2.16651
0.7385,6.15543,-0.993572,2.16531
0.7386,6.15455,-0.774032,2.1646
0.7387,6.15367,-1.06675,2.16394
0.7388,6.1535,-0.920392,2.16319
0.7389,6.15455,-0.847212,2.16202
0.739,6.15543,-0.627672,2.16091
0.7391,6.15613,-0.847212,2.15974
0.7392,6.15736,-1.13993,2.15835
0.7393,6.15877,-0.920392,2.15691
0.7394,6.16017,-0.993572,2.15551
0.7395,6.16035,-0.847212,2.15455
0.7396,6.15947,-0.920392,2.15391
0.7397,6.15824,-0.847212,2.15333
0.7398,6.15841,-0.993572,2.15225
0.7399,6.16017,-0.993572,2.15062
0.74,6.1621,-0.920392,2.14898
0.7401,6.1621,-1.06675,2.14802
0.7402,6.16105,-1.06675,2.14741
0.7403,6.1614,-0.774032,2.14637
0.7404,6.16175,-0.774032,2.14536
0.7405,6.1614,-0.700852,2.14464
0.7406,6.16105,-0.700852,2.1439
0.7407,6.16105,-0.774032,2.14302
0.7408,6.1621,-0.847212,2.14175
0.7409,6.16263,-0.774032,2.14065
0.741,6.16316,-0.700852,2.13947
0.7411,6.16351,-0.627672,2.13821
0.7412,6.16316,-1.35947,2.1371
0.7413,6.16351,-1.06675,2.13574
0.7414,6.16263,-0.920392,2.13497
0.7415,6.16228,-0.847212,2.13413
0.7416,6.16263,-0.774032,2.13306
0.7417,6.16298,-0.847212,2.13198
0.7418,6.16456,-0.920392,2.1305
0.7419,6.16562,-0.920392,2.12924
0.742,6.16755,-0.774032,2.12769
0.7421,6.16825,-0.700852,2.12652
0.7422,6.16895,-0.920392,2.12532
0.7423,6.1686,-0.847212,2.12447
0.7424,6.16825,-0.847212,2.12361
0.7425,6.16843,-0.847212,2.12255
0.7426,6.1686,-0.700852,2.12142
0.7427,6.16808,-0.774032,2.12052
0.7428,6.16895,-0.847212,2.11915
0.7429,6.17071,-0.993572,2.11753
0.743,6.16983,-0.627672,2.11685
0.7431,6.16895,-0.993572,2.11616
0.7432,6.16878,-0.993572,2.11525
0.7433,6.16913,-0.920392,2.11421
0.7434,6.16948,-0.920392,2.11319
0.7435,6.17001,-0.920392,2.11209
0.7436,6.16931,-0.847212,2.11139
0.7437,6.16878,-0.774032,2.11064
