time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 12:02:04 +0100;
    0.000100;   -45.222818;    -0.075304;     0.616388; ; 
    0.000200;   -45.240258;     0.089219;     0.470028; ; 
    0.000300;   -45.100742;     0.714408;     0.470028; ; 
    0.000400;   -45.397214;     1.438311;     0.323668; ; 
    0.000500;   -45.554170;     1.537025;     0.470028; ; 
    0.000600;   -45.536731;     1.027002;     0.250488; ; 
    0.000700;   -45.693687;     0.796670;     0.543208; ; 
    0.000800;   -45.519291;     0.796670;     0.470028; ; 
    0.000900;   -45.327456;     0.862479;     0.543208; ; 
    0.001000;   -45.414654;     1.027002;     0.396848; ; 
    0.001100;   -45.275137;     1.043455;     0.543208; ; 
    0.001200;   -45.379775;     1.059907;     0.323668; ; 
    0.001300;   -45.397214;     0.977645;     0.323668; ; 
    0.001400;   -45.414654;     0.813122;     0.470028; ; 
    0.001500;   -45.449533;     0.697956;     0.543208; ; 
    0.001600;   -45.623928;     0.747313;     0.762748; ; 
    0.001700;   -45.589049;     0.763765;     0.616388; ; 
    0.001800;   -45.432093;     0.846027;     0.543208; ; 
    0.001900;   -45.275137;     1.092812;     0.250488; ; 
    0.002000;   -45.257698;     1.125716;     0.323668; ; 
    0.002100;   -45.257698;     0.862479;     0.323668; ; 
    0.002200;   -45.327456;     0.780217;     0.616388; ; 
    0.002300;   -45.501851;     0.796670;     0.396848; ; 
    0.002400;   -45.571610;     0.862479;     0.543208; ; 
    0.002500;   -45.432093;     1.027002;     0.470028; ; 
    0.002600;   -45.484412;     1.092812;     0.470028; ; 
    0.002700;   -45.693687;     1.059907;     0.689568; ; 
    0.002800;   -45.344895;     1.043455;     0.323668; ; 
    0.002900;   -45.310016;     0.895384;     0.396848; ; 
    0.003000;   -45.240258;     0.549885;     0.616388; ; 
    0.003100;   -45.362335;     0.385361;    -1.505832; ; 
    0.003200;   -45.501851;     0.516980;     0.616388; ; 
    0.003300;   -45.379775;     0.681503;     0.689568; ; 
    0.003400;   -45.449533;     0.813122;     0.470028; ; 
    0.003500;   -45.501851;     0.846027;     0.396848; ; 
    0.003600;   -45.432093;     0.615694;    -0.700852; ; 
    0.003700;   -45.484412;     0.681503;     0.689568; ; 
    0.003800;   -45.344895;     0.994098;     0.470028; ; 
    0.003900;   -45.240258;     0.878931;     0.543208; ; 
    0.004000;   -45.257698;     1.010550;     0.762748; ; 
    0.004100;   -45.275137;     0.928288;    -0.042232; ; 
    0.004200;   -45.449533;     0.829574;     0.470028; ; 
    0.004300;   -45.275137;     0.796670;     0.470028; ; 
    0.004400;   -45.501851;     0.813122;     0.689568; ; 
    0.004500;   -45.292577;     0.862479;     0.616388; ; 
    0.004600;   -45.484412;     0.484075;     0.177308; ; 
    0.004700;   -45.484412;     0.566337;     0.616388; ; 
    0.004800;   -45.310016;     0.911836;     0.543208; ; 
    0.004900;   -45.257698;     0.928288;     0.470028; ; 
    0.005000;   -45.205379;     0.895384;     0.543208; ; 
    0.005100;   -45.327456;     0.730860;    -0.334952; ; 
    0.005200;   -45.484412;     0.599242;     0.616388; ; 
    0.005300;   -45.414654;     0.615694;     0.470028; ; 
    0.005400;   -45.484412;     0.632146;     0.470028; ; 
    0.005500;   -45.292577;     0.961193;     0.543208; ; 
    0.005600;   -45.414654;     0.829574;     0.030948; ; 
    0.005700;   -45.414654;     0.665051;     0.470028; ; 
    0.005800;   -45.257698;     0.681503;     0.250488; ; 
    0.005900;   -45.292577;     0.418266;     0.616388; ; 
    0.006000;   -45.240258;     0.368909;     0.470028; ; 
    0.006100;   -45.327456;     0.237290;     0.470028; ; 
    0.006200;   -45.327456;     0.516980;     0.323668; ; 
    0.006300;   -45.379775;     0.813122;    -0.042232; ; 
    0.006400;   -45.397214;     0.928288;    -0.115412; ; 
    0.006500;   -45.310016;     0.928288;     0.909108; ; 
    0.006600;   -45.240258;     0.599242;    -1.579012; ; 
    0.006700;   -45.344895;     0.500528;     0.470028; ; 
    0.006800;   -45.170500;     0.697956;     0.543208; ; 
    0.006900;   -45.048423;     0.846027;     0.909108; ; 
    0.007000;   -45.327456;     0.895384;     0.396848; ; 
    0.007100;   -45.344895;     0.878931;     0.616388; ; 
    0.007200;   -45.449533;     0.878931;     0.616388; ; 
    0.007300;   -45.397214;     0.665051;     0.543208; ; 
    0.007400;   -45.292577;     0.648599;     0.543208; ; 
    0.007500;   -45.240258;     0.336004;     0.470028; ; 
    0.007600;   -45.083302;     0.467623;     0.616388; ; 
    0.007700;   -45.257698;     0.681503;     0.396848; ; 
    0.007800;   -45.153060;     0.878931;     0.250488; ; 
    0.007900;   -45.240258;     0.862479;     0.250488; ; 
    0.008000;   -45.466972;     0.780217;     0.616388; ; 
    0.008100;   -45.536731;     0.648599;     0.396848; ; 
    0.008200;   -45.362335;     0.911836;     0.543208; ; 
    0.008300;   -45.379775;     0.961193;     0.543208; ; 
    0.008400;   -45.275137;     0.878931;     0.470028; ; 
    0.008500;   -45.222818;     0.928288;     0.470028; ; 
    0.008600;   -45.100742;     1.010550;     0.470028; ; 
    0.008700;   -45.187939;     1.076359;     0.323668; ; 
    0.008800;   -45.153060;     1.142169;     0.616388; ; 
    0.008900;   -45.327456;     0.862479;     0.543208; ; 
    0.009000;   -45.275137;     0.549885;     0.543208; ; 
    0.009100;   -45.292577;     0.549885;     0.616388; ; 
    0.009200;   -45.240258;     0.681503;     0.470028; ; 
    0.009300;   -45.257698;     0.763765;     0.470028; ; 
    0.009400;   -45.240258;     0.911836;     0.104128; ; 
    0.009500;   -45.135621;     0.829574;     0.470028; ; 
    0.009600;   -45.118181;     0.681503;     0.396848; ; 
