time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 12:05:56 +0100;
    0.000100;   -45.990159;     0.846027;     1.640907; ; 
    0.000200;   -46.112236;     0.846027;     1.640907; ; 
    0.000300;   -45.972720;     0.813122;     1.714087; ; 
    0.000400;   -45.902961;     1.010550;     0.909108; ; 
    0.000500;   -45.955280;     1.092812;     1.494547; ; 
    0.000600;   -45.850643;     1.109264;     1.494547; ; 
    0.000700;   -45.728566;     0.911836;     1.494547; ; 
    0.000800;   -45.676247;     0.533432;     1.640907; ; 
    0.000900;   -45.746005;     0.467623;     0.982288; ; 
    0.001000;   -45.902961;     0.665051;     1.640907; ; 
    0.001100;   -45.937840;     0.977645;     1.494547; ; 
    0.001200;   -45.937840;     1.092812;     1.714087; ; 
    0.001300;   -46.094797;     1.076359;     1.348188; ; 
    0.001400;   -45.920401;     0.944741;     0.689568; ; 
    0.001500;   -45.780884;     0.944741;     1.787267; ; 
    0.001600;   -45.606489;     0.714408;     1.640907; ; 
    0.001700;   -45.763445;     0.763765;     1.640907; ; 
    0.001800;   -45.292577;     0.730860;     1.640907; ; 
    0.001900;   -45.798324;     0.862479;     0.762748; ; 
    0.002000;   -45.972720;     0.862479;     1.494547; ; 
    0.002100;   -45.937840;     0.878931;     1.421367; ; 
    0.002200;   -45.972720;     0.763765;     1.494547; ; 
    0.002300;   -45.623928;     0.780217;     1.421367; ; 
    0.002400;   -45.833203;     0.829574;     0.835928; ; 
    0.002500;   -45.676247;     1.010550;     1.640907; ; 
    0.002600;   -45.746005;     1.224430;     1.640907; ; 
    0.002700;   -45.554170;     1.257335;     1.860447; ; 
    0.002800;   -46.530786;     1.076359;     1.494547; ; 
    0.002900;   -45.815764;     1.059907;     0.835928; ; 
    0.003000;   -45.868082;     0.944741;     1.348188; ; 
    0.003100;   -45.833203;     0.977645;     1.567727; ; 
    0.003200;   -45.920401;     1.076359;     1.714087; ; 
    0.003300;   -46.025038;     0.977645;     1.714087; ; 
    0.003400;   -45.658807;     1.191526;     0.835928; ; 
    0.003500;   -45.746005;     1.207978;     1.494547; ; 
    0.003600;   -45.589049;     1.142169;     1.494547; ; 
    0.003700;   -45.746005;     0.681503;     1.494547; ; 
    0.003800;   -45.885522;     0.204386;     1.567727; ; 
    0.003900;   -45.972720;     0.270195;     1.055468; ; 
    0.004000;   -45.868082;     0.862479;     1.640907; ; 
    0.004100;   -45.780884;     1.290240;     1.714087; ; 
    0.004200;   -45.746005;     1.356049;     1.640907; ; 
    0.004300;   -45.815764;     1.142169;     1.421367; ; 
    0.004400;   -45.676247;     0.961193;     1.640907; ; 
    0.004500;   -45.658807;     0.895384;     1.567727; ; 
    0.004600;   -45.676247;     1.010550;     1.640907; ; 
    0.004700;   -45.763445;     1.043455;     1.640907; ; 
    0.004800;   -45.815764;     1.125716;     1.640907; ; 
    0.004900;   -45.833203;     1.076359;     1.640907; ; 
    0.005000;   -45.902961;     0.977645;     1.494547; ; 
    0.005100;   -45.780884;     0.911836;     1.494547; ; 
    0.005200;   -45.728566;     0.780217;     1.567727; ; 
    0.005300;   -45.571610;     0.928288;     1.567727; ; 
    0.005400;   -45.554170;     1.175073;     1.567727; ; 
    0.005500;   -45.623928;     1.224430;     1.640907; ; 
    0.005600;   -45.693687;     1.158621;     1.714087; ; 
    0.005700;   -45.676247;     1.027002;     1.640907; ; 
    0.005800;   -45.815764;     0.911836;     1.640907; ; 
    0.005900;   -45.902961;     0.911836;     1.567727; ; 
    0.006000;   -45.746005;     1.059907;     1.567727; ; 
    0.006100;   -45.746005;     1.059907;     1.494547; ; 
    0.006200;   -45.693687;     1.109264;     1.421367; ; 
    0.006300;   -45.641368;     1.076359;     1.787267; ; 
    0.006400;   -45.536731;     1.076359;     1.714087; ; 
    0.006500;   -45.519291;     1.191526;     1.567727; ; 
    0.006600;   -45.658807;     0.944741;     1.787267; ; 
    0.006700;   -45.868082;     0.089219;     1.421367; ; 
    0.006800;   -45.676247;    -0.338541;     1.055468; ; 
    0.006900;   -45.728566;     0.039862;     1.421367; ; 
    0.007000;   -45.780884;     0.796670;     1.567727; ; 
    0.007100;   -45.606489;     1.224430;     1.421367; ; 
    0.007200;   -45.728566;     1.027002;     1.714087; ; 
    0.007300;   -45.780884;     0.681503;     1.567727; ; 
    0.007400;   -45.589049;     0.648599;     1.787267; ; 
    0.007500;   -45.693687;     0.911836;     1.640907; ; 
    0.007600;   -45.676247;     1.027002;     1.714087; ; 
    0.007700;   -45.780884;     1.109264;     1.421367; ; 
    0.007800;   -45.780884;     1.043455;     1.567727; ; 
    0.007900;   -45.728566;     1.092812;     1.714087; ; 
    0.008000;   -45.658807;     0.911836;     1.860447; ; 
