Time_s_,PendulumAngularPosition_deg_,ContactForce_N_,OutputTorque_Nm_
0.0055,-7.824158,1.201828,7.926066
0.0056,-7.820988,1.055468,7.913108
0.0057,-7.817464,1.128648,7.919098
0.0058,-7.814294,1.128648,7.920089
0.0059,-7.81306,1.494547,7.921929
0.006,-7.812708,1.201828,7.926574
0.0061,-7.813237,1.128648,7.932021
0.0062,-7.814117,1.128648,7.933093
0.0063,-7.814646,1.128648,7.926848
0.0064,-7.814117,1.055468,7.926295
0.0065,-7.812356,1.128648,7.927131
0.0066,-7.809537,1.055468,7.923627
0.0067,-7.805838,1.128648,7.921544
0.0068,-7.802139,1.201828,7.922466
0.0069,-7.799496,1.201828,7.923055
0.007,-7.798968,1.275008,7.922356
0.0071,-7.799496,1.128648,7.92406
0.0072,-7.800377,1.201828,7.930896
0.0073,-7.800906,1.128648,7.933148
0.0074,-7.799496,1.055468,7.932404
0.0075,-7.796149,1.128648,7.931251
0.0076,-7.791393,1.055468,7.928388
0.0077,-7.788046,1.201828,7.918209
0.0078,-7.786108,1.201828,7.909755
0.0079,-7.785052,1.348188,7.913199
0.008,-7.784347,1.201828,7.914277
0.0081,-7.784523,1.275008,7.915938
0.0082,-7.784875,1.201828,7.920859
0.0083,-7.784699,1.055468,7.925767
0.0084,-7.782585,1.201828,7.926853
0.0085,-7.780295,1.201828,7.92254
0.0086,-7.77642,0.982288,7.917936
0.0087,-7.77413,1.348188,7.914469
0.0088,-7.773777,1.201828,7.912861
0.0089,-7.774306,1.128648,7.916576
0.009,-7.775363,0.909108,7.921453
0.0091,-7.77642,1.128648,7.924153
0.0092,-7.776244,1.055468,7.920078
0.0093,-7.773425,0.982288,7.912882
0.0094,-7.769197,1.055468,7.908763
0.0095,-7.763913,1.128648,7.902779
0.0096,-7.759509,1.275008,7.897819
0.0097,-7.757923,1.275008,7.897242
0.0098,-7.757395,1.275008,7.897812
0.0099,-7.757923,1.128648,7.893596
0.01,-7.758804,1.055468,7.888567
0.0101,-7.759509,0.909108,7.892984
0.0102,-7.758276,1.055468,7.893795
0.0103,-7.755105,1.201828,7.888485
0.0104,-7.751758,1.201828,7.885278
0.0105,-7.750172,1.128648,7.883972
0.0106,-7.748763,1.201828,7.882282
0.0107,-7.748411,1.055468,7.878894
0.0108,-7.748939,1.275008,7.877236
0.0109,-7.749116,0.982288,7.87756
0.011,-7.74982,1.128648,7.877478
0.0111,-7.750525,1.055468,7.880164
0.0112,-7.747706,1.055468,7.87993
0.0113,-7.744535,0.835928,7.877639
0.0114,-7.741012,1.201828,7.873698
0.0115,-7.738546,1.128648,7.868323
0.0116,-7.738546,1.201828,7.867964
0.0117,-7.738898,1.055468,7.866885
0.0118,-7.740484,1.055468,7.866575
0.0119,-7.742069,1.128648,7.867544
0.012,-7.741365,1.275008,7.865603
0.0121,-7.73837,1.567727,7.858449
0.0122,-7.735375,1.275008,7.85123
0.0123,-7.732381,1.055468,7.849993
0.0124,-7.730267,1.055468,7.847363
0.0125,-7.729386,1.128648,7.845446
0.0126,-7.729034,0.982288,7.845748
0.0127,-7.730091,1.055468,7.846136
0.0128,-7.731148,1.055468,7.846146
0.0129,-7.730619,1.201828,7.844099
0.013,-7.728681,1.055468,7.841571
0.0131,-7.726215,1.128648,7.840886
0.0132,-7.723397,1.128648,7.839094
0.0133,-7.721107,1.128648,7.837042
0.0134,-7.719521,1.128648,7.835716
0.0135,-7.720226,1.128648,7.838812
0.0136,-7.72234,0.909108,7.840714
0.0137,-7.724101,1.055468,7.841621
0.0138,-7.725334,0.835928,7.844314
0.0139,-7.725158,1.128648,7.844704
0.014,-7.722868,1.201828,7.84368
0.0141,-7.718817,1.055468,7.842265
0.0142,-7.714765,1.055468,7.840989
0.0143,-7.713532,1.055468,7.842282
0.0144,-7.713356,1.275008,7.842933
0.0145,-7.71406,1.421367,7.843949
0.0146,-7.71547,1.348188,7.84506
0.0147,-7.716879,1.128648,7.846455
0.0148,-7.715998,1.055468,7.847639
0.0149,-7.713356,0.909108,7.847354
0.015,-7.710361,0.835928,7.846596
0.0151,-7.706662,1.128648,7.843616
0.0152,-7.702962,0.835928,7.840357
0.0153,-7.701905,1.201828,7.839428
0.0154,-7.702786,1.421367,7.84081
0.0155,-7.704196,1.201828,7.84476
0.0156,-7.705076,1.201828,7.84839
0.0157,-7.704196,0.982288,7.849374
0.0158,-7.702786,0.982288,7.847173
0.0159,-7.70032,1.055468,7.843932
0.016,-7.697149,1.055468,7.841946
0.0161,-7.694155,1.201828,7.840165
0.0162,-7.692745,1.128648,7.838747
0.0163,-7.692393,1.128648,7.839088
0.0164,-7.692569,1.055468,7.840523
0.0165,-7.693098,0.982288,7.840876
0.0166,-7.694331,1.055468,7.836279
0.0167,-7.694507,1.055468,7.836237
0.0168,-7.692393,1.201828,7.835852
0.0169,-7.688341,1.421367,7.831324
0.017,-7.68658,1.201828,7.828287
0.0171,-7.684818,1.128648,7.825218
0.0172,-7.682881,1.128648,7.822383
0.0173,-7.682,1.055468,7.820271
0.0174,-7.682528,0.982288,7.819126
0.0175,-7.683937,1.128648,7.820151
0.0176,-7.682881,1.201828,7.818288
0.0177,-7.680767,0.982288,7.816602
0.0178,-7.677948,1.128648,7.815314
0.0179,-7.674777,1.275008,7.813585
0.018,-7.672487,1.128648,7.811528
0.0181,-7.670902,0.982288,7.808266
0.0182,-7.670726,1.128648,7.807624
0.0183,-7.670902,1.128648,7.80759
0.0184,-7.671078,1.275008,7.807245
0.0185,-7.670902,1.128648,7.807687
0.0186,-7.66914,1.201828,7.806359
0.0187,-7.666146,1.348188,7.80232
0.0188,-7.662975,1.275008,7.79431
0.0189,-7.659804,1.348188,7.789888
0.019,-7.656985,1.055468,7.788028
0.0191,-7.656281,1.128648,7.786169
0.0192,-7.657162,0.909108,7.78655
0.0193,-7.658395,0.982288,7.789277
0.0194,-7.658747,1.348188,7.790774
0.0195,-7.658042,1.421367,7.789907
0.0196,-7.656281,1.275008,7.787707
0.0197,-7.654167,1.275008,7.78631
0.0198,-7.651877,1.128648,7.785158
0.0199,-7.650115,0.982288,7.784867
0.02,-7.64853,0.982288,7.785265
0.0201,-7.648706,1.128648,7.787225
0.0202,-7.64853,1.201828,7.788182
0.0203,-7.648354,1.275008,7.787178
0.0204,-7.646416,1.275008,7.784721
0.0205,-7.644126,1.128648,7.783063
0.0206,-7.641307,1.128648,7.781902
0.0207,-7.637432,1.201828,7.781163
0.0208,-7.635494,0.982288,7.782304
0.0209,-7.634437,1.055468,7.783776
0.021,-7.633557,1.055468,7.778557
0.0211,-7.635142,1.275008,7.776961
0.0212,-7.636727,1.128648,7.778971
0.0213,-7.63796,1.055468,7.778632
0.0214,-7.638841,1.128648,7.777703
0.0215,-7.636023,1.275008,7.77395
0.0216,-7.6325,1.275008,7.769694
0.0217,-7.629153,1.275008,7.765347
0.0218,-7.625806,0.982288,7.761049
0.0219,-7.62563,1.128648,7.76096
0.022,-7.627039,1.201828,7.761956
0.0221,-7.628448,1.128648,7.762544
0.0222,-7.6288,1.275008,7.762512
0.0223,-7.627567,1.201828,7.761578
0.0224,-7.624925,1.201828,7.758796
0.0225,-7.621754,1.275008,7.75559
0.0226,-7.618583,1.055468,7.754283
0.0227,-7.615589,1.275008,7.752438
0.0228,-7.615412,1.128648,7.752595
0.0229,-7.615941,0.982288,7.753378
0.023,-7.616998,1.128648,7.755554
0.0231,-7.617702,1.128648,7.756745
0.0232,-7.616822,1.201828,7.751957
0.0233,-7.615236,1.128648,7.747457
0.0234,-7.611537,1.128648,7.744474
0.0235,-7.606781,1.055468,7.739261
0.0236,-7.602377,1.055468,7.733723
0.0237,-7.601672,0.982288,7.731899
0.0238,-7.602377,1.201828,7.731762
0.0239,-7.604491,1.201828,7.733101
0.024,-7.605019,1.201828,7.73391
0.0241,-7.605195,1.201828,7.734862
0.0242,-7.603258,1.055468,7.733198
0.0243,-7.601144,1.201828,7.731163
0.0244,-7.597973,0.982288,7.728265
0.0245,-7.594802,0.909108,7.725501
0.0246,-7.591631,1.128648,7.722266
0.0247,-7.591279,1.201828,7.71996
0.0248,-7.591631,1.348188,7.719498
0.0249,-7.592864,1.348188,7.719841
0.025,-7.593569,1.128648,7.719725
0.0251,-7.592336,0.909108,7.719
0.0252,-7.590222,0.982288,7.717603
0.0253,-7.586523,1.128648,7.714281
0.0254,-7.582823,1.128648,7.708101
0.0255,-7.581062,1.128648,7.703482
0.0256,-7.581062,1.275008,7.703544
0.0257,-7.581767,1.055468,7.703245
0.0258,-7.582823,1.128648,7.702934
0.0259,-7.58388,1.128648,7.703271
0.026,-7.583704,1.128648,7.702986
0.0261,-7.582295,1.055468,7.701254
0.0262,-7.579476,1.128648,7.697847
0.0263,-7.576306,1.348188,7.695179
0.0264,-7.574192,1.201828,7.693632
0.0265,-7.572783,0.835928,7.69256
0.0266,-7.572783,1.128648,7.693406
0.0267,-7.574544,1.128648,7.695971
0.0268,-7.576306,1.055468,7.698037
0.0269,-7.575425,1.055468,7.69641
0.027,-7.573663,1.128648,7.694445
0.0271,-7.571373,1.055468,7.692288
0.0272,-7.569083,1.128648,7.690554
0.0273,-7.565384,1.055468,7.688392
0.0274,-7.563622,1.128648,7.688201
0.0275,-7.563799,0.909108,7.689859
0.0276,-7.564327,1.055468,7.689241
0.0277,-7.565384,1.275008,7.687911
0.0278,-7.565736,1.201828,7.688571
0.0279,-7.565208,1.128648,7.688041
0.028,-7.564503,1.055468,7.686669
0.0281,-7.562565,1.201828,7.684166
0.0282,-7.560804,1.128648,7.681835
0.0283,-7.560099,1.201828,7.680593
0.0284,-7.560452,1.055468,7.680296
0.0285,-7.560804,1.055468,7.680698
0.0286,-7.562213,0.982288,7.682328
0.0287,-7.563622,1.201828,7.68407
0.0288,-7.564151,1.275008,7.685035
0.0289,-7.564327,1.275008,7.685693
0.029,-7.562742,1.201828,7.685223
0.0291,-7.561156,1.128648,7.682934
0.0292,-7.559571,1.055468,7.680537
0.0293,-7.560275,1.055468,7.681097
0.0294,-7.561156,1.128648,7.681208
0.0295,-7.562565,1.201828,7.682186
0.0296,-7.563975,1.201828,7.683806
0.0297,-7.564327,1.128648,7.684149
0.0298,-7.563799,1.128648,7.682304
0.0299,-7.562742,0.982288,7.679474
0.03,-7.560628,1.128648,7.67758
0.0301,-7.558866,0.982288,7.675635
0.0302,-7.557281,1.201828,7.673831
0.0303,-7.558866,1.128648,7.67622
0.0304,-7.560628,1.128648,7.67812
0.0305,-7.562037,1.128648,7.679036
0.0306,-7.563975,1.128648,7.679378
0.0307,-7.564151,1.055468,7.678817
0.0308,-7.562389,1.055468,7.677714
0.0309,-7.560452,1.201828,7.675935
0.031,-7.557105,1.128648,7.672718
0.0311,-7.554462,1.128648,7.671359
0.0312,-7.553229,1.275008,7.670822
0.0313,-7.553229,1.055468,7.67042
0.0314,-7.554638,1.055468,7.670406
0.0315,-7.5564,1.128648,7.672512
0.0316,-7.557809,1.348188,7.674178
0.0317,-7.55869,1.275008,7.674668
0.0318,-7.5564,1.128648,7.672268
0.0319,-7.55411,1.348188,7.670025
0.032,-7.55182,1.128648,7.667627
0.0321,-7.551996,1.201828,7.667561
0.0322,-7.553758,1.275008,7.669121
0.0323,-7.555343,1.275008,7.670516
0.0324,-7.557105,1.201828,7.672281
0.0325,-7.558514,1.128648,7.673864
0.0326,-7.559747,1.055468,7.674851
0.0327,-7.557281,1.128648,7.672545
0.0328,-7.554638,1.494547,7.66937
0.0329,-7.552701,1.055468,7.667466
0.033,-7.55182,1.128648,7.667409
0.0331,-7.551996,1.494547,7.667948
0.0332,-7.552525,1.128648,7.668792
0.0333,-7.55411,1.055468,7.671102
0.0334,-7.556752,1.128648,7.673938
0.0335,-7.557809,1.128648,7.674757
0.0336,-7.555872,1.275008,7.672504
0.0337,-7.553405,1.128648,7.670243
0.0338,-7.551291,1.275008,7.668607
0.0339,-7.550763,1.055468,7.668296
0.034,-7.550587,0.982288,7.669019
0.0341,-7.551468,1.055468,7.670736
0.0342,-7.552525,1.055468,7.671048
0.0343,-7.553934,1.055468,7.670664
0.0344,-7.554991,1.055468,7.671538
0.0345,-7.556048,1.567727,7.672603
0.0346,-7.555519,1.348188,7.67179
0.0347,-7.553758,1.201828,7.669743
0.0348,-7.551468,1.348188,7.66708
0.0349,-7.550411,0.616388,7.665514
0.035,-7.552701,1.055468,7.666948
0.0351,-7.555167,1.055468,7.669045
0.0352,-7.557457,1.128648,7.671656
0.0353,-7.559747,1.275008,7.674545
0.0354,-7.559042,1.201828,7.674274
0.0355,-7.557281,0.835928,7.673306
0.0356,-7.555343,1.055468,7.672189
0.0357,-7.553405,0.982288,7.669408
0.0358,-7.552172,1.055468,7.667159
0.0359,-7.553229,1.201828,7.667883
0.036,-7.554638,1.640907,7.668826
0.0361,-7.557633,1.128648,7.671269
0.0362,-7.560628,1.055468,7.674261
0.0363,-7.560452,1.128648,7.67412
0.0364,-7.559571,1.055468,7.672023
0.0365,-7.558338,1.055468,7.66836
0.0366,-7.557457,1.055468,7.667159
0.0367,-7.556752,1.201828,7.666687
0.0368,-7.556752,1.201828,7.666007
0.0369,-7.557809,1.201828,7.666462
0.037,-7.559923,1.348188,7.668053
0.0371,-7.562389,1.128648,7.669845
0.0372,-7.564855,1.201828,7.670644
0.0373,-7.564327,1.128648,7.669063
0.0374,-7.562565,0.982288,7.667007
0.0375,-7.560628,1.055468,7.664391
0.0376,-7.558338,1.275008,7.661951
0.0377,-7.558162,1.055468,7.661749
0.0378,-7.55869,1.275008,7.662169
0.0379,-7.560275,1.128648,7.663349
0.038,-7.562213,1.275008,7.664581
0.0381,-7.564151,0.982288,7.666681
0.0382,-7.564855,1.201828,7.667702
0.0383,-7.563622,1.055468,7.66661
0.0384,-7.561156,1.055468,7.664118
0.0385,-7.55869,1.128648,7.661947
0.0386,-7.557457,1.055468,7.661133
0.0387,-7.559042,1.348188,7.662893
0.0388,-7.560628,1.275008,7.665162
0.0389,-7.562213,1.494547,7.66749
0.039,-7.56327,1.128648,7.668872
0.0391,-7.563094,0.689568,7.669697
0.0392,-7.561332,1.055468,7.669168
0.0393,-7.559571,1.055468,7.668255
0.0394,-7.556752,1.055468,7.664814
0.0395,-7.553934,1.348188,7.661355
0.0396,-7.55411,1.275008,7.662124
0.0397,-7.554638,1.275008,7.662973
0.0398,-7.555695,1.055468,7.663967
0.0399,-7.557281,0.835928,7.665543
0.04,-7.558514,0.982288,7.666663
0.0401,-7.558866,1.201828,7.666684
0.0402,-7.556048,1.201828,7.663691
0.0403,-7.552524,1.201828,7.660606
0.0404,-7.550587,1.275008,7.658814
0.0405,-7.550234,1.201828,7.658335
0.0406,-7.550411,1.055468,7.658702
0.0407,-7.553053,1.201828,7.661579
0.0408,-7.554286,1.275008,7.663265
0.0409,-7.555695,1.055468,7.664228
0.041,-7.555695,1.055468,7.663863
0.0411,-7.553934,1.055468,7.662396
0.0412,-7.551468,1.128648,7.660182
0.0413,-7.549001,1.421367,7.658068
0.0414,-7.547064,1.055468,7.656571
0.0415,-7.546183,1.128648,7.656131
0.0416,-7.546711,1.055468,7.656346
0.0417,-7.547944,1.348188,7.656755
0.0418,-7.549001,1.275008,7.657434
0.0419,-7.54953,1.128648,7.657576
0.042,-7.548297,1.055468,7.655644
0.0421,-7.546007,0.909108,7.652835
0.0422,-7.543717,1.348188,7.650185
0.0423,-7.541427,1.128648,7.647441
0.0424,-7.540017,1.201828,7.646055
0.0425,-7.539313,1.201828,7.646091
0.0426,-7.54125,0.982288,7.648658
0.0427,-7.543188,1.275008,7.651298
0.0428,-7.54354,0.762748,7.652476
0.0429,-7.543012,1.201828,7.653183
0.043,-7.542484,1.128648,7.653808
0.0431,-7.541603,1.128648,7.652393
0.0432,-7.539665,1.055468,7.649679
0.0433,-7.537727,1.275008,7.647672
0.0434,-7.538432,1.128648,7.648256
0.0435,-7.540017,1.128648,7.649768
0.0436,-7.542131,1.128648,7.652345
0.0437,-7.543364,1.128648,7.65405
0.0438,-7.543012,1.275008,7.653428
0.0439,-7.54266,1.348188,7.652714
0.044,-7.541427,1.128648,7.651711
0.0441,-7.540017,1.128648,7.650561
0.0442,-7.538608,1.128648,7.649614
0.0443,-7.537551,0.982288,7.649166
0.0444,-7.537903,1.055468,7.650306
0.0445,-7.539313,1.275008,7.652404
0.0446,-7.541603,1.275008,7.654481
0.0447,-7.542307,1.201828,7.654988
0.0448,-7.540546,0.982288,7.653294
0.0449,-7.536847,1.128648,7.64999
0.045,-7.532971,1.055468,7.646445
0.0451,-7.530329,1.128648,7.643901
0.0452,-7.528567,1.201828,7.642662
0.0453,-7.529272,1.275008,7.643587
0.0454,-7.531914,1.201828,7.646487
0.0455,-7.534557,1.055468,7.649693
0.0456,-7.535261,1.201828,7.650595
0.0457,-7.535261,1.055468,7.651949
0.0458,-7.532971,1.055468,7.651241
0.0459,-7.530329,1.128648,7.650158
0.046,-7.527863,1.201828,7.648161
0.0461,-7.525573,1.128648,7.64465
0.0462,-7.526629,1.201828,7.646338
0.0463,-7.528567,1.201828,7.6485
0.0464,-7.530505,1.055468,7.6505
0.0465,-7.531562,1.201828,7.651862
0.0466,-7.530857,1.055468,7.651559
0.0467,-7.529624,0.909108,7.65065
0.0468,-7.527334,1.275008,7.648125
0.0469,-7.525044,1.055468,7.645953
0.047,-7.523282,1.128648,7.644823
0.0471,-7.522226,1.128648,7.644216
0.0472,-7.523106,1.055468,7.646032
0.0473,-7.524868,1.128648,7.648536
0.0474,-7.527158,1.055468,7.651258
0.0475,-7.528743,1.128648,7.65215
0.0476,-7.528215,1.201828,7.650547
0.0477,-7.526982,1.128648,7.649663
0.0478,-7.524692,1.128648,7.647263
0.0479,-7.522578,1.201828,7.64491
0.048,-7.522578,1.128648,7.644933
0.0481,-7.522754,1.201828,7.645482
0.0482,-7.524339,1.128648,7.64695
0.0483,-7.526806,1.201828,7.648568
0.0484,-7.529272,1.128648,7.650632
0.0485,-7.529448,1.128648,7.650737
0.0486,-7.526277,1.055468,7.647546
0.0487,-7.522754,1.275008,7.64436
0.0488,-7.519759,1.201828,7.641758
0.0489,-7.517822,1.275008,7.640203
0.049,-7.519407,1.128648,7.641203
0.0491,-7.521169,1.055468,7.642539
0.0492,-7.522754,1.128648,7.644111
0.0493,-7.524868,1.055468,7.646232
0.0494,-7.525749,0.982288,7.647571
0.0495,-7.523811,0.982288,7.646346
0.0496,-7.522578,1.201828,7.645817
0.0497,-7.521345,1.348188,7.644656
0.0498,-7.52064,1.421367,7.643597
0.0499,-7.520816,1.201828,7.644362
0.05,-7.523106,1.055468,7.646907
0.0501,-7.525573,1.055468,7.649272
0.0502,-7.527334,0.909108,7.65148
0.0503,-7.527334,0.762748,7.651956
0.0504,-7.526277,1.494547,7.651366
0.0505,-7.524868,1.128648,7.649545
0.0506,-7.521345,1.055468,7.64612
0.0507,-7.519231,1.348188,7.64414
0.0508,-7.519759,1.055468,7.644364
0.0509,-7.522402,0.982288,7.647023
0.051,-7.526101,1.201828,7.651181
0.0511,-7.528391,1.494547,7.653988
0.0512,-7.529624,1.128648,7.654958
0.0513,-7.530153,1.055468,7.654782
0.0514,-7.529096,1.640907,7.653543
0.0515,-7.527158,1.275008,7.651585
0.0516,-7.525396,1.055468,7.649922
0.0517,-7.524163,1.128648,7.649236
0.0518,-7.524339,1.055468,7.649577
0.0519,-7.526277,0.762748,7.651089
0.052,-7.529096,1.128648,7.652992
0.0521,-7.532795,1.201828,7.657088
0.0522,-7.535437,1.128648,7.660562
0.0523,-7.536142,1.055468,7.662045
0.0524,-7.534909,1.128648,7.661757
0.0525,-7.533323,1.128648,7.660976
0.0526,-7.532266,1.201828,7.660504
0.0527,-7.532443,1.055468,7.660179
0.0528,-7.532971,1.128648,7.660002
0.0529,-7.533852,1.055468,7.660673
0.053,-7.534909,1.128648,7.661574
0.0531,-7.535966,1.128648,7.662754
0.0532,-7.536494,1.055468,7.663573
0.0533,-7.534909,1.201828,7.662349
0.0534,-7.532443,1.128648,7.66009
0.0535,-7.530153,1.201828,7.658029
0.0536,-7.528567,1.055468,7.656894
0.0537,-7.530153,1.055468,7.65883
0.0538,-7.531738,1.128648,7.661467
0.0539,-7.534028,1.055468,7.665301
0.054,-7.53579,1.201828,7.668096
0.0541,-7.537551,1.275008,7.669608
0.0542,-7.537551,1.201828,7.667832
0.0543,-7.535261,1.201828,7.665582
0.0544,-7.532266,0.982288,7.662984
0.0545,-7.530505,0.982288,7.660916
0.0546,-7.531562,0.982288,7.662039
0.0547,-7.53438,1.275008,7.664917
0.0548,-7.537551,1.348188,7.667961
0.0549,-7.540722,1.275008,7.670899
0.055,-7.542484,1.275008,7.672822
0.0551,-7.542307,1.055468,7.673077
0.0552,-7.540722,0.982288,7.67188
0.0553,-7.537903,1.128648,7.669592
0.0554,-7.536494,1.275008,7.668916
0.0555,-7.537023,1.055468,7.670024
0.0556,-7.538432,1.201828,7.671576
0.0557,-7.541074,1.128648,7.673879
0.0558,-7.543717,1.201828,7.676536
0.0559,-7.545831,1.055468,7.678841
0.056,-7.546535,1.128648,7.679975
0.0561,-7.545654,1.128648,7.679595
0.0562,-7.54354,1.275008,7.678489
0.0563,-7.541779,1.055468,7.676586
0.0564,-7.540722,1.201828,7.674838
0.0565,-7.542307,0.982288,7.676872
0.0566,-7.544421,1.201828,7.679432
0.0567,-7.547064,1.128648,7.68169
0.0568,-7.54953,1.128648,7.683667
0.0569,-7.550587,1.201828,7.684646
0.057,-7.549706,1.421367,7.683623
0.0571,-7.547768,1.201828,7.681587
0.0572,-7.545478,1.201828,7.679521
0.0573,-7.54354,1.055468,7.677788
0.0574,-7.543893,1.275008,7.678289
0.0575,-7.546535,0.762748,7.681268
0.0576,-7.548297,1.128648,7.683656
0.0577,-7.550058,1.128648,7.685799
0.0578,-7.551291,1.055468,7.686657
0.0579,-7.54953,1.055468,7.684347
0.058,-7.546887,1.201828,7.681931
0.0581,-7.543893,1.128648,7.679168
0.0582,-7.541955,1.275008,7.677092
0.0583,-7.54037,0.982288,7.675716
0.0584,-7.54037,1.128648,7.675979
0.0585,-7.542484,1.055468,7.678054
0.0586,-7.54495,1.201828,7.679128
0.0587,-7.546359,1.128648,7.680301
0.0588,-7.54724,1.128648,7.681339
0.0589,-7.545654,1.055468,7.67988
0.059,-7.543717,1.128648,7.678186
0.0591,-7.541955,1.128648,7.676754
0.0592,-7.540898,1.201828,7.675988
0.0593,-7.542836,1.275008,7.677217
0.0594,-7.545654,1.128648,7.679418
0.0595,-7.547768,1.055468,7.681688
0.0596,-7.548649,1.055468,7.682752
0.0597,-7.549001,1.055468,7.683094
0.0598,-7.547768,1.128648,7.682064
0.0599,-7.544774,1.348188,7.679602
0.06,-7.541779,1.128648,7.676714
0.0601,-7.540722,1.055468,7.67556
0.0602,-7.541251,1.055468,7.676288
0.0603,-7.542131,1.128648,7.677224
0.0604,-7.544245,1.201828,7.679325
0.0605,-7.54724,1.201828,7.682489
0.0606,-7.548473,1.494547,7.684015
0.0607,-7.546183,1.055468,7.682009
0.0608,-7.542484,1.275008,7.677953
0.0609,-7.538784,1.128648,7.674696
0.061,-7.537023,0.982288,7.67354
0.0611,-7.536494,1.201828,7.672993
0.0612,-7.537199,0.982288,7.674069
0.0613,-7.539137,1.201828,7.676282
0.0614,-7.541074,1.055468,7.67844
0.0615,-7.542307,1.275008,7.679663
0.0616,-7.543012,1.275008,7.680066
0.0617,-7.541603,1.201828,7.679248
0.0618,-7.538784,1.055468,7.67695
0.0619,-7.536142,1.055468,7.674551
0.062,-7.5335,1.055468,7.671992
0.0621,-7.533147,1.055468,7.671623
0.0622,-7.534204,0.982288,7.67252
0.0623,-7.536142,1.128648,7.674116
0.0624,-7.537551,1.275008,7.675558
0.0625,-7.537199,1.348188,7.675348
0.0626,-7.536318,1.128648,7.67477
0.0627,-7.535261,1.275008,7.674458
0.0628,-7.53438,1.128648,7.674375
0.0629,-7.5335,1.055468,7.674095
0.063,-7.532619,1.128648,7.672061
0.0631,-7.532971,1.055468,7.671587
0.0632,-7.53438,1.128648,7.673599
0.0633,-7.53579,1.128648,7.674842
0.0634,-7.536494,1.201828,7.675212
0.0635,-7.53667,1.055468,7.675226
0.0636,-7.533676,1.055468,7.672232
0.0637,-7.530681,1.201828,7.669213
0.0638,-7.52892,1.128648,7.667411
0.0639,-7.527863,1.055468,7.666739
0.064,-7.527686,1.201828,7.666885
0.0641,-7.529272,1.201828,7.66854
0.0642,-7.531738,1.201828,7.671513
0.0643,-7.534204,1.275008,7.674357
0.0644,-7.533676,0.835928,7.674191
0.0645,-7.530857,1.055468,7.6713
0.0646,-7.528039,0.909108,7.668676
0.0647,-7.526629,0.982288,7.667677
0.0648,-7.526629,1.201828,7.667855
0.0649,-7.527158,1.348188,7.66857
0.065,-7.528743,1.201828,7.670321
0.0651,-7.530857,1.055468,7.672684
0.0652,-7.532619,0.982288,7.673614
0.0653,-7.531738,0.909108,7.671975
0.0654,-7.530153,1.128648,7.671058
0.0655,-7.527686,1.128648,7.668628
0.0656,-7.525573,1.128648,7.66628
0.0657,-7.523459,1.055468,7.664385
0.0658,-7.52293,1.201828,7.664061
0.0659,-7.523635,1.201828,7.664915
0.066,-7.524868,1.055468,7.665756
0.0661,-7.525925,1.055468,7.666668
0.0662,-7.526629,1.128648,7.667446
0.0663,-7.527158,1.201828,7.668281
0.0664,-7.524868,1.275008,7.666614
0.0665,-7.522226,1.128648,7.664452
