time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2021-01-12 17:41:35 +0100;
    0.000100;    -2.077394;     2.672236;     1.201828; ; 
    0.000200;    -2.182032;     2.738045;     0.909108; ; 
    0.000300;    -2.373866;     2.655783;     1.055468; ; 
    0.000400;    -2.495943;     2.639331;     1.055468; ; 
    0.000500;    -2.373866;     2.507712;     1.348188; ; 
    0.000600;    -2.216911;     2.408998;     1.275008; ; 
    0.000700;    -2.025076;     2.211570;     1.128648; ; 
    0.000800;    -2.077394;     2.129309;     1.348188; ; 
    0.000900;    -1.955318;     2.260927;     0.909108; ; 
    0.001000;    -2.059955;     2.310284;     1.275008; ; 
    0.001100;    -2.286669;     2.474808;     1.275008; ; 
    0.001200;    -2.059955;     2.507712;     1.201828; ; 
    0.001300;    -2.094834;     2.507712;     0.616388; ; 
    0.001400;    -2.059955;     2.557069;     0.835928; ; 
    0.001500;    -2.077394;     2.589974;     1.055468; ; 
    0.001600;    -2.182032;     2.754497;     1.275008; ; 
    0.001700;    -1.920439;     2.738045;     1.128648; ; 
    0.001800;    -1.972757;     2.688688;     0.762748; ; 
    0.001900;    -2.007636;     2.672236;     0.982288; ; 
    0.002000;    -1.920439;     2.589974;     0.982288; ; 
    0.002100;    -2.025076;     2.359641;     0.835928; ; 
    0.002200;    -2.059955;     1.948333;     1.055468; ; 
    0.002300;    -2.216911;     1.898976;     1.201828; ; 
    0.002400;    -2.164592;     2.260927;     1.275008; ; 
    0.002500;    -1.955318;     2.639331;     0.835928; ; 
    0.002600;    -1.920439;     2.606426;     0.909108; ; 
    0.002700;    -2.042515;     2.408998;     0.909108; ; 
    0.002800;    -2.094834;     2.260927;     1.128648; ; 
    0.002900;    -1.763483;     2.310284;     1.055468; ; 
    0.003000;    -2.025076;     2.458355;     0.762748; ; 
    0.003100;    -2.059955;     2.557069;     0.909108; ; 
    0.003200;    -2.164592;     2.705140;     0.835928; ; 
    0.003300;    -2.042515;     2.787402;     1.055468; ; 
    0.003400;    -2.112273;     2.886116;     0.909108; ; 
    0.003500;    -1.868120;     2.573522;     1.055468; ; 
    0.003600;    -1.780923;     2.310284;     1.055468; ; 
    0.003700;    -1.728604;     2.014142;     0.909108; ; 
    0.003800;    -1.763483;     1.981238;     0.909108; ; 
    0.003900;    -1.868120;     2.277380;     0.909108; ; 
    0.004000;    -1.937878;     2.425451;     0.982288; ; 
    0.004100;    -2.129713;     2.441903;     0.982288; ; 
    0.004200;    -2.042515;     2.244475;     1.055468; ; 
    0.004300;    -1.868120;     2.178666;     0.762748; ; 
    0.004400;    -2.077394;     2.359641;     0.982288; ; 
    0.004500;    -1.798362;     2.326737;     0.762748; ; 
    0.004600;    -1.746044;     2.326737;     0.616388; ; 
    0.004700;    -1.833241;     2.277380;     0.835928; ; 
    0.004800;    -1.833241;     2.392546;     1.128648; ; 
    0.004900;    -2.094834;     2.573522;     1.201828; ; 
    0.005000;    -2.007636;     2.408998;     0.982288; ; 
    0.005100;    -1.955318;     1.750905;     0.835928; ; 
    0.005200;    -1.885560;     1.273787;     0.689568; ; 
    0.005300;    -1.885560;     1.438311;     0.835928; ; 
    0.005400;    -1.780923;     2.178666;     0.982288; ; 
    0.005500;    -1.815802;     2.754497;     1.055468; ; 
    0.005600;    -1.780923;     2.820307;     0.762748; ; 
    0.005700;    -1.763483;     2.491260;     0.543208; ; 
    0.005800;    -1.885560;     2.195118;     0.616388; ; 
    0.005900;    -1.937878;     2.392546;     0.762748; ; 
    0.006000;    -2.129713;     2.491260;     0.762748; ; 
    0.006100;    -1.990197;     2.688688;     0.982288; ; 
    0.006200;    -1.937878;     2.606426;     0.835928; ; 
    0.006300;    -1.589088;     2.557069;     0.689568; ; 
    0.006400;    -1.868120;     2.655783;     0.835928; ; 
    0.006500;    -1.815802;     2.672236;     0.762748; ; 
    0.006600;    -1.676285;     2.425451;     0.835928; ; 
    0.006700;    -1.868120;     2.096404;     0.982288; ; 
    0.006800;    -1.902999;     1.964785;     0.762748; ; 
    0.006900;    -2.059955;     2.195118;     0.762748; ; 
    0.007000;    -2.059955;     2.474808;     0.762748; ; 
    0.007100;    -1.920439;     2.639331;     0.616388; ; 
    0.007200;    -1.815802;     2.458355;     0.982288; ; 
    0.007300;    -1.746044;     2.277380;     0.762748; ; 
