time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-17 11:15:08 +0100;
    0.000100;    11.368843;     1.372501;     0.689568; ; 
    0.000200;    11.507964;     1.339597;     0.762748; ; 
    0.000300;    11.525354;     2.573522;     0.689568; ; 
    0.000400;    11.316672;     1.356049;     0.616388; ; 
    0.000500;    11.194941;     1.454763;     0.616388; ; 
    0.000600;    11.107991;     1.504120;     0.835928; ; 
    0.000700;    11.334062;     1.652191;     0.909108; ; 
    0.000800;    11.281892;     1.734453;     0.689568; ; 
    0.000900;    11.525354;     1.619286;     0.177308; ; 
    0.001000;    11.507964;     1.652191;     0.616388; ; 
    0.001100;    11.368843;     1.767357;     0.835928; ; 
    0.001200;    11.334062;     1.750905;     0.762748; ; 
    0.001300;    11.473183;     1.783810;     0.762748; ; 
    0.001400;    11.334062;     1.668643;     0.762748; ; 
    0.001500;    11.229722;     1.800262;     0.396848; ; 
    0.001600;    11.229722;     1.849619;     0.689568; ; 
    0.001700;    11.316672;     1.652191;     0.543208; ; 
    0.001800;    11.473183;     1.273787;     0.835928; ; 
    0.001900;    11.386233;     0.780217;     0.835928; ; 
    0.002000;    11.507964;     0.813122;     0.396848; ; 
    0.002100;    11.351453;     1.191526;     0.689568; ; 
    0.002200;    11.299282;     1.471215;     0.616388; ; 
    0.002300;    11.525354;     1.537025;     0.689568; ; 
    0.002400;    11.368843;     1.323144;     0.689568; ; 
    0.002500;    11.247112;     1.191526;     0.689568; ; 
    0.002600;    11.281892;     1.240883;     0.762748; ; 
    0.002700;    11.438403;     1.175073;     0.762748; ; 
    0.002800;    11.525354;     1.537025;     0.616388; ; 
    0.002900;    11.490574;     1.569929;     0.762748; ; 
    0.003000;    11.490574;     1.471215;     0.689568; ; 
    0.003100;    11.421013;     1.504120;     0.616388; ; 
    0.003200;    11.281892;     1.421858;     0.689568; ; 
    0.003300;    11.421013;     1.323144;     0.835928; ; 
    0.003400;    11.264502;     1.158621;     0.543208; ; 
    0.003500;    11.212331;     1.240883;     0.470028; ; 
    0.003600;    11.368843;     1.504120;     0.689568; ; 
    0.003700;    11.525354;     1.800262;     0.616388; ; 
    0.003800;    11.473183;     1.602834;     0.543208; ; 
    0.003900;    11.577524;     1.487668;     0.762748; ; 
    0.004000;    11.473183;     1.290240;     0.835928; ; 
    0.004100;    11.403623;     1.339597;     0.689568; ; 
    0.004200;    11.368843;     1.553477;     0.689568; ; 
    0.004300;    11.212331;     1.750905;     0.762748; ; 
    0.004400;    11.334062;     1.668643;     0.616388; ; 
    0.004500;    11.403623;     1.635739;     0.762748; ; 
    0.004600;    11.560134;     1.619286;     0.835928; ; 
    0.004700;    11.438403;     1.388954;     0.909108; ; 
    0.004800;    11.664475;     1.027002;     0.689568; ; 
    0.004900;    11.577524;     0.665051;     0.616388; ; 
    0.005000;    11.716645;     0.928288;     0.616388; ; 
    0.005100;    11.229722;     1.421858;     0.616388; ; 
    0.005200;    11.334062;     1.685096;     0.689568; ; 
    0.005300;    11.351453;     1.685096;     0.616388; ; 
    0.005400;    11.299282;     1.339597;     0.689568; ; 
    0.005500;    11.473183;     1.207978;     0.616388; ; 
    0.005600;    11.820986;     1.207978;     0.543208; ; 
    0.005700;    11.473183;     1.339597;     0.543208; ; 
    0.005800;    11.594914;     1.520572;     0.689568; ; 
    0.005900;    11.421013;     1.487668;     0.835928; ; 
    0.006000;    11.490574;     1.487668;     0.689568; ; 
    0.006100;    11.177551;     1.323144;     0.762748; ; 
    0.006200;    11.299282;     1.010550;     0.616388; ; 
    0.006300;    11.368843;     0.780217;     0.689568; ; 
    0.006400;    11.455793;     0.763765;     0.616388; ; 
    0.006500;    11.542744;     1.191526;     0.689568; ; 
    0.006600;    11.577524;     1.454763;     0.689568; ; 
    0.006700;    11.560134;     1.553477;     0.762748; ; 
    0.006800;    11.629695;     1.997690;     0.762748; ; 
    0.006900;    11.438403;     1.339597;     0.543208; ; 
    0.007000;    11.612305;     1.306692;     0.543208; ; 
    0.007100;    11.229722;     1.339597;     0.689568; ; 
    0.007200;    11.351453;     1.438311;     0.762748; ; 
    0.007300;    11.316672;     3.017735;     1.128648; ; 
    0.007400;    11.351453;     1.668643;     0.689568; ; 
    0.007500;    11.751426;     1.718000;     0.689568; ; 
    0.007600;    11.716645;     1.553477;     0.762748; ; 
    0.007700;    11.681865;     1.109264;     0.689568; ; 
    0.007800;    11.507964;     2.507712;     0.689568; ; 
    0.007900;    11.334062;     0.615694;     0.835928; ; 
    0.008000;    11.455793;     1.175073;     0.689568; ; 
    0.008100;    11.490574;     1.586382;     0.762748; ; 
    0.008200;    11.403623;     1.767357;     0.689568; ; 
    0.008300;    11.507964;     3.626471;     0.616388; ; 
    0.008400;    11.560134;     1.619286;     0.543208; ; 
    0.008500;    11.629695;     1.438311;     0.762748; ; 
    0.008600;    11.647085;     1.438311;     0.909108; ; 
    0.008700;    11.507964;     1.520572;     0.616388; ; 
    0.008800;    11.368843;     3.527757;     0.762748; ; 
    0.008900;    11.473183;     1.487668;     0.470028; ; 
    0.009000;    11.490574;     1.421858;     0.835928; ; 
    0.009100;    11.316672;     1.405406;     0.762748; ; 
    0.009200;    11.316672;     1.323144;     0.762748; ; 
    0.009300;    11.647085;     3.198710;     0.762748; ; 
    0.009400;    11.473183;     1.092812;     0.616388; ; 
    0.009500;    11.560134;     1.207978;     0.543208; ; 
    0.009600;    11.612305;     1.339597;     0.616388; ; 
    0.009700;    11.612305;     1.520572;     0.543208; ; 
    0.009800;    11.507964;     3.445495;     0.762748; ; 
    0.009900;    11.421013;     1.339597;     0.909108; ; 
    0.010000;    11.386233;     1.257335;     0.762748; ; 
    0.080100;    11.490574;     1.076359;     0.689568; ; 
    0.080200;    11.594914;     1.027002;     0.616388; ; 
    0.080300;    11.594914;     0.878931;     0.689568; ; 
    0.080400;    11.681865;     0.895384;     0.689568; ; 
    0.080500;    11.838376;     0.730860;     0.835928; ; 
    0.080600;    11.734035;     0.615694;     0.689568; ; 
    0.080700;    11.716645;     0.615694;     0.762748; ; 
    0.080800;    11.507964;     0.846027;     0.762748; ; 
    0.080900;    11.490574;     1.191526;     0.762748; ; 
    0.081000;    11.403623;     1.290240;     0.762748; ; 
    0.081100;    11.542744;     1.290240;     0.689568; ; 
    0.081200;    11.455793;     1.027002;     0.689568; ; 
    0.081300;    11.594914;     0.911836;     0.616388; ; 
    0.081400;    11.594914;     1.158621;     0.689568; ; 
    0.081500;    11.647085;     1.191526;     0.689568; ; 
    0.081600;    11.716645;     1.290240;     0.689568; ; 
    0.081700;    11.699255;     1.191526;     0.396848; ; 
    0.081800;    11.629695;     1.224430;     0.835928; ; 
    0.081900;    11.664475;     1.175073;     0.616388; ; 
    0.082000;    11.507964;     1.010550;     0.543208; ; 
    0.082100;    11.490574;     0.747313;     0.396848; ; 
    0.082200;    11.438403;     0.632146;     0.762748; ; 
    0.082300;    11.647085;     0.730860;     0.762748; ; 
    0.082400;    11.525354;     1.109264;     0.982288; ; 
    0.082500;    11.699255;     1.109264;     0.835928; ; 
    0.082600;    11.838376;     1.076359;     0.616388; ; 
    0.082700;    11.594914;     1.158621;     0.543208; ; 
    0.082800;    11.716645;     1.158621;     0.689568; ; 
    0.082900;    11.542744;     1.323144;     0.762748; ; 
    0.083000;    11.403623;     1.356049;     0.909108; ; 
    0.083100;    11.542744;     1.224430;     0.762748; ; 
    0.083200;    11.577524;     1.388954;     0.762748; ; 
    0.083300;    11.838376;     1.339597;     0.616388; ; 
    0.083400;    11.786206;     1.109264;     0.689568; ; 
    0.083500;    11.907937;     0.549885;     0.616388; ; 
    0.083600;    11.664475;     0.089219;     0.250488; ; 
    0.083700;    11.386233;     0.220838;     0.470028; ; 
    0.083800;    11.612305;     0.714408;     0.762748; ; 
    0.083900;    11.438403;     0.846027;     0.762748; ; 
    0.084000;    11.507964;     0.977645;     0.616388; ; 
    0.084100;    11.699255;     0.697956;     0.762748; ; 
    0.084200;    11.664475;     0.665051;     0.835928; ; 
    0.084300;    11.803596;     0.697956;     1.055468; ; 
    0.084400;    11.716645;     1.109264;     0.689568; ; 
    0.084500;    11.612305;     1.109264;     0.689568; ; 
    0.084600;    11.612305;     1.240883;     0.909108; ; 
    0.084700;    11.577524;     1.027002;     0.616388; ; 
    0.084800;    11.507964;     0.862479;     0.616388; ; 
    0.084900;    11.421013;     0.747313;     0.689568; ; 
    0.085000;    11.438403;     0.319552;     1.128648; ; 
    0.085100;    11.612305;     0.336004;     0.616388; ; 
    0.085200;    11.594914;     0.714408;     0.689568; ; 
    0.085300;    11.664475;     1.158621;     0.470028; ; 
    0.085400;    11.560134;     1.537025;     0.689568; ; 
    0.085500;    11.768816;     1.224430;     0.616388; ; 
    0.085600;    11.664475;     0.994098;     0.323668; ; 
    0.085700;    11.490574;     1.027002;     0.616388; ; 
    0.085800;    11.490574;     0.928288;     0.689568; ; 
    0.085900;    11.490574;     1.175073;     0.762748; ; 
    0.086000;    11.386233;     1.207978;     0.689568; ; 
    0.086100;    11.803596;     1.273787;     0.470028; ; 
    0.086200;    11.681865;     1.273787;     1.128648; ; 
    0.086300;    11.820986;     1.142169;     0.616388; ; 
    0.086400;    11.612305;     1.158621;     0.689568; ; 
    0.086500;    11.629695;     0.961193;     0.543208; ; 
    0.086600;    11.647085;     0.911836;     0.543208; ; 
    0.086700;    11.525354;     0.994098;     0.616388; ; 
    0.086800;    11.438403;     0.813122;     0.762748; ; 
    0.086900;    11.594914;     1.076359;     0.835928; ; 
    0.087000;    11.716645;     0.961193;     0.909108; ; 
    0.087100;    11.647085;     0.878931;     0.543208; ; 
    0.087200;    11.734035;     1.010550;     0.616388; ; 
    0.087300;    11.716645;     0.961193;     0.470028; ; 
    0.087400;    11.525354;     1.339597;     0.616388; ; 
    0.087500;    11.681865;     1.504120;     0.616388; ; 
    0.087600;    11.473183;     1.504120;     0.762748; ; 
    0.087700;    11.421013;     1.438311;     0.835928; ; 
    0.087800;    11.507964;     0.911836;     0.762748; ; 
    0.087900;    11.629695;     1.388954;     0.835928; ; 
    0.088000;    11.525354;     1.109264;     0.689568; ; 
    0.088100;    11.751426;     0.878931;     0.835928; ; 
    0.088200;    11.699255;     0.796670;     0.616388; ; 
    0.088300;    11.699255;     0.352457;     0.762748; ; 
    0.088400;    11.542744;     1.109264;     0.762748; ; 
    0.088500;    11.647085;     1.092812;     0.616388; ; 
    0.088600;    11.247112;     1.125716;     0.396848; ; 
    0.088700;    11.421013;     1.109264;     0.689568; ; 
    0.088800;    11.438403;     0.319552;     0.835928; ; 
    0.088900;    11.803596;     1.027002;     0.762748; ; 
    0.089000;    11.542744;     1.142169;     0.762748; ; 
