time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-17 11:12:36 +0100;
    0.000100;    11.160161;     2.129309;     0.762748; ; 
    0.000200;    10.151533;     1.718000;     0.616388; ; 
    0.000300;    11.125381;     1.438311;    -0.774032; ; 
    0.000400;    10.951479;     1.240883;     1.055468; ; 
    0.000500;    11.021040;     1.504120;     0.909108; ; 
    0.000600;    11.021040;     1.800262;     0.762748; ; 
    0.000700;    12.464421;     1.898976;     0.762748; ; 
    0.000800;    10.951479;     1.816714;    -0.700852; ; 
    0.000900;    10.899309;     1.602834;     0.982288; ; 
    0.001000;    11.142771;     1.438311;     0.835928; ; 
    0.001100;    11.142771;     1.454763;     0.982288; ; 
    0.001200;    11.507964;     1.553477;     0.835928; ; 
    0.001300;    11.229722;     1.685096;    -0.042232; ; 
    0.001400;    11.125381;     1.652191;     0.835928; ; 
    0.001500;    10.916699;     1.569929;     0.762748; ; 
    0.001600;    11.021040;     1.553477;     0.762748; ; 
    0.001700;    10.725408;     1.553477;     0.982288; ; 
    0.001800;    10.951479;     1.339597;     0.762748; ; 
    0.001900;    11.281892;     1.405406;     0.835928; ; 
    0.002000;    11.194941;     1.586382;     0.909108; ; 
    0.002100;    11.212331;     1.816714;     0.909108; ; 
    0.002200;    11.021040;     1.718000;     0.835928; ; 
    0.002300;    11.142771;     1.569929;     0.543208; ; 
    0.002400;    11.160161;     1.405406;     0.909108; ; 
    0.002500;    11.368843;     1.372501;     0.689568; ; 
    0.002600;    11.055820;     1.685096;     1.055468; ; 
    0.002700;    10.655847;     1.915428;     0.909108; ; 
    0.002800;    11.212331;     1.915428;     0.616388; ; 
    0.002900;    11.038430;     1.882524;     0.762748; ; 
    0.003000;    11.038430;     1.816714;     0.835928; ; 
    0.003100;    11.142771;     1.849619;     0.762748; ; 
    0.003200;    10.986260;     1.619286;     0.762748; ; 
    0.003300;    11.125381;     1.158621;     0.616388; ; 
    0.003400;    11.038430;     0.994098;     0.762748; ; 
    0.003500;    10.968870;     1.158621;     0.689568; ; 
    0.003600;    11.229722;     1.438311;     0.909108; ; 
    0.003700;    10.690627;     1.685096;     0.762748; ; 
    0.003800;    11.142771;     1.520572;     0.762748; ; 
    0.003900;    11.299282;     1.487668;     0.689568; ; 
    0.004000;    11.212331;     1.520572;     0.543208; ; 
    0.004100;    11.247112;     1.421858;     0.835928; ; 
    0.004200;    11.055820;     1.356049;     1.055468; ; 
    0.004300;    11.107991;     1.240883;     0.835928; ; 
    0.004400;    11.038430;     1.356049;     0.909108; ; 
    0.004500;    10.986260;     1.569929;     0.689568; ; 
