Time_s_,PendulumAngularPosition_deg_,ContactForce_N_,OutputTorque_Nm_
0.0882,0.0307399,-0.261772,3.59933
0.0883,0.0293346,-0.261772,3.59992
0.0884,0.027578,-0.408132,3.59812
0.0885,0.0265241,-0.481312,3.60242
0.0886,0.0259971,-0.334952,3.60695
0.0887,0.0245919,-0.408132,3.6097
0.0888,0.0251188,-0.261772,3.61184
0.0889,0.0244162,0.250488,3.61509
0.089,0.0237136,-0.554492,3.61804
0.0891,0.0221327,-0.334952,3.61916
0.0892,0.0205517,-0.408132,3.62019
0.0893,0.0198491,-0.408132,3.62291
0.0894,0.0189708,-0.408132,3.62576
0.0895,0.0180925,-0.627672,3.62896
0.0896,0.0187952,-0.261772,3.63186
0.0897,0.0200248,-0.188592,3.63413
0.0898,0.0212544,-0.481312,3.63562
0.0899,0.02143,-0.115412,3.63638
0.09,0.0202004,-0.334952,3.63863
0.0901,0.0191465,0.104128,3.64112
0.0902,0.0180925,-0.554492,3.64351
0.0903,0.0173899,-0.408132,3.64673
0.0904,0.0166873,-0.188592,3.6504
0.0905,0.0163359,-0.261772,3.65332
0.0906,0.0168629,0.030948,3.65405
0.0907,0.0173899,-0.188592,3.65466
0.0908,0.0173899,-0.334952,3.65616
0.0909,0.0170386,-0.115412,3.65682
0.091,0.015809,-0.334952,3.65842
0.0911,0.0145794,-0.188592,3.6604
0.0912,0.0133498,-0.188592,3.66259
0.0913,0.0129985,-0.261772,3.66314
0.0914,0.0126472,-0.261772,3.66315
0.0915,0.0133498,-0.188592,3.66432
0.0916,0.0133498,-0.042232,3.66584
0.0917,0.0135254,-0.188592,3.66785
0.0918,0.0138768,-0.042232,3.67069
0.0919,0.0144037,-0.261772,3.67292
0.092,0.0149307,-0.334952,3.67418
0.0921,0.0142281,0.104128,3.67367
0.0922,0.0138768,-0.627672,3.67397
0.0923,0.0131741,-0.261772,3.67642
0.0924,0.0117689,-0.554492,3.67807
0.0925,0.00983664,0.250488,3.67961
0.0926,0.0079044,0.250488,3.68186
0.0927,0.00737743,-0.481312,3.68382
0.0928,0.00579652,-0.261772,3.68401
0.0929,0.00509389,-0.115412,3.68328
0.093,-0.000175838,0.030948,3.6865
0.0931,-0.0015811,0.470028,3.68873
0.0932,-0.00263505,-0.554492,3.69005
0.0933,-0.00228374,-0.408132,3.69111
0.0934,-0.00316202,-0.334952,3.69255
0.0935,-0.00474294,-0.481312,3.69357
0.0936,-0.00685083,0.470028,3.69257
0.0937,-0.00790477,0.104128,3.69347
0.0938,-0.00860739,-0.408132,3.69615
0.0939,-0.00913436,-0.554492,3.69717
0.094,-0.00843173,0.250488,3.69763
0.0941,-0.00720213,0.104128,3.69814
0.0942,-0.00667516,-0.481312,3.69852
0.0943,-0.00685082,-0.627672,3.69884
0.0944,-0.00878305,-0.261772,3.69998
0.0945,-0.00737779,-0.261772,3.6998
0.0946,-0.00562121,-0.115412,3.69976
0.0947,-0.00544556,-0.115412,3.69991
0.0948,-0.00597254,-0.188592,3.70024
0.0949,-0.00685083,-0.188592,3.70106
0.095,-0.00597254,0.396848,3.70108
0.0951,-0.00491859,-0.188592,3.70088
0.0952,-0.00386464,-0.408132,3.70101
0.0953,-0.00368898,-0.334952,3.70124
0.0954,-0.00333767,-0.481312,3.70102
0.0955,-0.00263504,-0.408132,3.70152
0.0956,-0.00228373,-0.408132,3.70255
0.0957,-0.00333768,-0.188592,3.70427
0.0958,-0.00439163,0.177308,3.7038
0.0959,-0.00544558,-0.481312,3.70178
0.096,-0.00298636,-0.700852,3.70101
0.0961,-0.00193241,-0.115412,3.70127
0.0962,-0.000878465,-0.115412,3.70064
0.0963,-0.000527152,-0.334952,3.70046
0.0964,-0.000351495,-0.408132,3.70093
0.0965,0.000351131,-0.627672,3.70074
0.0966,-0.000351495,-0.481312,3.69913
0.0967,-0.00210807,-0.554492,3.69852
0.0968,-0.00351333,-0.261772,3.6993
0.0969,-0.00351333,0.030948,3.69885
0.097,-0.00175676,0.030948,3.69763
0.0971,-1.81818e-07,-0.334952,3.69699
0.0972,0.000702444,-0.481312,3.69661
0.0973,0.000878101,-0.554492,3.69671
0.0974,0.00105376,0.104128,3.69687
0.0975,0.00122941,-0.115412,3.69739
0.0976,0.00140508,-0.554492,3.69722
0.0977,0.00193205,-0.554492,3.69683
0.0978,0.00245902,-0.261772,3.69681
0.0979,0.00368862,-0.188592,3.69644
0.098,0.0066748,-0.115412,3.69519
0.0981,0.00966098,-0.188592,3.69323
0.0982,0.0100123,0.030948,3.69254
0.0983,0.0100123,-0.042232,3.69232
0.0984,0.00983664,-0.261772,3.69217
0.0985,0.00913401,-0.261772,3.69223
0.0986,0.00930967,0.030948,3.69224
0.0987,0.00930967,-0.261772,3.69249
0.0988,0.0100123,-0.188592,3.69014
0.0989,0.0112419,-0.408132,3.68679
0.099,0.0126472,-0.261772,3.68613
0.0991,0.0140524,-0.115412,3.68558
0.0992,0.0138768,-0.408132,3.68472
0.0993,0.0137011,-0.334952,3.68392
0.0994,0.0129985,-0.481312,3.68334
0.0995,0.0122958,-0.261772,3.68282
0.0996,0.0112419,0.030948,3.6821
0.0997,0.0114176,-0.115412,3.68103
0.0998,0.0122959,-0.334952,3.68058
0.0999,0.0145794,0.177308,3.67957
0.1,0.016336,-0.042232,3.67917
0.1001,0.0175656,-0.042232,3.67914
0.1002,0.0184439,-0.115412,3.67877
0.1003,0.0186195,-0.481312,3.6767
0.1004,0.0187952,-0.408132,3.67463
0.1005,0.0186195,-0.627672,3.67576
0.1006,0.0193222,-0.042232,3.67532
0.1007,0.0196735,0.104128,3.67486
0.1008,0.0203761,-0.042232,3.6747
0.1009,0.0196735,-0.700852,3.67522
0.101,0.0189708,-0.481312,3.67571
0.1011,0.0198491,-0.188592,3.674
0.1012,0.0200248,-0.408132,3.67292
0.1013,0.0193222,-0.261772,3.67252
0.1014,0.0184439,-0.042232,3.67193
0.1015,0.0182682,0.104128,3.67164
0.1016,0.0186195,-0.188592,3.67151
0.1017,0.0191465,0.104128,3.67101
0.1018,0.0194978,0.030948,3.66891
0.1019,0.0198491,0.104128,3.66636
0.102,0.0193221,0.616388,3.6664
0.1021,0.0207274,0.396848,3.66552
0.1022,0.0202004,-0.115412,3.66428
0.1023,0.0216057,-0.042232,3.66222
0.1024,0.0228353,-0.042232,3.65997
0.1025,0.0251188,0.104128,3.65709
0.1026,0.0258215,0.177308,3.65487
0.1027,0.0265241,-0.042232,3.6531
0.1028,0.027578,-0.188592,3.65131
0.1029,0.0314425,-0.042232,3.64886
0.103,0.0321451,-0.042232,3.64776
0.1031,0.0317938,0.104128,3.64726
0.1032,0.0312668,-0.042232,3.64693
0.1033,0.0316182,-0.261772,3.64535
0.1034,0.0323208,-0.334952,3.64324
0.1035,0.0335504,-0.408132,3.64213
0.1036,0.0339017,0.250488,3.64177
0.1037,0.0335504,-0.261772,3.6417
0.1038,0.034253,-0.334952,3.64168
0.1039,0.0335504,-0.481312,3.64241
0.104,0.0330234,0.104128,3.64232
0.1041,0.0317938,-0.261772,3.64084
0.1042,0.0314425,0.104128,3.63877
0.1043,0.0314425,0.030948,3.63776
0.1044,0.0298616,0.250488,3.63763
0.1045,0.0282807,-0.042232,3.63751
0.1046,0.028105,0.104128,3.63682
0.1047,0.0289833,-0.261772,3.63552
0.1048,0.0298616,-0.481312,3.63317
0.1049,0.0302129,0.030948,3.63045
0.105,0.0270511,0.177308,3.62978
0.1051,0.0238892,-0.188592,3.62915
0.1052,0.0231866,-0.334952,3.6277
0.1053,0.0231866,0.177308,3.62688
0.1054,0.0230109,-0.115412,3.62625
0.1055,0.0228353,-0.042232,3.62534
0.1056,0.022484,-0.115412,3.62331
0.1057,0.0221327,0.250488,3.62125
0.1058,0.0217813,-0.188592,3.62015
0.1059,0.0198491,-0.334952,3.61941
0.106,0.0187952,0.030948,3.61795
0.1061,0.0182682,0.104128,3.61645
0.1062,0.0179169,0.177308,3.61483
0.1063,0.0177412,-0.481312,3.61251
0.1064,0.0177412,0.104128,3.61053
0.1065,0.0182682,-0.188592,3.60943
0.1066,0.0187952,0.104128,3.60765
0.1067,0.0193222,-0.042232,3.60557
0.1068,0.0202004,-0.188592,3.60359
0.1069,0.0205517,-0.261772,3.60164
0.107,0.0209031,0.250488,3.59953
0.1071,0.0210787,-0.042232,3.59744
0.1072,0.0217813,-0.408132,3.59523
0.1073,0.0228353,0.030948,3.59331
0.1074,0.0230109,-0.042232,3.59199
0.1075,0.0245919,-0.627672,3.59027
0.1076,0.0256458,-0.115412,3.58895
0.1077,0.0266998,-0.115412,3.58773
0.1078,0.0263485,-0.261772,3.58584
0.1079,0.0252945,-0.188592,3.58401
0.108,0.0242406,-0.408132,3.58378
0.1081,0.0244162,0.323668,3.58325
0.1082,0.0251189,-0.261772,3.58158
0.1083,0.0258215,-0.042232,3.58016
0.1084,0.0251188,-0.115412,3.57947
0.1085,0.0249432,0.030948,3.57803
0.1086,0.0256458,0.030948,3.57579
0.1087,0.0263484,0.104128,3.57393
0.1088,0.0254702,-0.627672,3.57291
0.1089,0.0245919,0.030948,3.5721
0.109,0.0237136,-0.188592,3.57198
0.1091,0.0242406,-0.115412,3.57145
0.1092,0.0247675,-0.115412,3.57096
0.1093,0.0258215,-0.115412,3.56809
0.1094,0.0270511,-0.334952,3.56458
0.1095,0.027578,-0.334952,3.5638
0.1096,0.0266998,0.104128,3.56337
0.1097,0.0251188,-0.261772,3.56282
0.1098,0.0240649,-0.408132,3.56246
0.1099,0.0235379,-0.042232,3.56177
0.11,0.0230109,-0.334952,3.56091
0.1101,0.022484,-0.188592,3.55857
0.1102,0.0226596,-0.115412,3.55599
0.1103,0.0237136,-0.261772,3.55393
0.1104,0.0228353,-0.115412,3.55224
0.1105,0.0217813,-0.554492,3.55021
0.1106,0.0209031,0.396848,3.54834
0.1107,0.0202004,-0.188592,3.54666
0.1108,0.0207274,-0.334952,3.54312
0.1109,0.0217814,-0.188592,3.53947
0.111,0.0212544,0.104128,3.53872
0.1111,0.0209031,0.104128,3.53786
0.1112,0.02143,-0.042232,3.53653
0.1113,0.0226596,0.030948,3.53502
0.1114,0.0226596,-0.261772,3.53395
0.1115,0.022484,-0.188592,3.53306
0.1116,0.0217814,-0.115412,3.5311
0.1117,0.0216057,-0.188592,3.52891
0.1118,0.021957,0.030948,3.52786
0.1119,0.0233623,0.030948,3.52604
0.112,0.0242406,0.030948,3.5243
0.1121,0.0259972,0.470028,3.52265
0.1122,0.0266998,-0.481312,3.52146
0.1123,0.0274024,-0.408132,3.51842
0.1124,0.0270511,0.470028,3.51547
0.1125,0.0266998,-0.042232,3.5146
0.1126,0.0261728,-0.188592,3.5133
0.1127,0.0258215,-0.334952,3.51157
0.1128,0.0261728,-0.481312,3.51002
0.1129,0.0266998,-0.774032,3.50849
0.113,0.0277537,-0.554492,3.50641
0.1131,0.029159,0.030948,3.50419
0.1132,0.0309155,-0.334952,3.50283
0.1133,0.0326721,-0.481312,3.50148
0.1134,0.0331991,-0.481312,3.49978
0.1135,0.0328478,-0.334952,3.49863
0.1136,0.0326721,0.030948,3.49749
0.1137,0.0317938,-0.408132,3.49678
0.1138,0.0326721,-0.554492,3.49422
0.1139,0.0335504,-0.627672,3.49108
0.114,0.0344287,-0.408132,3.48951
0.1141,0.03478,-0.188592,3.48823
0.1142,0.03478,-0.334952,3.48639
0.1143,0.03478,-0.115412,3.4852
0.1144,0.0346044,-0.261772,3.48416
0.1145,0.0340774,0.177308,3.48275
0.1146,0.0331991,0.104128,3.48079
0.1147,0.0323208,-0.042232,3.47893
0.1148,0.0321451,-0.408132,3.47737
0.1149,0.0340774,0.177308,3.47505
0.115,0.0346043,0.250488,3.4733
0.1151,0.0335504,-0.115412,3.47251
0.1152,0.0330234,0.177308,3.47188
0.1153,0.0328478,0.104128,3.47024
0.1154,0.0321451,0.396848,3.46872
0.1155,0.0323208,0.250488,3.46768
0.1156,0.0324965,0.323668,3.46637
0.1157,0.0340774,0.689568,3.46455
0.1158,0.0354826,0.323668,3.46287
0.1159,0.03478,0.396848,3.46192
0.116,0.0330234,-0.042232,3.46125
0.1161,0.0310912,-0.188592,3.45994
0.1162,0.0312669,-0.115412,3.45845
0.1163,0.0310912,-0.261772,3.45723
0.1164,0.0310912,-0.334952,3.45584
0.1165,0.0321451,0.030948,3.45432
0.1166,0.0331991,0.104128,3.45298
0.1167,0.0331991,-0.408132,3.45199
0.1168,0.0331991,-0.481312,3.45065
0.1169,0.0328478,-0.408132,3.44912
0.117,0.0316182,-0.188592,3.4484
0.1171,0.0307399,-0.042232,3.44783
0.1172,0.0288076,-0.408132,3.44768
0.1173,0.0279294,-0.554492,3.44734
0.1174,0.0261728,-0.188592,3.44752
0.1175,0.0244162,-0.261772,3.44742
0.1176,0.0231866,-0.261772,3.44572
0.1177,0.021957,-0.481312,3.44414
0.1178,0.0221326,-0.261772,3.44292
0.1179,0.0231866,-0.334952,3.4412
0.118,0.0235379,-0.481312,3.44002
0.1181,0.0228353,-0.261772,3.43958
0.1182,0.0223083,-0.115412,3.43908
0.1183,0.0231866,-0.188592,3.43725
0.1184,0.0245918,-0.481312,3.43454
0.1185,0.0235379,-0.408132,3.43335
0.1186,0.0233622,0.030948,3.43203
0.1187,0.0216057,0.104128,3.43106
0.1188,0.0228353,-0.115412,3.42888
0.1189,0.0231866,-0.188592,3.42753
0.119,0.0228353,0.030948,3.42561
0.1191,0.022484,-0.115412,3.42277
0.1192,0.0221326,-0.188592,3.42137
0.1193,0.0216057,0.030948,3.42059
0.1194,0.0217813,-0.481312,3.41887
0.1195,0.0217813,-0.334952,3.41715
0.1196,0.0217813,0.104128,3.4156
0.1197,0.0212544,-0.261772,3.41424
0.1198,0.0207274,-0.115412,3.41287
0.1199,0.0207274,-0.334952,3.41133
0.12,0.0205517,0.104128,3.41022
0.1201,0.0203761,0.250488,3.40935
0.1202,0.0198491,-0.188592,3.40851
0.1203,0.0212544,-0.847212,3.40724
0.1204,0.022484,-0.188592,3.40598
0.1205,0.0238892,0.177308,3.40421
0.1206,0.0233622,0.250488,3.40283
0.1207,0.0230109,-0.261772,3.40171
0.1208,0.0231866,-0.261772,3.40088
0.1209,0.0231866,-0.481312,3.40014
0.121,0.0230109,-0.481312,3.39984
0.1211,0.0226596,0.177308,3.39978
0.1212,0.0217813,-0.554492,3.39984
0.1213,0.0223083,-0.334952,3.3984
0.1214,0.0238892,-0.261772,3.39573
0.1215,0.0254701,-0.700852,3.39396
0.1216,0.0256458,-0.115412,3.39283
0.1217,0.0252945,-0.261772,3.39164
0.1218,0.0249432,0.030948,3.39069
0.1219,0.0245918,-0.042232,3.39008
0.122,0.0238892,-0.334952,3.38935
0.1221,0.0233622,-0.115412,3.3884
0.1222,0.0235379,-0.627672,3.38744
0.1223,0.0238892,-0.188592,3.38651
0.1224,0.0242405,-0.042232,3.38576
0.1225,0.0247675,-0.481312,3.38526
0.1226,0.0231866,-0.261772,3.38567
0.1227,0.0221326,-0.334952,3.38623
0.1228,0.020903,-0.115412,3.38607
0.1229,0.0200247,-0.188592,3.38479
0.123,0.0189708,-0.334952,3.3842
0.1231,0.0189708,-0.115412,3.38323
0.1232,0.0189708,-0.115412,3.38237
0.1233,0.0184438,-0.042232,3.38188
0.1234,0.0182682,0.104128,3.38135
0.1235,0.0180925,-0.261772,3.38083
0.1236,0.0179168,-0.481312,3.37959
0.1237,0.0163359,0.030948,3.37897
0.1238,0.014755,-0.554492,3.37848
0.1239,0.014228,-0.408132,3.37744
0.124,0.014755,0.030948,3.37644
0.1241,0.0151063,-0.115412,3.37556
0.1242,0.0156333,-0.261772,3.3746
0.1243,0.0161603,-0.554492,3.37318
0.1244,0.0179168,0.030948,3.3709
0.1245,0.0182682,-0.334952,3.36939
0.1246,0.0186195,0.177308,3.3681
0.1247,0.0172142,-0.261772,3.36744
0.1248,0.015809,-0.188592,3.36694
0.1249,0.0172142,-0.554492,3.36568
0.125,0.0186195,-0.481312,3.36424
0.1251,0.0194978,-0.334952,3.36232
0.1252,0.0189708,-0.700852,3.3609
0.1253,0.0198491,-0.554492,3.35954
0.1254,0.0205517,-0.408132,3.35832
0.1255,0.0212543,0.104128,3.35728
0.1256,0.0191464,-0.408132,3.35755
0.1257,0.0170385,-0.334952,3.35784
0.1258,0.0184438,-0.408132,3.35597
0.1259,0.0207273,-0.554492,3.35347
0.126,0.0230109,-0.261772,3.35202
0.1261,0.0233622,-0.408132,3.3513
0.1262,0.0228352,0.030948,3.35059
0.1263,0.0230109,0.250488,3.34988
0.1264,0.0224839,-0.115412,3.34955
0.1265,0.0219569,0.030948,3.34901
0.1266,0.02143,-0.261772,3.34776
0.1267,0.0205517,0.177308,3.34717
0.1268,0.0200247,-0.188592,3.34663
0.1269,0.020376,-0.188592,3.34551
0.127,0.020376,-0.042232,3.34468
0.1271,0.0207274,0.030948,3.34385
0.1272,0.020903,-0.188592,3.34315
0.1273,0.0224839,-0.408132,3.34107
0.1274,0.0240649,-0.115412,3.3389
0.1275,0.0245918,-0.408132,3.33882
0.1276,0.0254701,-0.188592,3.33839
0.1277,0.0249432,0.030948,3.33792
0.1278,0.0235379,-0.115412,3.33799
0.1279,0.0221326,-0.261772,3.33806
0.128,0.0212543,-0.627672,3.33783
0.1281,0.0226596,-0.115412,3.33612
0.1282,0.0235379,-0.115412,3.33474
0.1283,0.0238892,-0.188592,3.3341
0.1284,0.0240648,-0.481312,3.33338
0.1285,0.0228353,-0.334952,3.33295
0.1286,0.0247675,-0.261772,3.33146
0.1287,0.0235379,-0.115412,3.33118
0.1288,0.0231866,-0.334952,3.33006
0.1289,0.0228353,-0.188592,3.32892
0.129,0.0224839,0.030948,3.3287
0.1291,0.0231866,-0.115412,3.32798
0.1292,0.0228353,-0.188592,3.32768
0.1293,0.0223083,-0.334952,3.32788
0.1294,0.021957,0.030948,3.3279
0.1295,0.0216057,-0.115412,3.32741
0.1296,0.021957,0.104128,3.32606
0.1297,0.0223083,0.104128,3.32484
0.1298,0.0226596,0.250488,3.324
0.1299,0.0223083,0.030948,3.32344
0.13,0.0231866,-0.115412,3.32238
0.1301,0.0224839,0.030948,3.32191
0.1302,0.0217813,0.030948,3.32166
0.1303,0.0205517,0.030948,3.3217
0.1304,0.0198491,-0.188592,3.32165
0.1305,0.0212544,-0.408132,3.32065
0.1306,0.0226596,-0.334952,3.31961
0.1307,0.0230109,-0.188592,3.31941
0.1308,0.021957,-0.627672,3.31983
0.1309,0.0205517,-0.481312,3.32053
0.131,0.0193221,-0.115412,3.32097
0.1311,0.0193221,-0.115412,3.32017
0.1312,0.0191465,-0.481312,3.31985
0.1313,0.0177412,-0.700852,3.32017
0.1314,0.0163359,-0.042232,3.3205
0.1315,0.015809,-0.334952,3.32067
0.1316,0.015282,-0.408132,3.32088
0.1317,0.0154576,-0.042232,3.32109
0.1318,0.015282,-0.188592,3.32056
0.1319,0.0154576,-0.188592,3.31922
0.132,0.0154576,-0.115412,3.31865
0.1321,0.0154576,-0.261772,3.31817
0.1322,0.015282,-0.334952,3.31746
0.1323,0.0149307,-0.481312,3.31686
0.1324,0.0144037,-0.481312,3.31673
0.1325,0.0154577,-0.554492,3.31593
0.1326,0.0156333,-0.261772,3.31517
0.1327,0.015809,-0.188592,3.31466
0.1328,0.0163359,-0.481312,3.31416
0.1329,0.0168629,-0.261772,3.31378
0.133,0.0172142,-0.334952,3.31401
0.1331,0.0175655,-0.042232,3.31411
0.1332,0.0182682,-0.261772,3.31419
0.1333,0.0193221,-0.042232,3.31325
0.1334,0.0205517,-0.334952,3.31201
0.1335,0.021957,-0.481312,3.31153
0.1336,0.0230109,-0.261772,3.31113
0.1337,0.0240649,-0.554492,3.31083
0.1338,0.0242405,-0.408132,3.31118
0.1339,0.0238892,0.030948,3.31178
0.134,0.0237135,-0.627672,3.31223
0.1341,0.0231866,-0.334952,3.31184
0.1342,0.0228353,-0.188592,3.31141
0.1343,0.021957,-0.408132,3.31163
0.1344,0.0231866,-0.188592,3.31115
