Time_s_,PendulumAngularPosition_deg_,ContactForce_N_,OutputTorque_Nm_
0.0051,0.04883282,0.250488,3.027021
0.0052,0.04707624,0.543208,3.016265
0.0053,0.04531967,-1.066752,3.025058
0.0054,0.04461704,0.396848,3.026715
0.0055,0.04391441,1.055468,3.022887
0.0056,0.04268482,0.470028,3.020281
0.0057,0.04057693,0.104128,3.01984
0.0058,0.03969864,0.982288,3.019579
0.0059,0.03882034,0.323668,3.02004
0.006,0.03969864,-0.042232,3.020842
0.0061,0.03969864,-0.042232,3.022463
0.0062,0.04004995,0.250488,3.026581
0.0063,0.03917166,0.323668,3.031788
0.0064,0.03934731,0.396848,3.036728
0.0065,0.04092823,0.104128,3.04178
0.0066,0.04250915,0.177308,3.031214
0.0067,0.04338743,0.177308,3.017857
0.0068,0.04373875,0.323668,3.020916
0.0069,0.04461703,0.177308,3.021294
0.007,0.04584664,0.323668,3.015492
0.0071,0.04637362,0.909108,3.00939
0.0072,0.0460223,0.030948,3.00549
0.0073,0.04549533,0.470028,3.001082
0.0074,0.04567099,-0.261772,2.998453
0.0075,0.04584665,0.470028,3.000862
0.0076,0.04672493,0.762748,3.002631
0.0077,0.04619795,0.177308,3.001508
0.0078,0.04549531,0.323668,3.002392
0.0079,0.04461702,0.762748,3.004894
0.008,0.04444136,-0.115412,3.006161
0.0081,0.04356307,-0.115412,3.00315
0.0082,0.04321176,0.323668,2.99963
0.0083,0.04286044,0.396848,3.004974
0.0084,0.04321177,0.762748,3.011717
0.0085,0.04373874,0.689568,3.014536
0.0086,0.04426571,0.616388,3.018151
0.0087,0.04619794,0.689568,3.021182
0.0088,0.04935978,0.470028,3.022094
0.0089,0.04935978,0.323668,3.018873
0.009,0.04953543,0.689568,3.016305
0.0091,0.04900845,0.543208,3.017223
0.0092,0.04865713,0.616388,3.017613
0.0093,0.04707621,1.275008,3.018877
0.0094,0.04725188,-0.042232,3.020648
0.0095,0.04742755,0.689568,3.022467
0.0096,0.04760321,0.470028,3.022438
0.0097,0.04690059,0.177308,3.021441
0.0098,0.04707624,0.543208,3.024124
0.0099,0.04830585,0.177308,3.026044
0.01,0.04971111,0.470028,3.025623
0.0101,0.05111637,-0.115412,3.026673
0.0102,0.05129203,0.030948,3.028614
0.0103,0.05076505,0.323668,3.030042
0.0104,0.05094071,-0.042232,3.029211
0.0105,0.05111636,0.396848,3.029811
0.0106,0.05146768,0.177308,3.031195
0.0107,0.05181899,0.616388,3.032473
0.0108,0.05199465,0.177308,3.03524
0.0109,0.0521703,0.030948,3.039396
0.011,0.05234596,0.177308,3.043476
0.0111,0.05234596,-0.408132,3.04516
0.0112,0.05181899,0.396848,3.043311
0.0113,0.05234597,-0.554492,3.043539
0.0114,0.05357558,0.104128,3.044598
0.0115,0.05585912,0.177308,3.04533
0.0116,0.05796701,0.616388,3.048377
0.0117,0.05866964,0.835928,3.052209
0.0118,0.05884529,0.177308,3.056718
0.0119,0.05849398,0.396848,3.057309
0.012,0.05902096,0.762748,3.055861
0.0121,0.06007491,-0.042232,3.057047
0.0122,0.06042622,0.543208,3.058727
0.0123,0.06007491,0.470028,3.060692
0.0124,0.05937228,0.543208,3.063085
0.0125,0.05902097,0.250488,3.065187
0.0126,0.05902097,0.030948,3.066347
0.0127,0.05902097,-0.408132,3.066708
0.0128,0.05761571,0.030948,3.06769
0.0129,0.05603479,0.396848,3.069302
0.013,0.0539269,0.104128,3.071401
0.0131,0.05339992,0.177308,3.0733
0.0132,0.05445387,0.030948,3.075614
0.0133,0.05673741,0.030948,3.077266
0.0134,0.05902096,0.104128,3.077835
0.0135,0.05989924,1.055468,3.077778
0.0136,0.05954793,-0.261772,3.079671
0.0137,0.05989924,0.543208,3.081831
0.0138,0.05954793,0.250488,3.082771
0.0139,0.05989924,-1.359472,3.084342
0.014,0.05972358,0.543208,3.086016
0.0141,0.06025056,0.689568,3.086071
0.0142,0.06095319,0.689568,3.085771
0.0143,0.06200714,0.323668,3.086905
0.0144,0.06306109,-0.042232,3.089452
0.0145,0.06358806,0.323668,3.090323
0.0146,0.06464201,0.396848,3.090145
0.0147,0.06516899,0.177308,3.091049
0.0148,0.06569597,-0.188592,3.09244
0.0149,0.065169,-0.042232,3.089142
0.015,0.06692558,0.177308,3.084092
0.0151,0.06868215,0.470028,3.086481
0.0152,0.07026307,1.714087,3.088891
0.0153,0.07166833,0.250488,3.08852
0.0154,0.07324925,0.250488,3.089532
0.0155,0.07535714,0.543208,3.09071
0.0156,0.07711372,0.909108,3.091618
0.0157,0.07799201,0.762748,3.092763
0.0158,0.0788703,0.835928,3.096293
0.0159,0.07869465,0.470028,3.101081
0.016,0.08080254,0.835928,3.104642
0.0161,0.08273477,0.835928,3.108518
0.0162,0.084667,1.201828,3.113102
0.0163,0.08484266,1.714087,3.118445
0.0164,0.08343739,0.982288,3.121966
0.0165,0.08343739,1.055468,3.120653
0.0166,0.08273477,0.543208,3.122587
0.0167,0.08396437,0.982288,3.124459
0.0168,0.08378872,0.616388,3.125966
0.0169,0.08343739,1.348188,3.128494
0.017,0.08308607,0.909108,3.131576
0.0171,0.08361304,0.909108,3.133831
0.0172,0.08484265,1.128648,3.135089
0.0173,0.0850183,1.055468,3.137272
0.0174,0.08519396,1.494547,3.141374
0.0175,0.08484265,1.201828,3.145284
0.0176,0.08378871,1.055468,3.149305
0.0177,0.08343739,1.275008,3.153643
0.0178,0.08378871,0.909108,3.158148
0.0179,0.08343738,1.567727,3.163081
0.018,0.08414002,0.323668,3.167403
0.0181,0.08396435,2.153167,3.172989
0.0182,0.08378869,0.396848,3.17874
0.0183,0.08343736,0.762748,3.184671
0.0184,0.08326171,1.201828,3.190925
0.0185,0.08431566,0.104128,3.197345
0.0186,0.08554526,0.177308,3.203986
0.0187,0.08554526,1.055468,3.206354
0.0188,0.08642356,0.762748,3.209131
0.0189,0.08677487,0.616388,3.217518
0.019,0.08589659,0.835928,3.224817
0.0191,0.0850183,0.835928,3.231438
0.0192,0.08519396,1.201828,3.238952
0.0193,0.08554527,0.470028,3.246367
0.0194,0.08589659,0.543208,3.2526
0.0195,0.08501829,2.079987,3.257976
0.0196,0.08501829,-0.847212,3.264756
0.0197,0.08554526,0.762748,3.271867
0.0198,0.08536961,0.104128,3.277654
0.0199,0.08449131,0.909108,3.284957
0.02,0.08396434,1.201828,3.292725
0.0201,0.08449132,1.128648,3.299512
0.0202,0.08519396,1.201828,3.305147
0.0203,0.08554527,0.762748,3.310808
0.0204,0.08519396,1.640907,3.317832
0.0205,0.08414001,0.982288,3.324876
0.0206,0.08308606,1.055468,3.332977
0.0207,0.08326173,1.494547,3.341922
0.0208,0.08361305,1.275008,3.350401
0.0209,0.08378872,0.982288,3.358031
0.021,0.08466701,1.421367,3.361884
0.0211,0.08536965,1.421367,3.365955
0.0212,0.08519399,1.348188,3.372007
0.0213,0.08414005,0.982288,3.377267
0.0214,0.08238347,0.762748,3.382615
0.0215,0.08115387,1.201828,3.387656
0.0216,0.08150518,1.201828,3.392858
0.0217,0.08291044,1.201828,3.398437
0.0218,0.08431571,1.348188,3.404224
0.0219,0.08238347,1.128648,3.410532
0.022,0.08045124,1.421367,3.416301
0.0221,0.08045124,1.128648,3.421565
0.0222,0.08115388,1.275008,3.428389
0.0223,0.08185651,1.128648,3.435557
0.0224,0.08185651,1.275008,3.44276
0.0225,0.08097821,1.640907,3.447974
0.0226,0.08045123,1.055468,3.453056
0.0227,0.08132952,1.055468,3.458979
0.0228,0.08080254,1.421367,3.464909
0.0229,0.0800999,1.348188,3.471212
0.023,0.0788703,2.079987,3.478401
0.0231,0.07746504,1.348188,3.485629
0.0232,0.07570846,1.640907,3.49207
0.0233,0.07395189,1.640907,3.498426
0.0234,0.07360058,1.494547,3.505293
0.0235,0.07395189,1.421367,3.512239
0.0236,0.07395189,1.787267,3.519285
0.0237,0.0743032,2.592247,3.526043
0.0238,0.07483018,2.299527,3.532854
0.0239,0.07535716,3.543587,3.539537
0.024,0.07535716,3.836307,3.544116
0.0241,0.07500585,3.836307,3.550218
0.0242,0.07430321,4.055847,3.558439
0.0243,0.07430321,5.373086,3.565531
0.0244,0.07465453,3.543587,3.571293
0.0245,0.07500584,5.592626,3.577073
0.0246,0.07447886,6.617146,3.583451
0.0247,0.07465452,6.909866,3.590365
0.0248,0.07324925,7.788025,3.598844
0.0249,0.07254662,6.397606,3.607309
0.025,0.07131701,7.495305,3.615038
0.0251,0.07026306,7.422125,3.622514
0.0252,0.06920911,8.007565,3.630817
0.0253,0.06815516,7.714845,3.63909
0.0254,0.06745253,8.007565,3.647825
0.0255,0.0671012,8.227105,3.654301
0.0256,0.06692555,8.227105,3.66015
0.0257,0.06692555,8.519825,3.667624
0.0258,0.06692555,8.958905,3.674751
0.0259,0.06622292,9.032085,3.681468
0.026,0.06481766,10.34932,3.689841
0.0261,0.06270977,10.64204,3.69856
0.0262,0.06130451,10.4225,3.705397
0.0263,0.0621828,11.08112,3.711253
0.0264,0.0621828,10.7884,3.718372
0.0265,0.06358806,10.7884,3.725033
0.0266,0.06306109,11.08112,3.732447
0.0267,0.06323675,10.71522,3.739559
0.0268,0.06323675,11.1543,3.746956
0.0269,0.06306109,10.71522,3.754819
0.027,0.06270978,10.20296,3.761954
0.0271,0.06200714,8.812545,3.768888
0.0272,0.06235845,9.690705,3.775946
0.0273,0.06376372,10.49568,3.782608
0.0274,0.06534464,10.0566,3.789065
0.0275,0.06762818,9.617525,3.795583
0.0276,0.06885779,9.910245,3.802539
0.0277,0.06956042,9.837065,3.808885
0.0278,0.06973608,9.983424,3.814005
0.0279,0.06903344,9.471165,3.820374
0.028,0.06850647,8.446645,3.827108
0.0281,0.06868214,8.739365,3.833869
0.0282,0.06956043,8.373465,3.840976
0.0283,0.07043873,8.885725,3.848089
0.0284,0.07008741,8.593005,3.855585
0.0285,0.0697361,8.373465,3.860831
0.0286,0.06850649,7.495305,3.865573
0.0287,0.06850649,9.178445,3.872062
0.0288,0.0676282,8.885725,3.878902
0.0289,0.06797952,8.739365,3.885262
0.029,0.06833083,8.666185,3.892685
0.0291,0.06850649,8.446645,3.899836
0.0292,0.06815518,8.227105,3.906474
0.0293,0.06780387,8.373465,3.911802
0.0294,0.06868216,8.153925,3.917669
0.0295,0.06956045,8.007565,3.924778
0.0296,0.07026309,7.568485,3.931065
0.0297,0.0706144,7.641665,3.937681
0.0298,0.07114138,7.056226,3.944605
0.0299,0.07131704,6.470786,3.951881
0.03,0.07237098,7.495305,3.957506
0.0301,0.07324926,7.202585,3.963427
0.0302,0.07324926,6.909866,3.971118
0.0303,0.07324926,6.690326,3.978786
0.0304,0.07430321,6.397606,3.985786
0.0305,0.07465453,6.543966,3.993797
0.0306,0.07447886,6.397606,4.001995
0.0307,0.07412754,5.958526,4.010202
0.0308,0.07395187,5.738986,4.016769
0.0309,0.07395187,6.104886,4.023258
0.031,0.07465449,6.324426,4.030149
0.0311,0.07483015,5.226726,4.03755
0.0312,0.07518146,5.665806,4.04603
0.0313,0.07623541,5.153546,4.05447
0.0314,0.0758841,5.373086,4.063481
0.0315,0.07570844,4.934006,4.07138
0.0316,0.07447884,4.934006,4.078246
0.0317,0.07324923,4.860826,4.086553
0.0318,0.07447883,4.787646,4.094304
0.0319,0.07570842,4.934006,4.101228
0.032,0.07676237,4.641286,4.108349
0.0321,0.077465,4.421746,4.11588
0.0322,0.07851895,4.055847,4.123572
0.0323,0.07974856,4.421746,4.130361
0.0324,0.08097816,4.275387,4.137614
0.0325,0.08097816,3.763127,4.146141
0.0326,0.08097816,3.616767,4.154085
0.0327,0.08255908,3.909487,4.161447
0.0328,0.08449132,3.543587,4.169089
0.0329,0.08712618,3.616767,4.176581
0.033,0.0887071,3.104507,4.183821
0.0331,0.08958539,3.031327,4.189744
0.0332,0.09046369,2.299527,4.196522
0.0333,0.090815,3.104507,4.203939
0.0334,0.09116632,3.470407,4.211435
0.0335,0.09134199,3.031327,4.219536
0.0336,0.09169331,2.738607,4.227528
0.0337,0.09151766,2.884967,4.235535
0.0338,0.091342,2.665427,4.243299
0.0339,0.09239594,2.592247,4.250438
0.034,0.09362554,2.445887,4.25781
0.0341,0.0950308,2.299527,4.265122
0.0342,0.09467947,2.299527,4.27325
0.0343,0.09467947,1.933627,4.281424
0.0344,0.09397684,2.445887,4.289726
0.0345,0.09415251,2.226347,4.297409
0.0346,0.09397685,2.153167,4.303599
0.0347,0.0950308,1.933627,4.309343
0.0348,0.09538212,2.079987,4.316579
0.0349,0.09626041,1.275008,4.323728
0.035,0.09713871,1.201828,4.331163
0.0351,0.098017,1.348188,4.338672
0.0352,0.09871964,1.494547,4.346011
0.0353,0.09907096,1.348188,4.352848
0.0354,0.09942228,0.982288,4.358854
0.0355,0.09959794,1.567727,4.365839
0.0356,0.1001249,2.079987,4.373516
0.0357,0.1006519,0.982288,4.380504
0.0358,0.1011788,0.689568,4.387635
0.0359,0.1022328,1.421367,4.394677
0.036,0.1039894,0.616388,4.400857
0.0361,0.1045163,1.348188,4.407525
0.0362,0.104165,0.323668,4.415331
0.0363,0.1032867,0.616388,4.423235
0.0364,0.1024084,0.835928,4.430893
0.0365,0.1029354,0.177308,4.438692
0.0366,0.1038137,0.982288,4.446255
0.0367,0.1045163,0.323668,4.453725
0.0368,0.1048677,0.616388,4.460785
0.0369,0.1053946,0.689568,4.467699
0.037,0.1059216,0.762748,4.474887
0.0371,0.1064486,0.835928,4.481923
0.0372,0.104692,0.909108,4.489817
0.0373,0.1029354,0.982288,4.498002
0.0374,0.1018815,0.543208,4.506362
0.0375,0.1017058,0.835928,4.51428
0.0376,0.1015302,0.250488,4.521039
0.0377,0.1018815,0.396848,4.528014
0.0378,0.1027598,0.982288,4.535549
0.0379,0.1050434,1.275008,4.541806
0.038,0.105746,0.616388,4.548412
0.0381,0.1059216,0.396848,4.555601
0.0382,0.105746,0.909108,4.56294
0.0383,0.1045164,0.250488,4.570765
0.0384,0.1032868,0.616388,4.578336
0.0385,0.1031111,0.250488,4.586418
0.0386,0.1034624,0.762748,4.594357
0.0387,0.1032868,0.543208,4.602122
0.0388,0.1050433,0.177308,4.609482
0.0389,0.1064486,0.909108,4.617582
0.039,0.1073269,0.250488,4.62538
0.0391,0.1082052,0.543208,4.632568
0.0392,0.1090835,0.616388,4.639823
0.0393,0.1087321,-0.334952,4.647641
0.0394,0.1083808,0.030948,4.655546
0.0395,0.1083808,0.470028,4.664038
0.0396,0.1083808,0.689568,4.672653
0.0397,0.1092591,0.323668,4.681101
0.0398,0.1096104,0.470028,4.688926
0.0399,0.1101374,0.030948,4.695389
0.04,0.1096104,0.543208,4.702481
0.0401,0.1087321,0.689568,4.709908
0.0402,0.1082051,0.616388,4.71693
0.0403,0.1073268,0.177308,4.724103
0.0404,0.1076782,0.470028,4.731113
0.0405,0.1090834,0.323668,4.737919
0.0406,0.1104887,0.470028,4.744587
0.0407,0.1115426,0.396848,4.751587
0.0408,0.1111913,0.470028,4.759593
0.0409,0.110313,0.835928,4.767908
0.041,0.1097861,0.250488,4.776059
0.0411,0.1096104,0.396848,4.784308
0.0412,0.1094347,0.396848,4.792477
0.0413,0.1101374,0.104128,4.799319
0.0414,0.1101374,-0.188592,4.806017
0.0415,0.1101374,1.640907,4.813676
0.0416,0.1099617,0.250488,4.821478
0.0417,0.1097861,0.616388,4.829025
0.0418,0.1096104,0.909108,4.837345
0.0419,0.1083808,0.104128,4.846391
0.042,0.1076782,0.030948,4.854798
0.0421,0.1071512,0.470028,4.862282
0.0422,0.1066242,-0.115412,4.869127
0.0423,0.1057459,0.177308,4.876454
0.0424,0.1053946,0.616388,4.883697
0.0425,0.1050433,0.396848,4.891372
0.0426,0.1055703,0.835928,4.898952
0.0427,0.1062729,0.909108,4.906568
0.0428,0.1053946,1.055468,4.914207
0.0429,0.104165,0.835928,4.919766
0.043,0.103638,-0.261772,4.926662
0.0431,0.1031111,0.835928,4.935361
0.0432,0.1027597,1.201828,4.942928
0.0433,0.1022328,0.323668,4.950315
0.0434,0.1015301,0.689568,4.957863
0.0435,0.1011788,0.835928,4.965253
0.0436,0.1006518,1.275008,4.971671
0.0437,0.1006518,0.762748,4.977667
0.0438,0.09942223,-0.261772,4.986176
0.0439,0.09801698,-0.115412,4.994353
0.044,0.0962604,-0.700852,5.001554
0.0441,0.09590909,0.250488,5.009198
0.0442,0.09555778,-0.334952,5.017163
0.0443,0.09503081,1.860447,5.024949
0.0444,0.09520646,0.177308,5.0316
0.0445,0.09503081,0.323668,5.039048
0.0446,0.09520646,0.543208,5.047225
0.0447,0.09520646,0.470028,5.054911
0.0448,0.09520646,0.543208,5.062692
0.0449,0.09503081,0.250488,5.070885
0.045,0.09503081,0.177308,5.07887
0.0451,0.09467948,0.689568,5.086433
0.0452,0.0950308,0.762748,5.09324
0.0453,0.0950308,-0.115412,5.100432
0.0454,0.0950308,0.250488,5.108318
0.0455,0.09415251,0.177308,5.115973
0.0456,0.0929229,0.470028,5.123611
0.0457,0.09134198,0.470028,5.131703
0.0458,0.09011237,0.470028,5.139403
0.0459,0.08818014,0.689568,5.147195
0.046,0.0895854,0.177308,5.153919
0.0461,0.09099067,0.689568,5.160594
0.0462,0.09239593,-0.115412,5.167166
0.0463,0.09292291,0.177308,5.174286
0.0464,0.09151765,0.835928,5.182482
0.0465,0.09011238,-0.115412,5.190735
0.0466,0.08888278,0.616388,5.198538
0.0467,0.08853145,0.616388,5.205664
0.0468,0.08835579,0.689568,5.213173
0.0469,0.0887071,0.470028,5.220289
0.047,0.08905841,0.323668,5.227408
0.0471,0.09011236,0.177308,5.235298
0.0472,0.09081499,0.323668,5.243503
0.0473,0.09081499,0.543208,5.251747
0.0474,0.09028801,1.128648,5.259274
0.0475,0.09028801,0.396848,5.266064
0.0476,0.08940972,0.250488,5.273654
0.0477,0.08835577,0.835928,5.281207
0.0478,0.08589656,0.396848,5.28933
0.0479,0.08554524,0.762748,5.297434
0.048,0.08554524,0.762748,5.305278
0.0481,0.08589656,0.689568,5.312108
0.0482,0.08642353,1.055468,5.317139
0.0483,0.08695049,1.275008,5.323956
0.0484,0.08730181,1.494547,5.331436
0.0485,0.08624786,1.494547,5.339058
0.0486,0.08659917,1.128648,5.34656
0.0487,0.08554522,1.714087,5.354765
0.0488,0.08501825,0.909108,5.362447
0.0489,0.08413997,1.640907,5.369364
0.049,0.08326169,1.421367,5.375867
0.0491,0.08326169,2.519067,5.38341
0.0492,0.08413998,1.201828,5.390495
0.0493,0.08501827,1.348188,5.397182
0.0494,0.08519393,1.860447,5.404156
0.0495,0.08466695,0.030948,5.411366
0.0496,0.08326169,1.348188,5.418892
0.0497,0.08238339,1.860447,5.426137
0.0498,0.08080247,1.933627,5.433999
0.0499,0.08027551,2.226347,5.441443
0.05,0.08097814,2.226347,5.447813
0.0501,0.08168078,2.665427,5.454716
0.0502,0.08238341,2.665427,5.461722
0.0503,0.08203209,3.031327,5.468973
0.0504,0.08062683,3.324047,5.476373
0.0505,0.07939723,3.031327,5.483748
0.0506,0.07851895,3.250867,5.491362
0.0507,0.07851895,3.689947,5.498247
0.0508,0.07851895,2.884967,5.505105
0.0509,0.07851895,2.738607,5.512146
0.051,0.07816763,3.397227,5.519446
0.0511,0.07764065,3.543587,5.526569
0.0512,0.0778163,3.763127,5.532388
0.0513,0.07816763,3.982667,5.538652
0.0514,0.07904592,3.763127,5.545906
0.0515,0.08009987,3.324047,5.552428
0.0516,0.08009987,3.324047,5.559473
0.0517,0.08009987,4.641286,5.566585
0.0518,0.07992421,4.494926,5.573685
0.0519,0.07992421,4.275387,5.580282
0.052,0.08097815,4.714466,5.585912
0.0521,0.08220775,4.787646,5.591756
0.0522,0.08361301,4.421746,5.598036
0.0523,0.08484262,4.568106,5.604036
0.0524,0.08607222,4.641286,5.610232
0.0525,0.08624788,4.421746,5.61701
0.0526,0.08589657,4.934006,5.623964
0.0527,0.08659919,5.299906,5.629926
0.0528,0.0878288,4.860826,5.635616
0.0529,0.0890584,5.153546,5.641469
0.053,0.09028801,5.007186,5.64705
0.0531,0.09063932,4.494926,5.653323
0.0532,0.09099064,4.934006,5.659725
0.0533,0.09151761,4.421746,5.666134
0.0534,0.09204459,4.934006,5.672318
0.0535,0.09257157,5.665806,5.677631
0.0536,0.09239591,5.007186,5.68371
0.0537,0.09169327,5.738986,5.69052
0.0538,0.09169327,5.885346,5.696843
0.0539,0.09274722,5.446266,5.70277
0.054,0.09380117,5.299906,5.708673
0.0541,0.09485512,5.080366,5.714645
0.0542,0.09573341,5.007186,5.720579
0.0543,0.09590907,5.373086,5.726269
0.0544,0.09590907,5.226726,5.732666
0.0545,0.09608473,5.665806,5.739022
0.0546,0.09608473,6.031706,5.745462
0.0547,0.09678735,5.592626,5.752157
0.0548,0.09766564,5.812166,5.758719
0.0549,0.09836826,5.738986,5.764884
0.055,0.09942221,6.470786,5.770078
0.0551,0.09871958,5.665806,5.776604
0.0552,0.09836825,5.885346,5.783133
0.0553,0.09801693,5.592626,5.789728
0.0554,0.09959785,5.226726,5.796285
0.0555,0.1013544,6.470786,5.802755
0.0556,0.103111,6.543966,5.809287
0.0557,0.1038136,6.983046,5.81565
0.0558,0.1046919,5.007186,5.821321
0.0559,0.1039893,5.007186,5.827928
0.056,0.1027597,5.885346,5.834919
0.0561,0.1015301,5.519446,5.842371
0.0562,0.1011788,5.592626,5.849809
0.0563,0.1029353,5.665806,5.856608
0.0564,0.1045163,5.812166,5.86318
0.0565,0.1057459,5.519446,5.868481
0.0566,0.1066242,5.373086,5.873901
0.0567,0.1075024,5.446266,5.879896
0.0568,0.1078538,5.812166,5.885315
0.0569,0.1082051,5.007186,5.890556
0.057,0.1083807,5.519446,5.896143
0.0571,0.1083807,5.299906,5.901759
0.0572,0.1082051,5.373086,5.906654
0.0573,0.1082051,5.446266,5.91157
0.0574,0.1075024,5.226726,5.91831
0.0575,0.1083807,5.446266,5.924382
0.0576,0.1085564,5.226726,5.930209
0.0577,0.1096103,5.592626,5.935791
0.0578,0.1085564,5.153546,5.942311
0.0579,0.1076781,5.080366,5.948933
0.058,0.1067998,5.446266,5.954979
0.0581,0.1067998,5.007186,5.96102
0.0582,0.1069755,4.787646,5.967771
0.0583,0.1071511,4.860826,5.973934
0.0584,0.1073268,4.860826,5.97985
0.0585,0.1082051,4.860826,5.985694
0.0586,0.1073268,4.787646,5.992082
0.0587,0.1067998,4.568106,5.997764
0.0588,0.1062728,4.934006,6.002839
0.0589,0.1059215,4.202207,6.008632
0.059,0.1046919,4.787646,6.014828
0.0591,0.1038136,4.421746,6.020769
0.0592,0.1052189,4.348566,6.025869
0.0593,0.1066242,4.421746,6.031118
0.0594,0.1067998,4.348566,6.036767
0.0595,0.1071511,4.934006,6.042211
0.0596,0.1075025,4.641286,6.047761
0.0597,0.1075025,4.421746,6.053567
0.0598,0.1071511,4.055847,6.058914
0.0599,0.1064485,4.348566,6.064326
0.06,0.1057459,5.080366,6.069708
0.0601,0.1059215,4.055847,6.07472
0.0602,0.1066242,4.055847,6.078996
0.0603,0.1073268,4.202207,6.083052
0.0604,0.1075025,3.689947,6.08893
0.0605,0.1071511,4.421746,6.095015
0.0606,0.1075025,3.982667,6.100506
0.0607,0.1073268,4.202207,6.1063
0.0608,0.1069755,4.055847,6.11226
0.0609,0.1066242,4.055847,6.118146
0.061,0.1067998,4.129027,6.123166
0.0611,0.1078538,4.055847,6.127723
0.0612,0.1087321,3.982667,6.133363
0.0613,0.1090834,4.055847,6.139156
0.0614,0.1094347,3.689947,6.144742
0.0615,0.1111913,3.836307,6.15008
0.0616,0.1129478,3.982667,6.155319
0.0617,0.1143531,3.763127,6.160303
0.0618,0.1148801,3.982667,6.16498
0.0619,0.1134748,3.909487,6.17063
0.062,0.1120695,4.055847,6.176914
0.0621,0.1104886,3.397227,6.183149
0.0622,0.1094347,3.616767,6.189127
0.0623,0.1090834,4.055847,6.194877
0.0624,0.1094347,3.616767,6.200269
0.0625,0.109259,3.836307,6.205566
0.0626,0.1085564,3.177687,6.210941
0.0627,0.1069755,3.250867,6.21703
0.0628,0.1050432,3.177687,6.223055
0.0629,0.103111,3.543587,6.229128
0.063,0.1043406,3.616767,6.234158
0.0631,0.1055702,3.982667,6.239001
0.0632,0.1059215,2.519067,6.244112
0.0633,0.1055702,3.616767,6.249142
0.0634,0.1052189,3.397227,6.254339
0.0635,0.1050432,3.982667,6.259743
0.0636,0.1053945,2.519067,6.26453
0.0637,0.1045163,2.958147,6.269942
0.0638,0.1038136,3.031327,6.275587
0.0639,0.103111,2.299527,6.281059
0.064,0.1024083,3.982667,6.286297
0.0641,0.1024083,3.031327,6.291451
0.0642,0.1027597,3.470407,6.296708
0.0643,0.1032866,3.616767,6.301655
0.0644,0.1032866,3.763127,6.306594
0.0645,0.103111,3.763127,6.311771
0.0646,0.1015301,3.543587,6.317519
0.0647,0.09994913,3.616767,6.323085
0.0648,0.09854387,3.397227,6.328357
0.0649,0.09731426,3.543587,6.333857
0.065,0.09713861,3.909487,6.339134
0.0651,0.09766559,3.177687,6.343754
0.0652,0.09819257,2.958147,6.34846
0.0653,0.09713863,3.470407,6.353975
0.0654,0.09538205,2.958147,6.359861
0.0655,0.09415244,3.836307,6.364765
0.0656,0.09362546,2.665427,6.369219
0.0657,0.09380113,3.397227,6.374264
0.0658,0.09467941,3.324047,6.379007
0.0659,0.09608468,3.324047,6.383199
0.066,0.096436,3.104507,6.387874
0.0661,0.09661167,3.397227,6.392547
0.0662,0.09590904,3.470407,6.397516
0.0663,0.09503076,3.689947,6.402185
0.0664,0.09397681,3.397227,6.407027
