Time_s_,PendulumAngularPosition_deg_,ContactForce_N_,OutputTorque_Nm_
0.025,-0.0470761,0.543208,1.20082
0.0251,-0.0472517,0.762748,1.19848
0.0252,-0.0474274,0.177308,1.19936
0.0253,-0.0467248,0.616388,1.20104
0.0254,-0.0454952,0.616388,1.20154
0.0255,-0.0428603,0.543208,1.20167
0.0256,-0.0404011,0.323668,1.20185
0.0257,-0.0391715,0.030948,1.20252
0.0258,-0.0379419,0.470028,1.20312
0.0259,-0.0374149,0.470028,1.20402
0.026,-0.0356584,0.323668,1.20572
0.0261,-0.0365366,0.470028,1.20861
0.0262,-0.036888,0.177308,1.2108
0.0263,-0.0370636,0.396848,1.21325
0.0264,-0.0370636,0.250488,1.2164
0.0265,-0.036361,0.470028,1.21928
0.0266,-0.036361,0.543208,1.22083
0.0267,-0.0361853,0.470028,1.22312
0.0268,-0.0360097,0.470028,1.22625
0.0269,-0.0361854,0.762748,1.22898
0.027,-0.0367123,0.030948,1.23176
0.0271,-0.037415,-0.115412,1.23477
0.0272,-0.037415,0.323668,1.2373
0.0273,-0.036888,0.470028,1.23793
0.0274,-0.036361,0.177308,1.23684
0.0275,-0.0360097,0.762748,1.23791
0.0276,-0.036361,0.323668,1.23929
0.0277,-0.0358341,-0.042232,1.23981
0.0278,-0.0351314,0.470028,1.2405
0.0279,-0.0337262,0.543208,1.24087
0.028,-0.0316183,0.177308,1.24041
0.0281,-0.0305644,0.543208,1.2389
0.0282,-0.0300374,0.396848,1.23932
0.0283,-0.030213,0.543208,1.24198
0.0284,-0.030213,0.470028,1.24373
0.0285,-0.0295104,0.762748,1.24516
0.0286,-0.0286321,0.470028,1.24712
0.0287,-0.0282808,0.104128,1.24916
0.0288,-0.0279295,0.250488,1.25001
0.0289,-0.0265242,0.470028,1.24923
0.029,-0.0252946,0.323668,1.25048
0.0291,-0.0244163,0.543208,1.25212
0.0292,-0.023538,0.470028,1.25285
0.0293,-0.0244163,0.250488,1.2539
0.0294,-0.0242407,0.616388,1.25486
0.0295,-0.0233624,0.323668,1.25546
0.0296,-0.0224841,0.689568,1.25624
0.0297,-0.0226597,0.323668,1.2588
0.0298,-0.0230111,0.323668,1.2613
0.0299,-0.0228354,0.396848,1.26329
0.03,-0.0226597,0.616388,1.2659
0.0301,-0.0224841,0.323668,1.26925
0.0302,-0.0238893,0.470028,1.27328
0.0303,-0.0254703,0.689568,1.2757
0.0304,-0.0266999,0.616388,1.27577
0.0305,-0.0279295,0.762748,1.27775
0.0306,-0.0289834,0.323668,1.28013
0.0307,-0.0289834,0.762748,1.28138
0.0308,-0.0298617,0.470028,1.28341
0.0309,-0.03074,0.470028,1.28564
0.031,-0.0305643,0.982288,1.28717
0.0311,-0.0303887,0.616388,1.28697
0.0312,-0.031267,0.689568,1.28759
0.0313,-0.0328479,0.689568,1.29135
0.0314,-0.0328479,0.250488,1.29298
0.0315,-0.0326722,0.543208,1.29462
0.0316,-0.0323209,0.909108,1.29682
0.0317,-0.0331992,0.396848,1.29946
0.0318,-0.0349558,0.543208,1.30187
0.0319,-0.0367124,0.616388,1.30244
0.032,-0.037942,0.396848,1.30358
0.0321,-0.0389959,0.689568,1.30616
0.0322,-0.0402255,0.762748,1.30822
0.0323,-0.0402255,0.689568,1.31025
0.0324,-0.0391716,0.470028,1.31187
0.0325,-0.0381176,0.396848,1.31335
0.0326,-0.0377663,0.470028,1.31441
0.0327,-0.0377663,0.323668,1.31528
0.0328,-0.0386446,-0.042232,1.31696
0.0329,-0.0409281,0.104128,1.31918
0.033,-0.0432117,0.762748,1.32145
0.0331,-0.0444413,0.909108,1.32362
0.0332,-0.0454952,0.543208,1.32605
0.0333,-0.0451439,0.689568,1.32735
0.0334,-0.0442656,0.396848,1.32649
0.0335,-0.0428604,0.396848,1.32669
0.0336,-0.0409281,0.396848,1.328
0.0337,-0.0411038,0.177308,1.32895
0.0338,-0.0414551,0.762748,1.32998
0.0339,-0.0432117,0.616388,1.33176
0.034,-0.0449683,0.104128,1.33391
0.0341,-0.0470762,0.689568,1.3358
0.0342,-0.0469005,0.396848,1.33679
0.0343,-0.0461979,0.250488,1.33828
0.0344,-0.0454953,0.323668,1.33964
0.0345,-0.0467249,0.689568,1.3416
0.0346,-0.0486571,0.616388,1.34382
0.0347,-0.0495354,0.030948,1.34588
0.0348,-0.050238,0.470028,1.34806
0.0349,-0.0505893,0.835928,1.34887
0.035,-0.0504137,0.470028,1.34907
0.0351,-0.050238,0.616388,1.34994
0.0352,-0.0500623,0.030948,1.35126
0.0353,-0.0498867,0.250488,1.35285
0.0354,-0.049711,0.470028,1.35438
0.0355,-0.0493597,0.396848,1.35591
0.0356,-0.0488327,0.762748,1.35677
0.0357,-0.0488327,0.323668,1.3564
0.0358,-0.049711,0.543208,1.35733
0.0359,-0.050765,0.616388,1.3589
0.036,-0.0493597,0.396848,1.35959
0.0361,-0.0479544,0.470028,1.36061
0.0362,-0.0472518,0.323668,1.36238
0.0363,-0.0467248,0.396848,1.36379
0.0364,-0.0465492,0.470028,1.36289
0.0365,-0.0470762,0.250488,1.36376
0.0366,-0.0467248,0.616388,1.36604
0.0367,-0.0461979,0.470028,1.36747
0.0368,-0.0449683,0.470028,1.36817
0.0369,-0.0446169,-0.115412,1.36944
0.037,-0.0442656,0.616388,1.37114
0.0371,-0.0444413,0.396848,1.37247
0.0372,-0.0451439,0.396848,1.37316
0.0373,-0.0447926,0.762748,1.37443
0.0374,-0.0456709,0.396848,1.37618
0.0375,-0.0453196,0.396848,1.3764
0.0376,-0.0460222,0.835928,1.37677
0.0377,-0.0467248,0.177308,1.37724
0.0378,-0.0490084,0.543208,1.37828
0.0379,-0.0512919,0.470028,1.37907
0.038,-0.0521702,0.689568,1.3805
0.0381,-0.0519946,0.835928,1.38183
0.0382,-0.0516433,0.543208,1.38235
0.0383,-0.0516433,0.177308,1.38317
0.0384,-0.0514676,0.323668,1.38441
0.0385,-0.050765,0.323668,1.38538
0.0386,-0.0511163,0.616388,1.38646
0.0387,-0.0512919,0.762748,1.38693
0.0388,-0.0528729,0.616388,1.38799
0.0389,-0.0535755,0.396848,1.38892
0.039,-0.0541025,0.030948,1.39
0.0391,-0.0548051,0.543208,1.3916
0.0392,-0.0528729,0.689568,1.39199
0.0393,-0.0526972,0.470028,1.39294
0.0394,-0.0525215,0.616388,1.39268
0.0395,-0.0525215,0.616388,1.39241
0.0396,-0.0525215,0.396848,1.39355
0.0397,-0.0514676,0.323668,1.39398
0.0398,-0.0509406,0.396848,1.39395
0.0399,-0.0504137,0.323668,1.39414
0.04,-0.0509406,0.177308,1.395
0.0401,-0.0514676,0.323668,1.39581
0.0402,-0.0516433,0.177308,1.39619
0.0403,-0.0518189,0.543208,1.39718
0.0404,-0.0519946,0.250488,1.39839
0.0405,-0.0519946,0.762748,1.39949
0.0406,-0.0528728,0.250488,1.40152
0.0407,-0.0523459,0.177308,1.40356
0.0408,-0.0528729,0.543208,1.40599
0.0409,-0.0526972,0.982288,1.40686
0.041,-0.0548051,0.616388,1.40781
0.0411,-0.0544538,0.470028,1.40913
0.0412,-0.0541025,0.323668,1.41066
0.0413,-0.0541025,0.543208,1.41225
0.0414,-0.0537512,0.689568,1.41339
0.0415,-0.0533998,0.396848,1.4145
0.0416,-0.0518189,0.616388,1.4148
0.0417,-0.0505893,0.104128,1.41375
0.0418,-0.0493597,0.396848,1.41364
0.0419,-0.0500624,0.396848,1.41473
0.042,-0.0495354,0.470028,1.41523
0.0421,-0.0490084,0.470028,1.41596
0.0422,-0.0483058,0.835928,1.41675
0.0423,-0.0488328,-0.115412,1.41782
0.0424,-0.0500624,0.689568,1.41905
0.0425,-0.0514676,0.396848,1.42013
0.0426,-0.0521703,0.543208,1.4213
0.0427,-0.0528729,0.396848,1.42248
0.0428,-0.0518189,0.616388,1.42309
0.0429,-0.050765,0.909108,1.42412
0.043,-0.0505894,0.982288,1.42555
0.0431,-0.0504137,0.104128,1.42671
0.0432,-0.0509407,0.396848,1.42755
0.0433,-0.0516433,0.470028,1.42852
0.0434,-0.0523459,0.470028,1.42993
0.0435,-0.0532242,0.323668,1.43095
0.0436,-0.0523459,0.323668,1.43162
0.0437,-0.050765,-0.115412,1.43259
0.0438,-0.0490084,0.689568,1.43338
0.0439,-0.0469005,0.250488,1.43323
0.044,-0.0469005,0.835928,1.43357
0.0441,-0.0465492,0.689568,1.4346
0.0442,-0.0477788,0.250488,1.4359
0.0443,-0.0484814,0.396848,1.43673
0.0444,-0.0470762,-0.042232,1.43735
0.0445,-0.0449683,0.470028,1.43766
0.0446,-0.0428604,0.616388,1.4377
0.0447,-0.0421577,-0.115412,1.43669
0.0448,-0.0411038,1.12865,1.43562
0.0449,-0.0400499,0.616388,1.4362
0.045,-0.0389959,0.616388,1.43594
0.0451,-0.0391716,0.470028,1.43609
0.0452,-0.0404012,0.177308,1.43707
0.0453,-0.0412795,0.104128,1.43783
0.0454,-0.0421577,0.689568,1.43841
0.0455,-0.0419821,0.396848,1.4382
0.0456,-0.0409281,0.396848,1.43801
0.0457,-0.0395229,0.104128,1.43837
0.0458,-0.0382933,0.689568,1.4384
0.0459,-0.037942,0.396848,1.43899
0.046,-0.0375907,0.250488,1.43991
0.0461,-0.037942,0.470028,1.44101
0.0462,-0.0382933,-0.042232,1.4414
0.0463,-0.0386446,0.543208,1.44198
0.0464,-0.037942,0.323668,1.44278
0.0465,-0.037942,0.543208,1.44342
0.0466,-0.0381176,0.762748,1.44424
0.0467,-0.0382933,-0.042232,1.44548
0.0468,-0.0384689,0.250488,1.44676
0.0469,-0.037415,0.470028,1.44731
0.047,-0.0377663,0.323668,1.44751
0.0471,-0.036888,0.396848,1.44696
0.0472,-0.0370637,0.250488,1.44709
0.0473,-0.0360097,0.543208,1.44702
0.0474,-0.0349558,0.104128,1.44697
0.0475,-0.0339019,0.396848,1.44704
0.0476,-0.0319696,0.323668,1.44695
0.0477,-0.031794,0.323668,1.44682
0.0478,-0.0310913,0.323668,1.44641
0.0479,-0.0316183,0.250488,1.44717
0.048,-0.0326722,0.470028,1.44815
0.0481,-0.0337262,0.323668,1.44856
0.0482,-0.0340775,0.470028,1.44903
0.0483,-0.0337262,0.104128,1.44952
0.0484,-0.0337262,0.323668,1.44978
0.0485,-0.0326722,0.470028,1.44951
0.0486,-0.0316183,0.470028,1.44937
0.0487,-0.0305643,0.250488,1.44896
0.0488,-0.0298617,0.470028,1.44883
0.0489,-0.0289834,0.616388,1.44928
0.049,-0.0279295,0.177308,1.44982
0.0491,-0.0286321,0.250488,1.45117
0.0492,-0.0293347,0.177308,1.45171
0.0493,-0.0298617,0.616388,1.45169
0.0494,-0.030213,0.762748,1.45233
0.0495,-0.0289834,0.835928,1.45225
0.0496,-0.0284564,0.835928,1.45229
0.0497,-0.0282808,0.543208,1.4529
0.0498,-0.0286321,0.470028,1.45371
0.0499,-0.0282808,-0.188592,1.4541
0.05,-0.0281051,0.470028,1.45386
0.0501,-0.0281051,0.543208,1.45403
0.0502,-0.0279295,0.762748,1.45478
0.0503,-0.0272268,0.689568,1.45509
0.0504,-0.0265242,0.396848,1.45533
0.0505,-0.0259972,0.762748,1.45587
0.0506,-0.0261729,0.396848,1.45669
0.0507,-0.0254703,0.470028,1.45688
0.0508,-0.0256459,0.470028,1.45709
0.0509,-0.023538,0.543208,1.45707
0.051,-0.0219571,0.543208,1.45742
0.0511,-0.0203762,0.762748,1.45768
0.0512,-0.0198492,0.616388,1.4586
0.0513,-0.0207275,0.470028,1.46009
0.0514,-0.0210788,0.323668,1.46111
0.0515,-0.0214301,0.689568,1.46138
0.0516,-0.0214301,0.470028,1.46161
0.0517,-0.0216058,0.835928,1.46218
0.0518,-0.0216058,0.616388,1.46199
0.0519,-0.0228354,0.762748,1.4622
0.052,-0.023011,0.396848,1.46228
0.0521,-0.0233624,0.030948,1.46238
0.0522,-0.0237137,0.323668,1.46212
0.0523,-0.0233624,0.323668,1.46162
0.0524,-0.0212545,-0.115412,1.46111
0.0525,-0.0196735,0.396848,1.46076
0.0526,-0.0193222,0.470028,1.46092
0.0527,-0.0207275,0.396848,1.46204
0.0528,-0.0219571,0.543208,1.46295
0.0529,-0.0217814,0.470028,1.46313
0.053,-0.0205518,0.250488,1.46206
0.0531,-0.0198492,0.616388,1.46159
0.0532,-0.0180926,-0.042232,1.46209
0.0533,-0.0175656,0.689568,1.46233
0.0534,-0.0170387,0.470028,1.46256
0.0535,-0.0180926,0.616388,1.46385
0.0536,-0.0202005,0.470028,1.4655
0.0537,-0.0217814,-0.042232,1.46634
0.0538,-0.0233624,0.470028,1.46665
0.0539,-0.0221328,0.543208,1.46668
0.054,-0.0209032,0.762748,1.46697
0.0541,-0.0196735,0.470028,1.46685
0.0542,-0.0194979,0.104128,1.46697
0.0543,-0.0198492,0.396848,1.46756
0.0544,-0.0202005,0.982288,1.46834
0.0545,-0.0212545,1.05547,1.46889
0.0546,-0.0214301,0.689568,1.46931
0.0547,-0.0223084,0.030948,1.47072
0.0548,-0.0223084,0.396848,1.47109
0.0549,-0.0217814,0.323668,1.47134
0.055,-0.0209031,0.470028,1.47217
0.0551,-0.0209031,0.762748,1.47332
0.0552,-0.0212544,-0.042232,1.47418
0.0553,-0.0216058,0.616388,1.47413
0.0554,-0.0228354,0.982288,1.47514
0.0555,-0.0244163,0.616388,1.4766
0.0556,-0.0263485,0.470028,1.47806
0.0557,-0.0275781,-0.334952,1.47987
0.0558,-0.0279294,0.396848,1.48144
0.0559,-0.0277538,0.835928,1.4826
0.056,-0.0268755,0.323668,1.48238
0.0561,-0.0274025,0.835928,1.48271
0.0562,-0.0282808,0.177308,1.48472
0.0563,-0.0295104,0.177308,1.48664
0.0564,-0.0295104,0.396848,1.48794
0.0565,-0.0309156,0.470028,1.48972
0.0566,-0.03074,0.543208,1.49094
0.0567,-0.029686,0.104128,1.49176
0.0568,-0.0295104,0.762748,1.4922
0.0569,-0.0284564,0.762748,1.49249
0.057,-0.0289834,0.689568,1.49361
0.0571,-0.030213,0.543208,1.49477
0.0572,-0.0314426,0.543208,1.49614
0.0573,-0.0330235,0.616388,1.49766
0.0574,-0.0340775,0.396848,1.499
0.0575,-0.0360097,0.616388,1.50016
0.0576,-0.035834,0.762748,1.50039
0.0577,-0.0360097,0.323668,1.50128
0.0578,-0.0356584,0.616388,1.50179
0.0579,-0.0347801,0.616388,1.50159
0.058,-0.0342531,0.616388,1.50198
0.0581,-0.0340775,0.470028,1.50269
0.0582,-0.0347801,0.323668,1.50326
0.0583,-0.0361854,0.250488,1.50338
0.0584,-0.0379419,0.177308,1.50451
0.0585,-0.0395229,1.05547,1.5061
0.0586,-0.0391715,0.396848,1.50662
0.0587,-0.0381176,0.323668,1.50677
0.0588,-0.037415,0.470028,1.50714
0.0589,-0.0375906,0.470028,1.50825
0.059,-0.0372393,0.250488,1.50861
0.0591,-0.0365367,0.470028,1.50854
0.0592,-0.036361,0.323668,1.5092
0.0593,-0.0370637,0.470028,1.51032
0.0594,-0.0382933,0.470028,1.51157
0.0595,-0.0391715,0.689568,1.51296
0.0596,-0.0400498,0.396848,1.51437
0.0597,-0.0404011,0.030948,1.51543
0.0598,-0.0411038,0.323668,1.51598
0.0599,-0.0416308,0.104128,1.51656
0.06,-0.0416308,0.250488,1.5173
0.0601,-0.0418064,0.616388,1.51779
0.0602,-0.0421577,0.104128,1.51825
0.0603,-0.0428604,0.323668,1.51886
0.0604,-0.0432117,0.543208,1.51943
0.0605,-0.043036,0.396848,1.51942
0.0606,-0.0426847,0.396848,1.51929
0.0607,-0.0405768,0.177308,1.51914
0.0608,-0.0384689,0.982288,1.51906
0.0609,-0.0386446,0.470028,1.5197
0.061,-0.0388202,0.689568,1.52033
0.0611,-0.0388202,0.396848,1.52078
0.0612,-0.0379419,0.177308,1.52084
0.0613,-0.0379419,0.835928,1.52031
0.0614,-0.0379419,0.543208,1.52039
0.0615,-0.037415,0.323668,1.52138
0.0616,-0.036888,0.396848,1.52177
0.0617,-0.0351314,0.323668,1.52179
0.0618,-0.0339018,0.396848,1.52225
0.0619,-0.0331992,0.543208,1.52289
0.062,-0.0330235,0.396848,1.52352
0.0621,-0.0324966,0.323668,1.52351
0.0622,-0.0323209,-0.334952,1.52373
0.0623,-0.0324966,0.396848,1.52449
0.0624,-0.0323209,0.250488,1.52497
0.0625,-0.0309157,0.396848,1.52523
0.0626,-0.0295104,0.250488,1.52557
0.0627,-0.0289834,0.104128,1.52611
0.0628,-0.0289834,0.470028,1.52653
0.0629,-0.0300374,0.323668,1.52748
0.063,-0.030213,0.616388,1.52835
0.0631,-0.031794,0.250488,1.52931
0.0632,-0.0328479,-0.115412,1.52992
0.0633,-0.0339018,0.762748,1.53058
0.0634,-0.0314426,0.835928,1.52998
0.0635,-0.0289834,0.250488,1.52942
0.0636,-0.0281051,0.470028,1.52909
0.0637,-0.0275782,-0.334952,1.52906
