time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-16 17:00:12 +0100;
    0.000100;     7.038699;    -0.075304;     0.177308; ; 
    0.000200;     7.073479;     0.105672;     0.396848; ; 
    0.000300;     7.073479;    -0.009495;     0.177308; ; 
    0.000400;     7.073479;    -0.075304;     0.250488; ; 
    0.000500;     6.743067;    -0.075304;     0.104128; ; 
    0.000600;     7.056089;     0.006958;     0.104128; ; 
    0.000700;     6.795237;     0.270195;     0.250488; ; 
    0.000800;     6.777847;     0.336004;     0.177308; ; 
    0.000900;     6.760457;     0.368909;     0.104128; ; 
    0.001000;     6.951748;     0.467623;     0.323668; ; 
    0.001100;     7.038699;     0.286647;     0.177308; ; 
    0.001200;     7.073479;     0.072767;    -0.042232; ; 
    0.001300;     7.108260;    -0.437255;     0.323668; ; 
    0.001400;     7.003919;    -0.503065;     0.250488; ; 
    0.001500;     6.743067;    -0.206923;     0.104128; ; 
    0.001600;     6.882188;     0.187933;     0.177308; ; 
    0.001700;     6.882188;     0.319552;     0.323668; ; 
    0.001800;     7.003919;     0.122124;     0.250488; ; 
    0.001900;     6.882188;    -0.091756;     0.177308; ; 
    0.002000;     7.177820;    -0.141113;     0.250488; ; 
    0.002100;     6.899578;    -0.190470;     0.250488; ; 
    0.002200;     7.090869;     0.039862;     0.323668; ; 
    0.002300;     7.090869;     0.039862;     0.250488; ; 
    0.002400;     6.951748;     0.006958;     0.030948; ; 
    0.002500;     6.830017;     0.056315;     0.104128; ; 
    0.002600;     6.795237;     0.072767;     0.030948; ; 
    0.002700;     6.847408;     0.122124;     0.177308; ; 
    0.002800;     7.038699;     0.039862;     0.250488; ; 
    0.002900;     7.090869;    -0.025947;     0.177308; ; 
    0.003000;     7.125650;    -0.075304;     0.396848; ; 
    0.003100;     6.899578;    -0.108209;     0.250488; ; 
    0.003200;     7.229991;     0.747313;     0.250488; ; 
    0.003300;     7.090869;     0.237290;     0.250488; ; 
    0.003400;     7.090869;     0.171481;     0.177308; ; 
    0.003500;     6.812627;     0.204386;     0.177308; ; 
    0.003600;     6.899578;     0.336004;     0.030948; ; 
    0.003700;     7.021309;     1.125716;     0.104128; ; 
    0.003800;     7.038699;     0.451171;     0.104128; ; 
    0.003900;     6.864798;     0.516980;     0.104128; ; 
    0.004000;     7.108260;     0.566337;     0.323668; ; 
    0.004100;     7.195210;     0.516980;     0.323668; ; 
    0.004200;     7.108260;     0.714408;     0.323668; ; 
    0.004300;     6.882188;    -0.354994;     0.470028; ; 
    0.004400;     6.847408;    -0.486612;     0.323668; ; 
    0.004500;     6.864798;    -0.157566;     0.396848; ; 
    0.004600;     6.951748;     0.319552;     0.177308; ; 
    0.004700;     7.038699;     0.994098;     0.177308; ; 
    0.004800;     7.177820;     0.319552;     0.030948; ; 
    0.004900;     7.125650;    -0.058852;     0.104128; ; 
    0.005000;     7.334331;    -0.058852;     0.104128; ; 
    0.005100;     7.125650;     0.006958;     0.030948; ; 
    0.005200;     7.003919;     0.648599;     0.323668; ; 
    0.005300;     6.951748;     0.319552;     0.177308; ; 
    0.005400;     6.969138;     0.319552;     0.250488; ; 
    0.005500;     6.743067;     0.270195;     0.177308; ; 
    0.005600;     7.073479;     0.204386;     0.250488; ; 
    0.005700;     7.160430;     0.829574;     0.323668; ; 
    0.005800;     7.108260;    -0.025947;     0.250488; ; 
    0.005900;     7.438672;    -0.091756;     0.250488; ; 
    0.006000;     7.212600;     0.122124;     0.177308; ; 
    0.006100;     7.212600;     0.171481;     0.104128; ; 
    0.006200;     7.090869;     0.451171;     0.104128; ; 
    0.006300;     6.916968;     0.039862;     0.104128; ; 
