time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-17 10:37:27 +0100;
    0.000100;    10.412385;     0.006958;     1.201828; ; 
    0.000200;    10.342825;    -0.157566;     1.787267; ; 
    0.000300;    10.429775;    -0.206923;     1.348188; ; 
    0.000400;    10.499336;    -0.042399;     1.275008; ; 
    0.000500;    10.464556;     0.187933;     1.348188; ; 
    0.000600;    10.655847;     0.418266;     1.640907; ; 
    0.000700;    10.586287;     0.533432;     1.201828; ; 
    0.000800;    10.377605;     0.434718;     1.421367; ; 
    0.000900;    10.429775;     0.352457;     1.275008; ; 
    0.001000;    10.273264;     0.171481;     1.201828; ; 
    0.001100;    10.273264;     0.056315;     1.275008; ; 
    0.001200;    10.325435;    -0.157566;     1.421367; ; 
    0.001300;    10.499336;    -0.157566;     1.201828; ; 
    0.001400;    10.499336;     0.089219;     1.128648; ; 
    0.001500;    10.690627;     0.171481;     1.421367; ; 
    0.001600;    10.829748;     0.138576;     1.348188; ; 
    0.001700;    10.516726;     0.105672;     0.982288; ; 
    0.001800;    10.551506;     0.122124;     1.348188; ; 
    0.001900;    10.186314;     0.138576;     1.567727; ; 
    0.002000;    10.273264;     0.253743;     1.201828; ; 
    0.002100;    10.464556;     0.270195;     1.275008; ; 
    0.002200;    10.551506;     0.270195;     0.982288; ; 
    0.002300;    10.621067;     0.303100;     1.275008; ; 
    0.002400;    10.516726;     0.434718;     1.348188; ; 
    0.002500;    10.534116;     0.155029;     1.275008; ; 
    0.002600;    10.638457;    -0.371446;     1.275008; ; 
    0.002700;    10.534116;    -0.930825;     1.201828; ; 
    0.002800;    10.499336;    -0.848564;     1.348188; ; 
    0.002900;    10.273264;    -0.387898;     1.201828; ; 
    0.003000;    10.377605;     0.138576;     1.348188; ; 
    0.003100;    10.499336;     0.270195;     1.421367; ; 
    0.003200;    10.708018;    -0.042399;     1.128648; ; 
    0.003300;    10.534116;    -0.141113;     1.275008; ; 
    0.003400;    10.464556;    -0.091756;     1.201828; ; 
    0.003500;    10.586287;    -0.042399;     1.348188; ; 
    0.003600;    10.499336;     0.072767;     1.640907; ; 
    0.003700;    10.690627;     0.089219;     1.421367; ; 
    0.003800;    10.377605;     0.006958;     1.348188; ; 
    0.003900;    10.360215;    -0.009495;     1.348188; ; 
    0.004000;    10.499336;    -0.437255;     1.275008; ; 
    0.004100;    10.551506;    -0.782754;     1.201828; ; 
    0.004200;    10.655847;    -0.865016;     1.201828; ; 
    0.004300;    10.673237;    -0.420803;     1.275008; ; 
    0.004400;    10.725408;     0.039862;     1.201828; ; 
    0.004500;    10.412385;     0.352457;     1.201828; ; 
    0.004600;    10.534116;     0.204386;     1.348188; ; 
    0.004700;    10.551506;     0.023410;     1.348188; ; 
    0.004800;    10.447166;    -0.058852;     1.055468; ; 
    0.004900;    10.447166;    -0.025947;     1.201828; ; 
    0.005000;    10.534116;     0.763765;     1.201828; ; 
    0.005100;    10.881919;     0.171481;     1.348188; ; 
    0.005200;    10.568896;    -0.091756;     1.421367; ; 
    0.005300;    10.377605;    -0.009495;     1.201828; ; 
    0.005400;    10.690627;    -0.042399;     1.055468; ; 
    0.005500;    10.447166;     0.352457;     1.201828; ; 
    0.005600;    10.377605;    -0.108209;     1.128648; ; 
    0.005700;    10.377605;    -0.141113;     1.128648; ; 
    0.005800;    10.412385;    -0.141113;     1.275008; ; 
    0.005900;    10.412385;    -0.058852;     1.494547; ; 
    0.006000;    10.603677;     0.385361;     1.567727; ; 
    0.006100;    10.638457;     0.187933;     1.275008; ; 
    0.006200;    10.708018;     0.023410;     1.201828; ; 
    0.006300;    10.586287;     0.105672;     1.128648; ; 
    0.006400;    10.516726;     0.105672;     1.567727; ; 
    0.006500;    10.568896;     0.434718;     1.201828; ; 
    0.006600;    10.290654;     0.270195;     1.275008; ; 
    0.006700;    10.412385;     0.204386;     1.275008; ; 
    0.006800;    10.447166;     0.286647;     1.201828; ; 
    0.006900;    10.534116;     0.253743;     1.348188; ; 
    0.007000;    10.568896;     0.253743;     1.421367; ; 
    0.007100;    10.551506;    -0.124661;     1.275008; ; 
    0.007200;    10.742798;    -0.322089;     1.275008; ; 
    0.007300;    10.551506;    -0.206923;     1.201828; ; 
    0.007400;    10.621067;    -0.174018;     1.275008; ; 
    0.007500;    10.342825;    -0.141113;     1.348188; ; 
    0.007600;    10.464556;    -0.206923;     1.201828; ; 
    0.007700;    10.516726;    -0.206923;     1.201828; ; 
    0.007800;    10.099363;    -0.141113;     1.055468; ; 
    0.007900;    10.708018;    -0.058852;     1.348188; ; 
    0.008000;    10.638457;     0.122124;     1.714087; ; 
    0.008100;    10.708018;     0.105672;     1.055468; ; 
    0.008200;    10.586287;     0.171481;     1.055468; ; 
    0.008300;    10.447166;     0.303100;     1.201828; ; 
    0.008400;    10.429775;     0.401814;     1.640907; ; 
    0.008500;    10.429775;     0.434718;     1.201828; ; 
    0.008600;    10.394995;    -0.568874;     1.055468; ; 
    0.008700;    10.551506;    -0.618231;     1.275008; ; 
    0.008800;    10.499336;    -0.256280;     1.348188; ; 
    0.008900;    10.603677;     0.204386;     1.275008; ; 
    0.009000;    10.760188;     0.368909;     1.348188; ; 
    0.009100;    10.899309;     0.089219;     1.275008; ; 
    0.009200;    10.534116;     0.006958;     1.421367; ; 
    0.009300;    10.534116;     0.023410;     1.275008; ; 
    0.009400;    10.481946;     0.171481;     1.348188; ; 
    0.009500;    10.464556;     0.072767;     1.128648; ; 
    0.009600;    10.464556;     0.352457;     1.275008; ; 
    0.009700;    10.586287;     0.270195;     1.348188; ; 
    0.009800;    10.499336;     0.319552;     1.128648; ; 
    0.009900;    10.638457;     0.155029;     1.275008; ; 
    0.010000;    10.568896;    -0.272732;     1.055468; ; 
    0.010100;    10.464556;    -0.420803;     1.567727; ; 
    0.010200;    10.603677;    -0.437255;     1.348188; ; 
    0.010300;    10.534116;    -0.174018;     1.348188; ; 
    0.010400;    10.429775;     0.204386;     1.275008; ; 
    0.010500;    10.342825;    -0.025947;     1.567727; ; 
    0.010600;    10.499336;    -0.141113;     1.421367; ; 
    0.010700;    10.673237;    -0.091756;     1.128648; ; 
    0.010800;    10.568896;    -0.042399;     1.201828; ; 
