time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-17 10:39:17 +0100;
    0.000100;    10.412385;     0.006958;     1.201828; ; 
    0.000200;    10.255874;    -0.058852;     1.128648; ; 
    0.000300;    10.360215;    -0.108209;     1.348188; ; 
    0.000400;    10.534116;    -0.009495;     1.128648; ; 
    0.000500;    10.551506;     0.039862;     1.128648; ; 
    0.000600;    10.621067;    -0.042399;     0.982288; ; 
    0.000700;    10.429775;     0.006958;     0.982288; ; 
    0.000800;    10.394995;    -0.042399;     1.128648; ; 
    0.000900;    10.551506;    -0.289184;     0.982288; ; 
    0.001000;    10.377605;    -0.585326;     1.348188; ; 
    0.001100;    10.308044;    -0.634683;     1.201828; ; 
    0.001200;    10.412385;    -0.174018;     1.275008; ; 
    0.001300;    10.447166;     0.401814;     1.421367; ; 
    0.001400;    10.551506;     0.632146;     1.348188; ; 
    0.001500;    10.464556;     0.467623;     1.275008; ; 
    0.001600;    10.638457;     0.006958;     1.201828; ; 
    0.001700;    10.534116;     0.072767;     1.055468; ; 
    0.001800;    10.377605;     0.253743;     1.201828; ; 
    0.001900;    10.342825;     0.352457;     1.275008; ; 
    0.002000;    10.308044;     0.352457;     1.201828; ; 
    0.002100;    10.377605;     0.155029;     1.348188; ; 
    0.002200;    10.447166;     0.220838;     1.275008; ; 
    0.002300;    10.760188;     0.286647;     1.275008; ; 
    0.002400;    10.742798;     0.039862;     1.421367; ; 
    0.002500;    10.603677;    -0.322089;     1.128648; ; 
    0.002600;    10.516726;    -0.634683;     1.275008; ; 
    0.002700;    10.342825;    -0.371446;     1.348188; ; 
    0.002800;    10.394995;    -0.091756;     0.982288; ; 
    0.002900;    10.360215;     0.039862;     1.494547; ; 
    0.003000;    10.447166;     0.023410;     1.055468; ; 
    0.003100;    10.516726;    -0.157566;     1.348188; ; 
    0.003200;    10.621067;    -0.108209;     1.201828; ; 
    0.003300;    10.621067;    -0.157566;     1.201828; ; 
    0.003400;    10.603677;    -0.075304;     1.275008; ; 
    0.003500;    10.586287;    -0.009495;     1.128648; ; 
    0.003600;    10.534116;    -0.091756;     1.421367; ; 
    0.003700;    10.429775;    -0.157566;     1.201828; ; 
    0.003800;    10.394995;    -0.239827;     1.128648; ; 
