time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-17 10:40:42 +0100;
    0.000100;    10.621067;    -0.289184;     1.128648; ; 
    0.000200;    10.464556;    -0.305637;     1.128648; ; 
    0.000300;    10.464556;    -0.322089;     1.128648; ; 
    0.000400;    10.325435;    -0.322089;     1.128648; ; 
    0.000500;    10.394995;    -0.338541;     1.128648; ; 
    0.000600;    10.464556;    -0.091756;     1.128648; ; 
    0.000700;    10.568896;    -0.223375;     0.762748; ; 
    0.000800;    10.742798;    -0.404351;     0.982288; ; 
    0.000900;    10.638457;    -0.470160;     1.201828; ; 
    0.001000;    10.638457;    -0.470160;     0.982288; ; 
    0.001100;    10.586287;     0.072767;     1.275008; ; 
    0.001200;    10.534116;    -0.025947;     0.982288; ; 
    0.001300;    10.621067;    -0.305637;     1.055468; ; 
    0.001400;    10.464556;    -0.404351;     1.055468; ; 
    0.001500;    10.534116;    -0.289184;     0.909108; ; 
    0.001600;    10.655847;    -0.157566;     0.909108; ; 
    0.001700;    10.742798;    -0.009495;     1.128648; ; 
    0.001800;    10.742798;    -0.058852;     1.055468; ; 
    0.001900;    10.725408;    -0.075304;     1.055468; ; 
    0.002000;    10.760188;     0.089219;     1.055468; ; 
    0.002100;    10.603677;    -0.058852;     1.128648; ; 
    0.002200;    10.586287;    -0.190470;     1.128648; ; 
    0.002300;    10.534116;    -0.272732;     1.128648; ; 
    0.002400;    10.638457;    -0.338541;     1.055468; ; 
    0.002500;    10.568896;    -0.025947;     1.055468; ; 
    0.002600;    10.794968;     0.056315;     0.982288; ; 
    0.002700;    10.760188;     0.023410;     1.055468; ; 
    0.002800;    10.794968;    -0.091756;     1.128648; ; 
    0.002900;    10.881919;    -0.124661;     1.128648; ; 
    0.003000;    10.621067;    -0.206923;     1.128648; ; 
    0.003100;    10.708018;    -0.009495;     1.128648; ; 
    0.003200;    10.621067;     0.138576;     1.055468; ; 
    0.003300;    10.586287;     0.187933;     1.128648; ; 
    0.003400;    10.621067;     0.089219;     0.909108; ; 
    0.003500;    10.760188;     0.089219;     1.201828; ; 
    0.003600;    10.847139;    -0.091756;     1.128648; ; 
    0.003700;    10.934089;    -0.404351;     1.055468; ; 
    0.003800;    10.899309;    -0.684040;     1.128648; ; 
    0.003900;    10.673237;    -0.634683;     1.201828; ; 
    0.004000;    10.673237;    -0.256280;     0.982288; ; 
    0.004100;    10.673237;     0.023410;     1.055468; ; 
    0.004200;    10.673237;     0.039862;     1.128648; ; 
    0.004300;    10.655847;     0.006958;     0.909108; ; 
    0.004400;    10.673237;    -0.190470;     0.909108; ; 
    0.004500;    10.794968;    -0.141113;     1.055468; ; 
