time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 10:58:59 +0100;
    0.000100;    -9.698467;     0.763765;     0.982288; ; 
    0.000200;    -9.611270;     0.813122;     0.177308; ; 
    0.000300;    -9.768225;     0.961193;     0.616388; ; 
    0.000400;    -9.750786;     0.878931;     0.762748; ; 
    0.000500;    -9.733346;     0.730860;     0.835928; ; 
    0.000600;    -9.925181;     0.730860;     0.689568; ; 
    0.000700;    -9.907742;     0.730860;     0.104128; ; 
    0.000800;    -9.837983;     0.418266;     0.762748; ; 
    0.000900;    -9.698467;    -0.025947;     0.762748; ; 
    0.001000;    -9.715907;    -0.108209;     0.762748; ; 
    0.001100;    -9.576391;     0.319552;     0.689568; ; 
    0.001200;    -9.611270;     0.730860;    -0.554492; ; 
    0.001300;    -9.820544;     0.944741;     0.762748; ; 
    0.001400;    -9.855423;     0.846027;     0.689568; ; 
    0.001500;    -9.907742;     0.549885;     0.835928; ; 
    0.001600;    -9.872863;     0.484075;     0.689568; ; 
    0.001700;    -9.820544;     0.516980;    -3.628051; ; 
    0.001800;    -9.663588;     0.632146;     0.616388; ; 
    0.001900;    -9.558951;     0.632146;     0.543208; ; 
    0.002000;    -9.489193;     0.714408;     0.396848; ; 
    0.002100;    -9.576391;     0.813122;     0.762748; ; 
    0.002200;    -9.785665;     0.665051;    -3.701231; ; 
    0.002300;    -9.750786;     0.533432;     0.909108; ; 
    0.002400;    -9.872863;     0.303100;     0.616388; ; 
    0.002500;    -9.820544;     0.253743;     0.762748; ; 
    0.002600;    -9.733346;     0.615694;     0.616388; ; 
    0.002700;    -9.663588;     0.615694;    -3.262151; ; 
    0.002800;    -9.611270;     0.648599;     0.762748; ; 
    0.002900;    -9.576391;     0.582789;     0.689568; ; 
    0.003000;    -9.628709;     0.516980;     0.689568; ; 
    0.003100;    -9.733346;     0.648599;     0.835928; ; 
    0.003200;    -9.872863;     0.516980;    -3.628051; ; 
    0.003300;    -9.837983;     0.484075;     0.835928; ; 
    0.003400;    -9.837983;     0.549885;     0.835928; ; 
    0.003500;    -9.890302;     0.516980;     0.689568; ; 
    0.003600;    -9.768225;     0.796670;     0.543208; ; 
    0.003700;    -9.698467;     0.632146;    -3.042611; ; 
    0.003800;    -9.611270;     0.352457;     0.762748; ; 
    0.003900;    -9.593830;     0.253743;     0.616388; ; 
    0.004000;    -9.768225;     0.336004;     0.762748; ; 
    0.004100;    -9.768225;     0.665051;     0.689568; ; 
    0.004200;    -9.785665;     0.697956;    -2.969431; ; 
    0.004300;    -9.820544;     0.615694;     0.689568; ; 
    0.004400;    -9.855423;     0.615694;     0.689568; ; 
    0.004500;    -9.820544;     0.566337;     0.396848; ; 
    0.004600;    -9.524072;     0.895384;     0.762748; ; 
    0.004700;    -9.576391;     0.944741;    -3.408511; ; 
    0.004800;    -9.541511;     1.010550;     0.689568; ; 
    0.004900;    -9.611270;     1.043455;     0.835928; ; 
    0.005000;    -9.715907;     0.944741;     0.543208; ; 
    0.005100;    -9.785665;     1.240883;     0.762748; ; 
    0.005200;    -9.750786;     1.059907;     1.128648; ; 
    0.005300;    -9.837983;     0.549885;     0.762748; ; 
    0.005400;    -9.872863;     0.319552;     0.762748; ; 
    0.005500;    -9.715907;     0.336004;     0.762748; ; 
    0.005600;    -9.803104;     0.763765;     0.689568; ; 
    0.005700;    -9.506632;     1.043455;     0.396848; ; 
    0.005800;    -9.506632;     1.109264;     0.762748; ; 
    0.005900;    -9.576391;     0.994098;     0.616388; ; 
    0.006000;    -9.820544;     0.846027;     0.616388; ; 
    0.006100;    -9.733346;     0.911836;     0.689568; ; 
    0.006200;    -9.698467;     0.911836;     0.762748; ; 
    0.006300;    -9.907742;     0.944741;     0.835928; ; 
    0.006400;    -9.663588;     0.928288;     0.762748; ; 
    0.006500;    -9.593830;     0.994098;     0.762748; ; 
    0.006600;    -9.628709;     0.796670;     0.543208; ; 
    0.006700;    -9.506632;     0.780217;     0.835928; ; 
    0.006800;    -9.524072;     0.582789;     0.543208; ; 
    0.006900;    -9.471753;     0.352457;     0.762748; ; 
    0.007000;    -9.785665;     0.204386;     0.835928; ; 
    0.007100;    -9.663588;     0.237290;     1.055468; ; 
    0.007200;    -9.733346;     0.401814;     0.762748; ; 
    0.007300;    -9.750786;     0.566337;     0.762748; ; 
    0.007400;    -9.454314;     0.418266;     0.689568; ; 
    0.007500;    -9.646149;     0.434718;     0.689568; ; 
    0.007600;    -9.593830;     0.270195;     0.689568; ; 
    0.007700;    -9.471753;     0.434718;     0.616388; ; 
    0.007800;    -9.576391;     0.467623;     0.762748; ; 
    0.007900;    -9.628709;     0.549885;     0.762748; ; 
    0.008000;    -9.750786;     0.599242;     0.835928; ; 
    0.008100;    -9.698467;     0.632146;     0.250488; ; 
    0.008200;    -9.715907;     0.500528;     1.275008; ; 
    0.008300;    -9.681028;     0.253743;     0.543208; ; 
    0.008400;    -9.611270;     0.171481;     0.689568; ; 
    0.008500;    -9.506632;     0.336004;     0.762748; ; 
    0.008600;    -9.436874;     0.665051;     0.689568; ; 
    0.008700;    -9.471753;     0.813122;     1.055468; ; 
    0.008800;    -9.558951;     0.829574;     0.835928; ; 
    0.008900;    -9.785665;     0.615694;     0.762748; ; 
    0.009000;    -9.907742;     0.681503;     0.762748; ; 
    0.009100;    -9.733346;     0.665051;     0.689568; ; 
    0.009200;    -9.541511;     0.813122;     0.909108; ; 
    0.009300;    -9.576391;     0.846027;     0.616388; ; 
    0.009400;    -9.489193;     0.911836;     0.689568; ; 
    0.009500;    -9.489193;     0.763765;     0.762748; ; 
    0.009600;    -9.367116;     0.648599;     0.616388; ; 
    0.009700;    -9.576391;     0.484075;     1.348188; ; 
    0.009800;    -9.820544;     0.352457;     0.762748; ; 
    0.009900;    -9.733346;     0.467623;     0.689568; ; 
    0.010000;    -9.837983;     0.582789;     0.616388; ; 
    0.010100;    -9.768225;     0.697956;     0.616388; ; 
    0.010200;    -9.628709;     0.533432;     1.201828; ; 
    0.010300;    -9.384556;     0.516980;     0.835928; ; 
    0.010400;    -9.454314;     0.615694;     0.689568; ; 
    0.010500;    -9.489193;     0.697956;     0.689568; ; 
    0.010600;    -9.681028;     0.681503;     0.762748; ; 
    0.010700;    -9.646149;     0.714408;     1.201828; ; 
    0.010800;    -9.681028;     0.665051;     0.689568; ; 
    0.010900;    -9.837983;     0.895384;     0.689568; ; 
    0.011000;    -9.768225;     0.961193;     0.689568; ; 
    0.011100;    -9.628709;     0.648599;     0.835928; ; 
    0.011200;    -9.681028;    -0.124661;     0.396848; ; 
    0.011300;    -9.489193;    -0.470160;     0.762748; ; 
    0.011400;    -9.506632;    -0.174018;     0.762748; ; 
    0.011500;    -9.506632;     0.566337;     0.689568; ; 
    0.011600;    -9.576391;     1.059907;     0.689568; ; 
    0.011700;    -9.663588;     0.911836;     0.396848; ; 
    0.011800;    -9.698467;     0.549885;     0.616388; ; 
    0.011900;    -9.890302;     0.401814;     0.835928; ; 
    0.012000;    -9.698467;     0.533432;     0.835928; ; 
    0.012100;    -9.506632;     0.813122;     0.543208; ; 
    0.012200;    -9.384556;     0.747313;     0.470028; ; 
    0.012300;    -9.349677;     0.813122;     0.470028; ; 
    0.012400;    -9.489193;     0.862479;     0.616388; ; 
    0.012500;    -9.506632;     0.697956;     0.762748; ; 
    0.012600;    -9.646149;     0.813122;     0.689568; ; 
    0.012700;    -9.750786;     0.434718;     0.177308; ; 
    0.012800;    -9.681028;     0.286647;     0.835928; ; 
    0.012900;    -9.820544;     0.368909;     0.762748; ; 
    0.013000;    -9.506632;     0.615694;     0.762748; ; 
    0.013100;    -9.401995;     0.780217;     0.762748; ; 
    0.013200;    -9.681028;     0.747313;    -0.408132; ; 
    0.013300;    -9.454314;     0.484075;     0.762748; ; 
    0.013400;    -9.471753;     0.286647;     0.909108; ; 
    0.013500;    -9.558951;     0.155029;     0.835928; ; 
    0.013600;    -9.506632;     0.352457;     0.762748; ; 
    0.013700;    -9.715907;     0.401814;     0.689568; ; 
    0.013800;    -9.733346;     0.484075;     0.689568; ; 
    0.013900;    -9.750786;     0.401814;     0.689568; ; 
    0.014000;    -9.506632;     0.319552;     0.616388; ; 
    0.014100;    -9.506632;     0.434718;     0.762748; ; 
    0.014200;    -9.401995;     0.484075;    -0.920392; ; 
    0.014300;    -9.471753;     0.780217;     0.762748; ; 
