Time_s_,PendulumAngularPosition_deg_,ContactForce_N_,OutputTorque_Nm_
0.0049,-0.0186451,0.470028,3.25653
0.005,-0.018971,0.616388,3.2591
0.0051,-0.0193223,0.543208,3.26402
0.0052,-0.0198493,0.689568,3.26563
0.0053,-0.0198493,0.470028,3.26856
0.0054,-0.0191467,0.396848,3.2719
0.0055,-0.018971,0.616388,3.27515
0.0056,-0.0196736,0.470028,3.27059
0.0057,-0.0207276,0.689568,3.26369
0.0058,-0.0212546,0.543208,3.26345
0.0059,-0.0207276,0.470028,3.26116
0.006,-0.020025,0.396848,3.26012
0.0061,-0.0198493,0.689568,3.26365
0.0062,-0.0191467,0.470028,3.26781
0.0063,-0.019498,0.396848,3.26878
0.0064,-0.0186197,0.543208,3.26152
0.0065,-0.0209032,0.616388,3.25916
0.0066,-0.0217815,0.616388,3.25853
0.0067,-0.0223085,0.396848,3.25497
0.0068,-0.0224842,0.616388,3.25334
0.0069,-0.0224842,0.543208,3.25181
0.007,-0.0224842,0.323668,3.24832
0.0071,-0.0221328,0.616388,3.24586
0.0072,-0.0216059,0.616388,3.24535
0.0073,-0.0210789,0.250488,3.24508
0.0074,-0.0202006,0.323668,3.24558
0.0075,-0.019498,0.689568,3.24469
0.0076,-0.0193223,0.543208,3.24324
0.0077,-0.0207276,0.396848,3.24454
0.0078,-0.0216058,0.543208,3.24339
0.0079,-0.0223085,0.470028,3.23709
0.008,-0.0230111,0.396848,3.23561
0.0081,-0.0231867,0.396848,3.23491
0.0082,-0.0231867,0.762748,3.23214
0.0083,-0.0231867,0.323668,3.23074
0.0084,-0.0235381,0.470028,3.22999
0.0085,-0.0244164,0.543208,3.22866
0.0086,-0.0252946,0.396848,3.22526
0.0087,-0.0259973,0.470028,3.22236
0.0088,-0.0263486,0.470028,3.22175
0.0089,-0.0266999,0.470028,3.22042
0.009,-0.0293348,0.470028,3.22085
0.0091,-0.0303887,0.323668,3.22473
0.0092,-0.031794,0.543208,3.22892
0.0093,-0.0328479,0.470028,3.2282
0.0094,-0.0337262,0.323668,3.22339
0.0095,-0.0339019,0.323668,3.22332
0.0096,-0.0361854,0.470028,3.22589
0.0097,-0.037415,0.470028,3.22771
0.0098,-0.0372394,0.616388,3.22993
0.0099,-0.0370637,0.396848,3.23336
0.01,-0.0365367,0.250488,3.23602
0.0101,-0.0361854,0.396848,3.23459
0.0102,-0.0360098,0.762748,3.23462
0.0103,-0.0389959,0.396848,3.23946
0.0104,-0.0419821,0.323668,3.24121
0.0105,-0.043563,0.396848,3.24308
0.0106,-0.044617,0.543208,3.24599
0.0107,-0.0456709,0.323668,3.24714
0.0108,-0.0461979,0.396848,3.24489
0.0109,-0.0456709,0.396848,3.24064
0.011,-0.0449683,0.323668,3.2397
0.0111,-0.044617,0.470028,3.23935
0.0112,-0.044617,0.323668,3.23795
0.0113,-0.0447926,0.323668,3.23875
0.0114,-0.0460223,0.396848,3.24136
0.0115,-0.0470762,0.543208,3.24251
0.0116,-0.0479545,0.396848,3.24131
0.0117,-0.0493598,-0.188592,3.24116
0.0118,-0.0509407,0.104128,3.24234
0.0119,-0.0509407,0.689568,3.24227
0.012,-0.0516433,0.543208,3.2434
0.0121,-0.0519946,0.396848,3.24658
0.0122,-0.0532242,0.470028,3.25016
0.0123,-0.0541025,0.470028,3.25061
0.0124,-0.0551565,0.470028,3.25025
0.0125,-0.0553321,0.470028,3.25217
0.0126,-0.0558591,0.543208,3.25425
0.0127,-0.0572644,0.470028,3.25602
0.0128,-0.0577913,0.104128,3.25721
0.0129,-0.05744,0.470028,3.25794
0.013,-0.0570887,0.543208,3.25777
0.0131,-0.0581426,0.396848,3.25595
0.0132,-0.0591966,0.470028,3.25599
0.0133,-0.0597236,0.323668,3.25577
0.0134,-0.0602505,0.470028,3.25514
0.0135,-0.0602505,0.396848,3.25591
0.0136,-0.0602505,0.323668,3.25698
0.0137,-0.0595479,0.396848,3.25779
0.0138,-0.0584939,0.470028,3.25702
0.0139,-0.057967,0.396848,3.25585
0.014,-0.0576157,0.177308,3.25723
0.0141,-0.0577913,0.470028,3.2589
0.0142,-0.05744,0.030948,3.26105
0.0143,-0.057967,0.543208,3.26394
0.0144,-0.0581426,0.543208,3.26668
0.0145,-0.057967,0.470028,3.26902
0.0146,-0.056913,0.323668,3.26819
0.0147,-0.0556834,0.616388,3.26792
0.0148,-0.0565617,0.396848,3.26957
0.0149,-0.0560347,0.396848,3.26921
0.015,-0.0563861,0.250488,3.26932
0.0151,-0.0555078,0.470028,3.27043
0.0152,-0.0548051,0.543208,3.27163
0.0153,-0.0548051,0.396848,3.27057
0.0154,-0.0549808,0.470028,3.27008
0.0155,-0.0546295,0.470028,3.27244
0.0156,-0.0542782,0.470028,3.27424
0.0157,-0.0542782,0.689568,3.27493
0.0158,-0.0549808,0.470028,3.27691
0.0159,-0.0556834,0.470028,3.27959
0.016,-0.0553321,0.177308,3.28099
0.0161,-0.0546295,0.323668,3.28014
0.0162,-0.0533999,0.616388,3.28197
0.0163,-0.0525216,0.543208,3.28461
0.0164,-0.0495354,0.323668,3.28641
0.0165,-0.0493598,0.323668,3.28942
0.0166,-0.0493598,0.323668,3.29266
0.0167,-0.0495354,0.689568,3.29641
0.0168,-0.0495354,0.323668,3.29711
0.0169,-0.0495354,0.396848,3.29751
0.017,-0.0495354,0.250488,3.2995
0.0171,-0.0498867,0.616388,3.30165
0.0172,-0.0505894,0.689568,3.30423
0.0173,-0.0514677,0.470028,3.30751
0.0174,-0.0521703,0.396848,3.3107
0.0175,-0.0505894,0.396848,3.31163
0.0176,-0.0509407,0.470028,3.31281
0.0177,-0.0502381,0.689568,3.31458
0.0178,-0.0502381,0.396848,3.31653
0.0179,-0.0495354,0.470028,3.31886
0.018,-0.0495354,0.250488,3.32213
0.0181,-0.0498868,0.543208,3.32568
0.0182,-0.0502381,0.762748,3.32892
0.0183,-0.0484815,0.470028,3.33003
0.0184,-0.0461979,0.323668,3.33075
0.0185,-0.044617,0.470028,3.33201
0.0186,-0.044617,0.689568,3.33373
0.0187,-0.0439144,0.396848,3.33549
0.0188,-0.0432118,0.250488,3.33815
0.0189,-0.0402256,0.470028,3.34019
0.019,-0.0388203,0.470028,3.34188
0.0191,-0.0372394,0.543208,3.34116
0.0192,-0.0360098,0.396848,3.34272
0.0193,-0.0349559,0.762748,3.345
0.0194,-0.0342532,0.323668,3.34695
0.0195,-0.0326723,0.396848,3.34907
0.0196,-0.0310914,0.396848,3.35129
0.0197,-0.0309157,0.396848,3.35348
0.0198,-0.0310914,0.543208,3.35407
0.0199,-0.0310914,0.543208,3.35467
0.02,-0.0305644,0.396848,3.35557
0.0201,-0.0300375,0.177308,3.35674
0.0202,-0.0277539,0.543208,3.35868
0.0203,-0.0251191,0.396848,3.36058
0.0204,-0.0228355,0.396848,3.3633
0.0205,-0.0210789,0.689568,3.36115
0.0206,-0.0205519,0.470028,3.35869
0.0207,-0.0205519,0.323668,3.36194
0.0208,-0.0217815,0.543208,3.3642
0.0209,-0.0216059,0.543208,3.36456
0.021,-0.0207276,0.323668,3.36546
0.0211,-0.0196737,0.323668,3.3662
0.0212,-0.0186197,0.470028,3.36678
0.0213,-0.0165118,0.762748,3.36721
0.0214,-0.0149309,0.470028,3.36948
0.0215,-0.0135257,0.250488,3.37204
0.0216,-0.0124717,0.470028,3.37459
0.0217,-0.0117691,0.396848,3.37796
0.0218,-0.0122961,0.470028,3.38154
0.0219,-0.0121204,0.470028,3.38457
0.022,-0.0119447,0.250488,3.38575
0.0221,-0.0110665,0.396848,3.38617
0.0222,-0.0107151,0.470028,3.38808
0.0223,-0.0103638,0.543208,3.39026
0.0224,-0.0100125,0.396848,3.39269
0.0225,-0.00983683,0.470028,3.39595
0.0226,-0.00860723,0.470028,3.39852
0.0227,-0.00825592,0.543208,3.4004
0.0228,-0.0087829,0.396848,3.4013
0.0229,-0.00930988,0.470028,3.404
0.023,-0.00843159,0.396848,3.40632
0.0231,-0.00755329,0.396848,3.4072
0.0232,-0.00702632,0.470028,3.40996
0.0233,-0.00649935,0.470028,3.41337
0.0234,-0.0054454,0.323668,3.41638
0.0235,-0.00456711,0.470028,3.41848
0.0236,-0.00439145,0.396848,3.41931
0.0237,-0.00474277,0.470028,3.42157
0.0238,-0.00404014,0.470028,3.42327
0.0239,-0.00333752,-0.115412,3.42498
0.024,-0.00281055,0.689568,3.42832
0.0241,-0.00228358,0.470028,3.43153
0.0242,-0.00175661,0.470028,3.43409
0.0243,-0.00140529,0.396848,3.43568
0.0244,-0.00228359,0.616388,3.43796
0.0245,-0.00316188,0.470028,3.4412
0.0246,-0.00404016,0.470028,3.44444
0.0247,-0.00281056,0.470028,3.44766
0.0248,-0.00298621,0.543208,3.45177
0.0249,-0.00228359,0.323668,3.45531
0.025,-0.0026349,0.396848,3.45704
0.0251,-0.00298621,0.396848,3.45821
0.0252,-0.00333753,0.616388,3.46123
0.0253,-0.00439147,0.470028,3.46471
0.0254,-0.00509411,0.396848,3.46787
0.0255,-0.00562108,0.396848,3.47134
0.0256,-0.00526977,0.323668,3.4745
0.0257,-0.00491845,0.616388,3.47568
0.0258,-0.00456714,0.470028,3.47577
0.0259,-0.00456714,0.689568,3.47938
0.026,-0.0047428,0.323668,3.48309
0.0261,-0.00491845,0.396848,3.48465
0.0262,-0.00614806,0.616388,3.48696
0.0263,-0.0080803,0.543208,3.48991
0.0264,-0.0080803,0.470028,3.49203
0.0265,-0.00825596,0.470028,3.49304
0.0266,-0.00790465,0.030948,3.49483
0.0267,-0.00825596,0.982288,3.4983
0.0268,-0.00860727,0.543208,3.50112
0.0269,-0.00895859,0.470028,3.50393
0.027,-0.00860727,0.835928,3.50672
0.0271,-0.00772898,0.470028,3.50926
0.0272,-0.00685069,0.762748,3.51124
0.0273,-0.00614805,0.470028,3.51209
0.0274,-0.00755331,0.470028,3.51476
0.0275,-0.00737766,0.323668,3.51688
0.0276,-0.00825595,0.543208,3.51915
0.0277,-0.00737767,0.543208,3.52126
0.0278,-0.00702635,0.470028,3.52369
0.0279,-0.00649938,0.543208,3.52598
0.028,-0.0068507,0.543208,3.52847
0.0281,-0.00772899,0.543208,3.53137
0.0282,-0.00966122,0.616388,3.53471
0.0283,-0.0110665,0.616388,3.53778
0.0284,-0.0117691,0.543208,3.54115
0.0285,-0.0108908,0.543208,3.54413
0.0286,-0.0107152,0.470028,3.54754
0.0287,-0.0105395,0.762748,3.54808
0.0288,-0.0110665,0.543208,3.54847
0.0289,-0.0119448,0.616388,3.55217
0.029,-0.0122961,0.616388,3.55549
0.0291,-0.0126474,0.104128,3.55873
0.0292,-0.013877,0.396848,3.56308
0.0293,-0.0147553,0.470028,3.56723
0.0294,-0.0151066,0.543208,3.57026
0.0295,-0.0152822,0.689568,3.5726
0.0296,-0.0159849,0.396848,3.57581
0.0297,-0.0163362,0.616388,3.58023
0.0298,-0.0170388,0.543208,3.58427
0.0299,-0.0180928,0.616388,3.58833
0.03,-0.0191467,0.689568,3.59254
0.0301,-0.0203763,0.543208,3.59639
0.0302,-0.0219572,0.616388,3.5995
0.0303,-0.0228355,0.616388,3.60205
0.0304,-0.0237138,0.616388,3.60575
0.0305,-0.0233625,0.689568,3.60917
0.0306,-0.0228355,0.689568,3.61244
0.0307,-0.0226599,0.470028,3.61621
0.0308,-0.0228355,0.616388,3.62039
0.0309,-0.0231869,0.616388,3.62424
0.031,-0.0235382,0.543208,3.62719
0.0311,-0.0237138,0.616388,3.63038
0.0312,-0.0237138,0.543208,3.63359
0.0313,-0.0230112,0.104128,3.63624
0.0314,-0.0221329,0.470028,3.63886
0.0315,-0.021079,0.689568,3.64146
0.0316,-0.0191467,0.689568,3.64344
0.0317,-0.0180928,0.470028,3.64511
0.0318,-0.0170388,0.543208,3.64708
0.0319,-0.0166875,0.396848,3.65037
0.032,-0.0163362,0.689568,3.65359
0.0321,-0.0156336,0.689568,3.65705
0.0322,-0.014931,0.470028,3.66128
0.0323,-0.0140527,0.616388,3.66534
0.0324,-0.0131744,0.616388,3.66775
0.0325,-0.0119448,0.616388,3.66725
0.0326,-0.0107152,0.470028,3.66979
0.0327,-0.0101882,0.616388,3.67353
0.0328,-0.0110665,0.543208,3.67718
0.0329,-0.0115935,0.835928,3.68093
0.033,-0.0114178,0.470028,3.68448
0.0331,-0.0103638,0.616388,3.68756
0.0332,-0.0093099,0.835928,3.68957
0.0333,-0.00895859,0.835928,3.69213
0.0334,-0.00843162,0.689568,3.69575
0.0335,-0.00772899,0.543208,3.69875
0.0336,-0.00702636,0.616388,3.70192
0.0337,-0.00825597,0.909108,3.70608
0.0338,-0.00948558,0.616388,3.71053
0.0339,-0.00930992,0.616388,3.71404
0.034,-0.00913426,0.543208,3.7162
0.0341,-0.00913426,0.689568,3.71931
0.0342,-0.00895861,0.762748,3.72322
0.0343,-0.00790466,0.616388,3.7269
0.0344,-0.00772899,0.543208,3.73187
0.0345,-0.00772899,0.762748,3.73706
0.0346,-0.00772899,0.762748,3.74189
0.0347,-0.00772899,0.470028,3.74418
0.0348,-0.00825596,0.835928,3.74652
0.0349,-0.00878293,0.616388,3.75029
0.035,-0.00913424,0.762748,3.75369
0.0351,-0.00878293,0.616388,3.75706
0.0352,-0.00755332,0.689568,3.76053
0.0353,-0.00649937,0.616388,3.76417
0.0354,-0.00579675,0.762748,3.76786
0.0355,-0.00579675,0.762748,3.77174
0.0356,-0.0059724,0.762748,3.77598
0.0357,-0.00772898,0.835928,3.78078
0.0358,-0.00948556,0.616388,3.78577
0.0359,-0.0100125,0.762748,3.7907
0.036,-0.0105395,0.543208,3.79566
0.0361,-0.0096612,0.762748,3.79986
0.0362,-0.00878291,0.982288,3.80227
0.0363,-0.0084316,0.762748,3.80498
0.0364,-0.00772897,0.762748,3.80823
0.0365,-0.00825594,0.543208,3.81197
0.0366,-0.00790463,0.909108,3.81564
0.0367,-0.00790463,0.909108,3.81965
0.0368,-0.00755331,0.762748,3.82348
0.0369,-0.00772897,0.543208,3.82525
0.037,-0.00702634,1.05547,3.82672
0.0371,-0.007202,0.835928,3.83082
0.0372,-0.00649937,0.762748,3.8341
0.0373,-0.00544543,0.689568,3.83731
0.0374,-0.00404017,0.762748,3.84081
0.0375,-0.00333754,0.689568,3.84461
0.0376,-0.00386451,0.616388,3.8486
0.0377,-0.00404016,0.762748,3.85235
0.0378,-0.00421582,0.835928,3.85646
0.0379,-0.00333754,0.909108,3.8605
0.038,-0.00193227,0.762748,3.86438
0.0381,-0.0014053,0.616388,3.86878
0.0382,-0.0014053,0.762748,3.87341
0.0383,-0.00122965,0.762748,3.87791
0.0384,-0.0014053,0.762748,3.8818
0.0385,-0.00158096,0.835928,3.8853
0.0386,-0.00158096,0.909108,3.88965
0.0387,-0.000878333,0.689568,3.8937
0.0388,-0.000175707,0.762748,3.89773
0.0389,0.000702586,0.909108,3.90185
0.039,0.00158088,0.762748,3.90594
0.0391,0.00281047,0.543208,3.90965
0.0392,0.0035131,0.835928,3.91271
0.0393,0.00421573,0.909108,3.91672
0.0394,0.0047427,0.762748,3.92108
0.0395,0.00614796,1.12865,3.92461
0.0396,0.00755322,0.762748,3.92822
0.0397,0.00895848,0.762748,3.93204
0.0398,0.0100124,0.835928,3.93648
0.0399,0.0101881,0.909108,3.94042
0.04,0.0105394,0.909108,3.94436
0.0401,0.0114177,0.762748,3.94867
0.0402,0.0114177,0.835928,3.95316
0.0403,0.0114177,1.05547,3.95757
0.0404,0.0119447,0.909108,3.96218
0.0405,0.0124716,0.909108,3.96721
0.0406,0.0140526,0.835928,3.97116
0.0407,0.0147552,0.762748,3.97438
0.0408,0.0142282,0.835928,3.97883
0.0409,0.0142282,0.982288,3.98323
0.041,0.0140526,0.909108,3.98767
0.0411,0.0137012,0.909108,3.99252
0.0412,0.0133499,0.982288,3.99746
0.0413,0.012296,0.909108,4.00234
0.0414,0.0108907,0.909108,4.00743
0.0415,0.00913416,0.909108,4.01292
0.0416,0.00930982,0.909108,4.01782
0.0417,0.0105394,1.05547,4.02224
0.0418,0.011769,0.835928,4.02654
0.0419,0.0129986,0.835928,4.03132
0.042,0.0124717,0.982288,4.03672
0.0421,0.0121204,1.05547,4.04169
0.0422,0.0114177,0.616388,4.04668
0.0423,0.0108908,0.835928,4.05231
0.0424,0.0114177,1.05547,4.05767
0.0425,0.0115934,0.909108,4.06298
0.0426,0.0117691,0.982288,4.06884
0.0427,0.0126473,0.909108,4.07454
0.0428,0.0131743,0.982288,4.07994
0.0429,0.0129986,1.12865,4.0841
0.043,0.011769,0.909108,4.08845
0.0431,0.0103638,0.762748,4.09369
0.0432,0.00983681,0.982288,4.09874
0.0433,0.00930984,1.05547,4.10395
0.0434,0.00895853,0.982288,4.10919
0.0435,0.00790459,0.762748,4.11469
0.0436,0.00825591,0.909108,4.11928
0.0437,0.00860723,1.05547,4.12356
0.0438,0.00790461,0.909108,4.12875
0.0439,0.00720198,1.05547,4.13453
0.044,0.0063237,0.982288,4.14
0.0441,0.00544541,1.05547,4.14572
0.0442,0.00474279,0.909108,4.15127
0.0443,0.00562107,0.835928,4.15613
0.0444,0.00649935,1.20183,4.16011
0.0445,0.00685067,1.05547,4.16466
0.0446,0.00702632,0.689568,4.16981
0.0447,0.00720198,1.20183,4.17485
0.0448,0.00720198,1.27501,4.17992
0.0449,0.00720198,1.12865,4.18506
0.045,0.00702632,1.05547,4.19028
0.0451,0.00685067,1.05547,4.19522
0.0452,0.00685067,0.909108,4.20041
0.0453,0.00685067,1.20183,4.20606
0.0454,0.00685067,0.909108,4.21158
0.0455,0.00702632,0.835928,4.21694
0.0456,0.00895856,1.05547,4.22187
0.0457,0.0112421,1.05547,4.22667
0.0458,0.0121204,0.982288,4.23169
0.0459,0.0126474,1.05547,4.23653
0.046,0.0121204,1.12865,4.24227
0.0461,0.0115934,1.20183,4.24802
0.0462,0.0110664,0.982288,4.25377
0.0463,0.0103638,1.12865,4.25966
0.0464,0.0105395,1.05547,4.26543
0.0465,0.0112421,1.34819,4.2711
0.0466,0.012296,1.12865,4.27615
0.0467,0.0126474,0.835928,4.2814
0.0468,0.0129987,1.12865,4.28729
0.0469,0.0121204,1.42137,4.29339
0.047,0.0121204,1.27501,4.29938
0.0471,0.0115934,1.12865,4.30585
0.0472,0.0117691,0.982288,4.31207
0.0473,0.0117691,1.27501,4.31792
0.0474,0.0124717,0.982288,4.32249
0.0475,0.012823,1.12865,4.32758
0.0476,0.012296,1.34819,4.33331
0.0477,0.0117691,0.982288,4.33886
0.0478,0.0110664,1.05547,4.34422
0.0479,0.00948553,1.34819,4.35023
0.048,0.00755329,1.20183,4.35642
0.0481,0.00632369,1.27501,4.36218
0.0482,0.00562106,0.762748,4.3682
0.0483,0.00491843,1.27501,4.37445
0.0484,0.00509409,1.42137,4.38032
0.0485,0.0054454,1.27501,4.38658
0.0486,0.00579672,1.20183,4.39328
0.0487,0.00526975,1.05547,4.40023
0.0488,0.00386448,1.12865,4.40707
0.0489,0.00245922,1.20183,4.41343
0.049,0.00122963,1.05547,4.41953
0.0491,0.000702657,1.34819,4.42549
0.0492,0.000175687,1.34819,4.43165
0.0493,-0.000175626,1.20183,4.43816
0.0494,0.00052701,1.27501,4.44425
0.0495,0.00122965,1.20183,4.45008
0.0496,0.000702677,1.34819,4.45472
0.0497,5.05051e-08,1.12865,4.45977
0.0498,-0.000526929,1.20183,4.46642
0.0499,-0.00105391,1.42137,4.47233
0.05,-0.000878253,1.27501,4.47774
0.0501,-0.000702596,0.982288,4.48346
0.0502,-0.000526939,1.34819,4.48933
0.0503,-0.000878253,1.34819,4.49469
0.0504,-0.00228351,1.27501,4.49977
0.0505,-0.00281047,1.20183,4.50611
0.0506,-0.0035131,1.49455,4.51254
0.0507,-0.00298613,0.909108,4.51792
0.0508,-0.00333744,1.20183,4.52394
0.0509,-0.00404007,1.27501,4.53016
0.051,-0.00439138,1.12865,4.53602
0.0511,-0.00526967,1.34819,4.54204
0.0512,-0.00491835,1.27501,4.54809
0.0513,-0.00491835,0.982288,4.55429
0.0514,-0.00491835,1.42137,4.5604
0.0515,-0.00597229,1.71409,4.56704
0.0516,-0.00755321,1.20183,4.57388
0.0517,-0.00913413,1.27501,4.58064
0.0518,-0.0107151,1.34819,4.58683
0.0519,-0.0105394,1.34819,4.59214
0.052,-0.0114177,1.27501,4.59855
0.0521,-0.0126473,1.27501,4.60492
0.0522,-0.0140526,1.42137,4.61151
0.0523,-0.0147552,1.49455,4.6181
0.0524,-0.0156335,1.27501,4.6248
0.0525,-0.0172144,1.71409,4.63143
0.0526,-0.0180927,1.56773,4.63751
0.0527,-0.0186197,1.49455,4.64386
0.0528,-0.0172144,1.42137,4.64984
0.0529,-0.0175657,1.34819,4.65632
0.053,-0.0177414,1.42137,4.66279
0.0531,-0.017917,1.42137,4.66957
0.0532,-0.0196736,1.42137,4.67697
0.0533,-0.0203762,1.34819,4.68327
0.0534,-0.0203762,1.56773,4.6892
0.0535,-0.0203762,1.49455,4.69581
0.0536,-0.0196736,1.49455,4.70201
0.0537,-0.0191466,1.49455,4.7081
0.0538,-0.0186197,1.56773,4.7147
0.0539,-0.0170387,1.34819,4.72104
0.054,-0.0154578,1.49455,4.72651
0.0541,-0.0144039,1.42137,4.7306
0.0542,-0.0145795,1.64091,4.73673
0.0543,-0.0149308,1.56773,4.74358
0.0544,-0.0154578,1.49455,4.75004
0.0545,-0.0151065,1.49455,4.75621
0.0546,-0.0140526,1.34819,4.76216
0.0547,-0.012823,1.56773,4.76808
0.0548,-0.011769,1.49455,4.7739
0.0549,-0.0115934,1.64091,4.7797
0.055,-0.0115934,1.56773,4.78608
0.0551,-0.0124717,1.49455,4.79278
0.0552,-0.012296,1.64091,4.79929
0.0553,-0.0119447,1.64091,4.80599
0.0554,-0.0115934,1.64091,4.81267
0.0555,-0.0129986,1.64091,4.81979
0.0556,-0.0147552,1.56773,4.82585
0.0557,-0.0156335,1.71409,4.83216
0.0558,-0.0161605,1.49455,4.83855
0.0559,-0.0170388,1.49455,4.84489
0.056,-0.0179171,1.64091,4.85179
0.0561,-0.018444,1.78727,4.85854
0.0562,-0.0191467,1.49455,4.86516
0.0563,-0.019498,1.56773,4.8713
0.0564,-0.0196736,1.71409,4.87728
0.0565,-0.019498,1.49455,4.88384
0.0566,-0.0193223,1.64091,4.89024
0.0567,-0.018444,1.78727,4.89629
0.0568,-0.0172144,1.49455,4.9025
0.0569,-0.0159848,1.56773,4.90878
0.057,-0.0156335,1.49455,4.91453
0.0571,-0.0161605,1.64091,4.91947
0.0572,-0.0163361,1.34819,4.92594
0.0573,-0.0165118,1.49455,4.9326
0.0574,-0.0161605,1.64091,4.93867
0.0575,-0.0154578,1.49455,4.94469
0.0576,-0.0145796,1.71409,4.95089
0.0577,-0.0142282,1.71409,4.95736
0.0578,-0.0131743,1.42137,4.96313
0.0579,-0.0114177,1.64091,4.96872
0.058,-0.0101881,1.86045,4.97492
0.0581,-0.00966114,1.71409,4.98115
0.0582,-0.00913417,1.56773,4.98749
0.0583,-0.00948548,1.78727,4.99424
0.0584,-0.00948548,2.00681,5.00089
0.0585,-0.00895851,1.64091,5.00689
0.0586,-0.00808022,1.64091,5.01212
0.0587,-0.00720194,1.86045,5.01818
0.0588,-0.00685063,1.49455,5.02469
0.0589,-0.006148,1.86045,5.03088
0.059,-0.00562103,1.71409,5.03754
0.0591,-0.00474275,2.07999,5.04427
0.0592,-0.00404012,1.71409,5.05109
0.0593,-0.00491841,1.86045,5.05801
0.0594,-0.00597236,1.71409,5.06509
0.0595,-0.00562105,1.64091,5.07199
0.0596,-0.00509408,1.71409,5.07869
0.0597,-0.00333751,1.78727,5.08511
0.0598,-0.00193224,1.71409,5.09189
0.0599,-0.00175659,1.71409,5.09898
0.06,-0.00298619,1.71409,5.10605
0.0601,-0.0042158,1.86045,5.11307
0.0602,-0.0054454,1.78727,5.12039
0.0603,-0.00579673,1.71409,5.12728
0.0604,-0.00667502,1.93363,5.13424
0.0605,-0.00755331,1.86045,5.14131
0.0606,-0.00843161,1.64091,5.14858
0.0607,-0.00825595,1.78727,5.15548
0.0608,-0.00755332,1.86045,5.16166
0.0609,-0.00737767,1.78727,5.16843
0.061,-0.00860727,1.71409,5.17609
0.0611,-0.0105395,1.78727,5.18353
0.0612,-0.00930991,1.71409,5.1901
0.0613,-0.00772899,1.71409,5.19657
0.0614,-0.00614807,2.00681,5.20288
0.0615,-0.00491846,1.78727,5.20814
0.0616,-0.00386452,1.93363,5.21314
0.0617,-0.00281057,1.93363,5.21958
0.0618,-0.00245925,1.86045,5.22627
0.0619,-0.00175662,2.22635,5.23278
0.062,-0.00052701,1.86045,5.23926
0.0621,0.00105391,1.86045,5.24556
0.0622,0.00105391,1.93363,5.25225
0.0623,0.00105391,1.93363,5.25854
0.0624,0.00140522,1.78727,5.26503
0.0625,0.00175654,2.00681,5.27187
0.0626,0.00210785,1.93363,5.27876
0.0627,0.000702586,1.78727,5.28633
0.0628,0.000878242,1.93363,5.29351
0.0629,0.000702586,1.93363,5.30084
0.063,0.000526929,1.86045,5.30744
0.0631,0.00193219,1.78727,5.31332
0.0632,0.00245916,2.00681,5.3202
0.0633,0.00245916,2.15317,5.32712
0.0634,0.00193218,1.86045,5.3341
0.0635,0.000702576,1.93363,5.34148
0.0636,-0.00052703,2.07999,5.34921
0.0637,-0.00158098,1.93363,5.35657
0.0638,-0.00263493,2.07999,5.36305
0.0639,-0.00368888,2.07999,5.37024
0.064,-0.00491847,2.00681,5.37792
0.0641,-0.0056211,1.93363,5.38507
0.0642,-0.00439149,2.00681,5.39186
0.0643,-0.00281058,2.00681,5.39855
