time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2021-01-25 16:43:06 +0100;
    0.000100;   -40.862929;     1.405406;    -0.042232; ; 
    0.000200;   -40.932687;     1.306692;    -0.115412; ; 
    0.000300;   -41.019885;     1.175073;    -0.115412; ; 
    0.000400;   -41.246599;     1.092812;    -0.042232; ; 
    0.000500;   -41.124522;     1.339597;    -0.115412; ; 
    0.000600;   -40.985006;     1.504120;    -0.188592; ; 
    0.000700;   -40.950127;     1.487668;    -0.261772; ; 
    0.000800;   -40.932687;     1.553477;    -0.261772; ; 
    0.000900;   -40.828050;     1.421858;    -0.042232; ; 
    0.001000;   -41.124522;     1.487668;    -0.115412; ; 
    0.001100;   -40.618775;     1.438311;     0.030948; ; 
    0.001200;   -40.828050;     1.175073;    -0.334952; ; 
    0.001300;   -41.037324;     1.043455;    -0.188592; ; 
    0.001400;   -41.089643;     1.092812;    -0.481312; ; 
    0.001500;   -40.985006;     1.388954;    -0.261772; ; 
    0.001600;   -40.845489;     1.652191;    -0.334952; ; 
    0.001700;   -40.897808;     1.783810;    -0.188592; ; 
    0.001800;   -40.740852;     1.668643;    -0.115412; ; 
    0.001900;   -40.705973;     1.339597;    -0.042232; ; 
    0.002000;   -40.653654;     1.273787;    -0.261772; ; 
    0.002100;   -40.758292;     1.471215;    -0.408132; ; 
    0.002200;   -40.880368;     1.652191;    -0.334952; ; 
    0.002300;   -40.845489;     1.882524;    -0.700852; ; 
    0.002400;   -41.072204;     1.569929;    -0.408132; ; 
    0.002500;   -40.985006;     1.553477;    -0.334952; ; 
    0.002600;   -40.828050;     1.504120;    -0.261772; ; 
    0.002700;   -40.723412;     1.224430;    -0.188592; ; 
    0.002800;   -40.671094;     1.092812;    -0.115412; ; 
    0.002900;   -40.566456;     0.829574;    -0.115412; ; 
    0.003000;   -40.723412;     0.977645;     0.104128; ; 
    0.003100;   -40.775731;     1.224430;    -0.115412; ; 
    0.003200;   -40.950127;     1.323144;    -0.334952; ; 
    0.003300;   -40.845489;     1.454763;    -0.481312; ; 
    0.003400;   -41.107083;     1.191526;    -0.261772; ; 
    0.003500;   -40.828050;     1.092812;    -0.408132; ; 
    0.003600;   -40.653654;     1.092812;     0.177308; ; 
    0.003700;   -40.514138;     1.092812;     0.104128; ; 
    0.003800;   -40.671094;     1.388954;     0.323668; ; 
    0.003900;   -40.688533;     1.240883;    -0.261772; ; 
    0.004000;   -40.740852;     1.356049;    -0.481312; ; 
    0.004100;   -40.810610;     1.240883;    -0.334952; ; 
    0.004200;   -40.950127;     1.043455;     0.104128; ; 
    0.004300;   -40.932687;     1.207978;    -0.188592; ; 
    0.004400;   -40.862929;     1.027002;    -0.115412; ; 
    0.004500;   -40.810610;     1.240883;    -0.115412; ; 
    0.004600;   -40.636215;     1.388954;    -0.042232; ; 
    0.004700;   -40.583896;     1.273787;    -0.188592; ; 
    0.004800;   -40.583896;     1.290240;    -0.261772; ; 
    0.004900;   -40.740852;     1.043455;    -0.188592; ; 
    0.005000;   -40.775731;     1.109264;    -0.188592; ; 
    0.005100;   -40.618775;     1.290240;    -0.261772; ; 
    0.005200;   -40.967566;     1.372501;    -0.115412; ; 
    0.005300;   -40.845489;     1.504120;    -0.042232; ; 
    0.005400;   -40.967566;     1.356049;    -0.188592; ; 
    0.005500;   -40.688533;     1.323144;    -0.042232; ; 
    0.005600;   -40.601336;     1.273787;    -0.188592; ; 
    0.005700;   -40.636215;     1.076359;    -0.481312; ; 
    0.005800;   -40.601336;     0.895384;    -0.334952; ; 
    0.005900;   -40.705973;     0.928288;    -0.408132; ; 
    0.006000;   -41.002445;     1.240883;    -0.334952; ; 
    0.006100;   -40.915248;     1.553477;    -0.334952; ; 
    0.006200;   -40.723412;     1.520572;    -0.188592; ; 
    0.006300;   -40.705973;     1.405406;    -0.115412; ; 
    0.006400;   -40.828050;     1.257335;    -0.115412; ; 
    0.006500;   -40.723412;     1.273787;    -0.115412; ; 
    0.006600;   -40.636215;     1.240883;    -0.115412; ; 
    0.006700;   -40.653654;     1.306692;    -0.042232; ; 
    0.006800;   -40.705973;     1.504120;    -0.408132; ; 
    0.006900;   -40.862929;     1.454763;    -0.188592; ; 
    0.007000;   -40.758292;     1.438311;    -0.188592; ; 
    0.007100;   -40.897808;     1.306692;    -0.188592; ; 
    0.007200;   -40.828050;     0.730860;    -0.115412; ; 
    0.007300;   -40.705973;     0.368909;    -0.042232; ; 
    0.007400;   -40.671094;     0.467623;     0.030948; ; 
    0.007500;   -40.636215;     1.043455;    -0.261772; ; 
    0.007600;   -40.496698;     1.586382;    -0.334952; ; 
    0.007700;   -40.653654;     1.734453;    -0.115412; ; 
    0.007800;   -40.758292;     1.569929;    -0.334952; ; 
    0.007900;   -40.862929;     1.158621;    -0.261772; ; 
    0.008000;   -40.915248;     1.043455;    -0.115412; ; 
    0.008100;   -40.880368;     0.994098;    -0.188592; ; 
    0.008200;   -40.810610;     1.109264;    -0.042232; ; 
    0.008300;   -40.549017;     1.207978;    -0.334952; ; 
    0.008400;   -40.583896;     1.257335;    -0.115412; ; 
    0.008500;   -40.601336;     1.290240;    -0.188592; ; 
    0.008600;   -40.618775;     1.257335;    -0.408132; ; 
    0.008700;   -40.688533;     1.158621;    -0.261772; ; 
    0.008800;   -40.828050;     0.878931;    -0.554492; ; 
    0.008900;   -40.793171;     0.846027;    -0.554492; ; 
    0.009000;   -40.897808;     1.043455;    -0.334952; ; 
    0.009100;   -40.740852;     1.158621;    -0.042232; ; 
    0.009200;   -40.566456;     1.257335;     0.030948; ; 
    0.009300;   -40.514138;     1.207978;    -0.042232; ; 
    0.009400;   -40.496698;     1.059907;    -0.554492; ; 
    0.009500;   -40.618775;     1.142169;    -0.481312; ; 
    0.009600;   -40.740852;     1.273787;    -0.627672; ; 
    0.009700;   -40.740852;     1.372501;    -0.481312; ; 
    0.009800;   -40.950127;     1.438311;    -0.188592; ; 
    0.009900;   -40.862929;     1.405406;    -0.188592; ; 
    0.010000;   -40.758292;     1.487668;    -0.115412; ; 
    0.010100;   -40.653654;     1.454763;    -0.261772; ; 
    0.010200;   -40.531577;     1.191526;    -0.334952; ; 
    0.010300;   -40.496698;     0.911836;    -0.481312; ; 
    0.010400;   -40.461819;     0.895384;    -0.481312; ; 
    0.010500;   -40.705973;     1.027002;    -0.261772; ; 
    0.010600;   -40.740852;     1.323144;    -0.627672; ; 
    0.010700;   -40.775731;     1.323144;    -0.261772; ; 
    0.010800;   -40.950127;     1.175073;    -0.408132; ; 
    0.010900;   -40.688533;     1.125716;    -0.042232; ; 
    0.011000;   -40.758292;     1.142169;    -0.627672; ; 
    0.011100;   -40.618775;     1.290240;     0.250488; ; 
    0.011200;   -40.479259;     1.306692;    -0.408132; ; 
    0.011300;   -40.549017;     1.405406;    -0.334952; ; 
    0.011400;   -40.531577;     1.504120;    -0.261772; ; 
    0.011500;   -40.636215;     1.602834;    -0.188592; ; 
    0.011600;   -40.862929;     1.586382;    -0.188592; ; 
    0.011700;   -40.758292;     1.290240;    -0.261772; ; 
    0.011800;   -40.740852;     1.059907;    -0.261772; ; 
    0.011900;   -40.758292;     0.829574;    -0.334952; ; 
    0.012000;   -40.705973;     1.076359;    -0.408132; ; 
    0.012100;   -40.636215;     1.504120;    -0.261772; ; 
    0.012200;   -40.583896;     1.635739;    -0.627672; ; 
    0.012300;   -40.514138;     1.635739;    -0.261772; ; 
    0.012400;   -40.583896;     1.257335;    -0.188592; ; 
    0.012500;   -40.880368;     1.109264;    -0.261772; ; 
    0.012600;   -40.758292;     1.175073;    -0.188592; ; 
    0.012700;   -40.793171;     1.339597;    -0.261772; ; 
    0.012800;   -40.671094;     1.685096;    -0.188592; ; 
    0.012900;   -40.618775;     1.454763;    -0.334952; ; 
    0.013000;   -40.496698;     1.388954;    -0.042232; ; 
    0.013100;   -40.514138;     1.224430;    -0.115412; ; 
    0.013200;   -40.549017;     1.175073;    -0.188592; ; 
    0.013300;   -40.409500;     1.356049;    -0.261772; ; 
    0.013400;   -40.705973;     1.175073;    -0.115412; ; 
    0.013500;   -41.002445;     1.388954;    -0.115412; ; 
    0.013600;   -40.810610;     1.553477;    -0.188592; ; 
    0.013700;   -40.479259;     1.487668;    -0.115412; ; 
    0.013800;   -40.531577;     1.602834;    -0.334952; ; 
    0.013900;   -40.549017;     1.306692;    -0.261772; ; 
    0.014000;   -40.583896;     1.306692;    -0.334952; ; 
    0.014100;   -40.671094;     1.520572;    -0.554492; ; 
    0.014200;   -40.496698;     1.553477;    -0.261772; ; 
    0.014300;   -40.566456;     1.734453;    -0.188592; ; 
    0.014400;   -40.705973;     1.504120;    -0.115412; ; 
    0.014500;   -40.897808;     1.537025;     0.030948; ; 
    0.014600;   -40.810610;     1.520572;    -0.115412; ; 
    0.014700;   -40.705973;     1.372501;    -0.481312; ; 
    0.014800;   -40.479259;     1.569929;    -0.334952; ; 
    0.014900;   -40.496698;     1.405406;    -0.554492; ; 
    0.015000;   -40.531577;     1.504120;    -0.188592; ; 
    0.015100;   -40.653654;     1.602834;    -0.261772; ; 
    0.015200;   -40.549017;     1.569929;     0.030948; ; 
    0.015300;   -40.583896;     1.685096;    -0.042232; ; 
    0.015400;   -40.566456;     1.537025;    -0.408132; ; 
    0.015500;   -40.985006;     1.454763;    -0.334952; ; 
    0.015600;   -40.740852;     1.504120;    -0.334952; ; 
    0.015700;   -40.636215;     1.504120;    -0.261772; ; 
    0.015800;   -40.514138;     1.652191;    -0.261772; ; 
    0.015900;   -40.461819;     1.685096;    -0.042232; ; 
    0.016000;   -40.671094;     1.767357;    -0.042232; ; 
    0.016100;   -40.531577;     1.586382;    -0.188592; ; 
    0.016200;   -40.601336;     1.257335;    -0.115412; ; 
    0.016300;   -40.705973;     0.895384;    -0.188592; ; 
    0.016400;   -40.618775;     0.780217;    -0.261772; ; 
    0.016500;   -40.880368;     1.059907;    -0.334952; ; 
