time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-16 17:09:50 +0100;
    0.000100;     8.899444;     1.059907;    -0.188592; ; 
    0.000200;     8.812493;     1.092812;    -0.920392; ; 
    0.000300;     8.882053;     1.125716;     0.104128; ; 
    0.000400;     8.638592;     1.076359;     0.104128; ; 
    0.000500;     9.073345;     1.092812;     0.177308; ; 
    0.000600;     8.882053;     1.142169;     0.177308; ; 
    0.000700;     8.760322;     1.224430;    -0.334952; ; 
    0.000800;     8.690762;     1.240883;     0.104128; ; 
    0.000900;     8.916834;     1.240883;    -0.115412; ; 
    0.001000;     8.916834;     1.323144;     0.104128; ; 
    0.001100;     8.742932;     1.059907;     0.104128; ; 
    0.001200;     9.212466;     0.747313;    -0.334952; ; 
    0.001300;     8.690762;     0.401814;     0.177308; ; 
    0.001400;     8.760322;     0.418266;     0.177308; ; 
    0.001500;     8.812493;     0.665051;     0.323668; ; 
    0.001600;     8.638592;     0.944741;     0.104128; ; 
    0.001700;     8.812493;     1.142169;    -0.188592; ; 
    0.001800;     8.899444;     0.961193;    -0.042232; ; 
    0.001900;     8.934224;     0.911836;     0.104128; ; 
    0.002000;     8.951614;     0.911836;     0.616388; ; 
    0.002100;     8.795103;     0.895384;     0.104128; ; 
    0.002200;     9.003784;     0.944741;    -0.554492; ; 
    0.002300;     8.899444;     1.027002;     0.250488; ; 
    0.002400;     8.847273;     1.175073;     0.104128; ; 
    0.002500;     8.864663;     1.175073;     0.030948; ; 
    0.002600;     8.673372;     0.829574;     0.104128; ; 
    0.002700;     8.812493;     0.747313;    -0.261772; ; 
    0.002800;     9.021174;     0.632146;     0.177308; ; 
    0.002900;     9.021174;     0.632146;     0.177308; ; 
    0.003000;     9.055955;     0.846027;     0.250488; ; 
    0.003100;     8.847273;     0.928288;     0.030948; ; 
    0.003200;     8.899444;     0.911836;    -0.481312; ; 
    0.003300;     8.899444;     0.862479;     0.104128; ; 
    0.003400;     8.812493;     0.895384;     0.543208; ; 
    0.003500;     8.847273;     0.977645;    -0.042232; ; 
    0.003600;     8.760322;     0.961193;    -0.115412; ; 
    0.003700;     8.986394;     1.043455;    -0.334952; ; 
    0.003800;     9.003784;     1.027002;     0.177308; ; 
    0.003900;     8.969004;     1.306692;     0.323668; ; 
    0.004000;     9.090735;     1.191526;     0.323668; ; 
    0.004100;     8.951614;     1.191526;     0.323668; ; 
    0.004200;     8.969004;     0.730860;    -0.554492; ; 
    0.004300;     8.951614;     0.549885;     0.177308; ; 
    0.004400;     8.882053;     0.533432;     0.030948; ; 
    0.004500;     8.847273;     0.862479;     0.104128; ; 
    0.004600;     8.760322;     1.224430;     0.104128; ; 
    0.004700;     9.021174;     1.339597;    -0.334952; ; 
    0.004800;     8.986394;     1.158621;     0.250488; ; 
    0.004900;     9.125515;     1.010550;     0.323668; ; 
    0.005000;     8.760322;     0.961193;    -0.042232; ; 
    0.005100;     8.986394;     1.076359;     0.030948; ; 
    0.005200;     8.829883;     1.125716;    -0.554492; ; 
    0.005300;     8.986394;     1.191526;     0.250488; ; 
    0.005400;     8.951614;     1.257335;     0.104128; ; 
    0.005500;     9.038565;     1.207978;     0.104128; ; 
    0.005600;     8.951614;     0.994098;     0.030948; ; 
    0.005700;     8.969004;     0.697956;    -0.627672; ; 
    0.005800;     8.969004;     0.615694;     0.104128; ; 
    0.005900;     9.108125;     0.780217;     0.177308; ; 
    0.006000;     9.038565;     1.175073;     0.177308; ; 
    0.006100;     8.899444;     1.454763;     0.104128; ; 
    0.006200;     8.864663;     1.438311;    -0.700852; ; 
    0.006300;     8.847273;     1.224430;    -0.188592; ; 
    0.006400;     8.864663;     1.027002;     0.177308; ; 
    0.006500;     9.090735;     1.027002;     0.250488; ; 
    0.006600;     8.986394;     1.191526;     0.104128; ; 
    0.006700;     9.090735;     1.290240;    -0.554492; ; 
    0.006800;     9.177686;     1.224430;     0.104128; ; 
    0.006900;     9.073345;     1.290240;     0.104128; ; 
    0.007000;     9.142905;     1.142169;     0.250488; ; 
    0.007100;     8.847273;     0.911836;     0.177308; ; 
    0.007200;     8.951614;     0.303100;    -0.188592; ; 
    0.007300;     8.899444;    -0.009495;    -0.042232; ; 
    0.007400;     8.969004;     0.155029;    -0.042232; ; 
    0.007500;     9.299417;     0.714408;     0.177308; ; 
    0.007600;     8.934224;     1.125716;     0.104128; ; 
    0.007700;     9.125515;     1.125716;    -0.627672; ; 
    0.007800;     9.212466;     0.944741;     0.323668; ; 
    0.007900;     8.795103;     0.763765;    -0.115412; ; 
    0.008000;     8.916834;     0.829574;     0.177308; ; 
    0.008100;     8.899444;     0.747313;     0.030948; ; 
    0.008200;     8.812493;     0.846027;    -1.652192; ; 
    0.008300;     9.055955;     0.780217;     0.470028; ; 
    0.008400;     9.055955;     0.862479;     0.030948; ; 
    0.008500;     8.882053;     0.944741;     0.177308; ; 
    0.008600;     9.334197;     0.681503;    -0.042232; ; 
    0.008700;     9.090735;     0.632146;    -1.579012; ; 
    0.008800;     8.986394;     0.648599;     0.030948; ; 
    0.008900;     8.934224;     0.961193;    -0.042232; ; 
    0.009000;     8.934224;     1.092812;     0.104128; ; 
    0.009100;     9.003784;     1.010550;     0.104128; ; 
    0.009200;     8.882053;     1.059907;    -1.871731; ; 
    0.009300;     9.038565;     0.780217;     0.396848; ; 
    0.009400;     8.934224;     0.681503;     0.104128; ; 
    0.009500;     9.090735;     0.911836;    -0.042232; ; 
    0.009600;     9.247246;     0.911836;    -0.115412; ; 
    0.009700;     9.021174;     1.109264;    -2.749891; ; 
    0.009800;     8.916834;     1.207978;     0.177308; ; 
    0.009900;     8.934224;     1.224430;     0.250488; ; 
    0.010000;     8.899444;     1.240883;     0.250488; ; 
    0.010100;     8.969004;     0.944741;     0.030948; ; 
    0.010200;     8.899444;     0.878931;    -2.091271; ; 
    0.010300;     9.090735;     0.780217;     0.030948; ; 
    0.010400;     9.003784;     0.862479;     0.177308; ; 
    0.010500;     9.090735;     1.158621;    -0.042232; ; 
    0.010600;     9.195076;     1.372501;     0.177308; ; 
    0.010700;     8.951614;     1.175073;    -1.944911; ; 
    0.010800;     9.003784;     1.092812;     0.104128; ; 
    0.010900;     8.847273;     0.895384;     0.104128; ; 
    0.011000;     8.899444;     0.911836;    -0.042232; ; 
    0.011100;     8.638592;     1.142169;     0.177308; ; 
    0.011200;     9.038565;     1.405406;    -0.408132; ; 
    0.011300;     9.177686;     1.339597;     0.104128; ; 
    0.011400;     9.177686;     1.372501;     0.104128; ; 
    0.011500;     9.021174;     1.240883;    -0.042232; ; 
    0.011600;     9.021174;     1.092812;     0.030948; ; 
    0.011700;     8.882053;     0.846027;    -0.554492; ; 
    0.011800;     8.986394;     0.846027;     0.104128; ; 
    0.011900;     8.916834;     1.125716;     0.177308; ; 
