time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 11:58:36 +0100;
    0.015200;   -38.682985;     0.401814;     2.738607; ; 
    0.015300;   -38.491149;     0.237290;     2.372707; ; 
    0.015400;   -38.508589;     0.434718;     2.372707; ; 
    0.015500;   -38.578347;     0.599242;     2.738607; ; 
    0.015600;   -38.752743;     0.796670;     2.519067; ; 
    0.015700;   -38.752743;     0.780217;     2.592247; ; 
    0.015800;   -38.857380;     0.714408;     2.811787; ; 
    0.015900;   -39.118973;     0.796670;     2.372707; ; 
    0.016000;   -38.717864;     0.829574;     2.592247; ; 
    0.016100;   -38.665545;     0.944741;     2.445887; ; 
    0.016200;   -38.717864;     1.010550;     2.153167; ; 
    0.016300;   -38.543468;     1.059907;     2.226347; ; 
    0.016400;   -38.508589;     1.158621;     2.299527; ; 
    0.016500;   -38.613226;     1.109264;     2.079987; ; 
    0.016600;   -38.770182;     0.549885;     2.519067; ; 
    0.016700;   -38.787622;    -0.124661;     2.665427; ; 
    0.016800;   -38.927138;    -0.272732;     2.519067; ; 
    0.016900;   -38.752743;     0.072767;     2.372707; ; 
    0.017000;   -38.979457;     0.829574;     1.933627; ; 
    0.017100;   -38.613226;     1.059907;     2.372707; ; 
    0.017200;   -38.735303;     1.010550;     2.592247; ; 
    0.017300;   -38.630666;     0.846027;     2.226347; ; 
    0.017400;   -38.630666;     0.566337;     2.226347; ; 
    0.017500;   -38.735303;     0.730860;     2.299527; ; 
    0.017600;   -38.752743;     0.796670;     2.226347; ; 
    0.017700;   -38.822501;     0.829574;     2.079987; ; 
    0.017800;   -38.787622;     0.911836;     2.299527; ; 
    0.017900;   -38.735303;     0.780217;     1.640907; ; 
    0.018000;   -38.595787;     0.829574;     2.519067; ; 
    0.018100;   -38.578347;     0.648599;     2.811787; ; 
    0.018200;   -38.665545;     0.434718;     2.445887; ; 
    0.018300;   -38.665545;     0.549885;     2.153167; ; 
    0.018400;   -38.613226;     0.599242;     2.079987; ; 
    0.018500;   -38.787622;     0.878931;     2.445887; ; 
    0.018600;   -38.735303;     0.977645;     2.226347; ; 
    0.018700;   -38.857380;     0.862479;     2.226347; ; 
    0.018800;   -38.648105;     0.730860;     2.079987; ; 
    0.018900;   -38.805061;     0.582789;     2.079987; ; 
    0.019000;   -38.613226;     0.862479;     2.153167; ; 
    0.019100;   -38.491149;     1.010550;     2.372707; ; 
    0.019200;   -38.613226;     1.059907;     2.519067; ; 
    0.019300;   -38.578347;     0.977645;     2.519067; ; 
    0.019400;   -38.700424;     0.697956;     2.372707; ; 
    0.019500;   -38.892259;     0.846027;     2.153167; ; 
    0.019600;   -38.770182;     0.665051;     2.079987; ; 
    0.019700;   -38.717864;     0.484075;     2.299527; ; 
    0.019800;   -38.648105;     0.484075;     2.372707; ; 
    0.019900;   -38.735303;     0.780217;     2.665427; ; 
    0.020000;   -38.578347;     0.944741;     2.519067; ; 
    0.020100;   -38.526029;     1.059907;     2.372707; ; 
    0.020200;   -38.613226;     0.796670;     2.665427; ; 
    0.020300;   -38.735303;     0.533432;     2.445887; ; 
    0.020400;   -38.787622;     0.796670;     2.079987; ; 
    0.020500;   -38.822501;     0.665051;     2.445887; ; 
    0.020600;   -38.822501;     0.829574;     2.519067; ; 
    0.020700;   -38.648105;     0.846027;     2.299527; ; 
    0.020800;   -38.648105;     1.010550;     2.519067; ; 
    0.020900;   -38.491149;     1.076359;     3.104507; ; 
    0.021000;   -38.526029;     0.747313;     2.519067; ; 
    0.021100;   -38.508589;     0.582789;     2.519067; ; 
    0.021200;   -38.752743;     0.599242;     2.665427; ; 
    0.021300;   -38.526029;     0.796670;     2.811787; ; 
    0.021400;   -38.717864;     1.356049;     2.445887; ; 
    0.021500;   -38.979457;     1.207978;     2.299527; ; 
    0.021600;   -38.770182;     1.109264;     2.592247; ; 
