time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 11:54:44 +0100;
    0.000100;   -38.595787;     0.615694;    -0.115412; ; 
    0.000200;   -38.438831;     0.681503;     0.323668; ; 
    0.000300;   -38.491149;     0.747313;     0.470028; ; 
    0.000400;   -38.456270;     1.109264;     0.543208; ; 
    0.000500;   -38.473710;     0.813122;     0.470028; ; 
    0.000600;   -38.805061;     0.681503;     0.543208; ; 
    0.000700;   -38.665545;     0.549885;     0.396848; ; 
    0.000800;   -38.648105;     0.467623;     0.250488; ; 
    0.000900;   -38.717864;     0.878931;     0.250488; ; 
    0.001000;   -38.578347;     0.730860;     0.396848; ; 
    0.001100;   -38.473710;     0.911836;     0.396848; ; 
    0.001200;   -38.369073;     0.895384;     0.396848; ; 
    0.001300;   -38.369073;     0.911836;     0.470028; ; 
    0.001400;   -38.491149;     1.207978;     0.470028; ; 
    0.001500;   -38.665545;     0.895384;     0.396848; ; 
    0.001600;   -38.752743;     1.027002;     0.250488; ; 
    0.001700;   -38.770182;     1.273787;     0.177308; ; 
    0.001800;   -38.665545;     1.487668;     0.470028; ; 
    0.001900;   -38.595787;     1.619286;     0.470028; ; 
    0.002000;   -38.491149;     1.125716;     0.470028; ; 
    0.002100;   -38.438831;     0.911836;     0.543208; ; 
    0.002200;   -38.508589;     0.681503;     0.250488; ; 
    0.002300;   -38.543468;     0.434718;     0.104128; ; 
    0.002400;   -38.700424;     0.171481;     0.396848; ; 
    0.002500;   -38.682985;     0.813122;    -0.042232; ; 
    0.002600;   -38.543468;     0.994098;     0.396848; ; 
    0.002700;   -38.665545;     1.076359;     0.396848; ; 
    0.002800;   -38.508589;     0.911836;    -0.115412; ; 
    0.002900;   -38.369073;     0.813122;     0.177308; ; 
    0.003000;   -38.403952;     0.681503;     0.543208; ; 
    0.003100;   -38.473710;     0.730860;     0.616388; ; 
    0.003200;   -38.438831;     0.763765;     0.177308; ; 
    0.003300;   -38.526029;     0.747313;     0.323668; ; 
    0.003400;   -38.613226;     0.813122;     0.323668; ; 
    0.003500;   -38.648105;     0.714408;     0.323668; ; 
    0.003600;   -38.717864;     0.632146;     0.323668; ; 
    0.003700;   -38.508589;     0.401814;     0.616388; ; 
    0.003800;   -38.491149;     0.319552;     0.470028; ; 
    0.003900;   -38.438831;     0.500528;     0.762748; ; 
    0.004000;   -38.421391;     0.895384;     0.323668; ; 
    0.004100;   -38.403952;     1.207978;     0.323668; ; 
    0.004200;   -38.264435;     1.109264;     0.250488; ; 
    0.004300;   -38.630666;     0.862479;     0.177308; ; 
    0.004400;   -38.578347;     0.697956;     0.470028; ; 
    0.004500;   -38.630666;     0.763765;     0.689568; ; 
    0.004600;   -38.630666;     0.911836;     0.616388; ; 
    0.004700;   -38.491149;     1.076359;     0.470028; ; 
    0.004800;   -38.403952;     1.043455;     0.396848; ; 
    0.004900;   -38.281875;     1.043455;     0.177308; ; 
    0.005000;   -38.334193;     0.961193;     0.250488; ; 
    0.005100;   -38.334193;     0.862479;     0.396848; ; 
    0.005200;   -38.456270;     0.566337;     0.470028; ; 
    0.005300;   -38.595787;     0.549885;     0.030948; ; 
    0.005400;   -38.648105;     0.665051;     0.250488; ; 
    0.005500;   -38.508589;     0.780217;     0.616388; ; 
    0.005600;   -38.473710;     0.928288;    -0.042232; ; 
    0.005700;   -38.403952;     0.862479;     0.177308; ; 
    0.005800;   -38.246996;     0.763765;     0.470028; ; 
    0.005900;   -38.316754;     0.385361;     0.250488; ; 
    0.006000;   -38.456270;     0.714408;     0.323668; ; 
    0.006100;   -38.403952;     0.763765;     0.396848; ; 
    0.006200;   -38.421391;     0.796670;     0.543208; ; 
    0.006300;   -38.613226;     0.846027;     0.470028; ; 
    0.006400;   -38.595787;     0.582789;     0.470028; ; 
    0.006500;   -38.491149;     0.714408;     0.470028; ; 
    0.006600;   -38.438831;     0.566337;     0.396848; ; 
    0.006700;   -38.316754;     0.352457;     0.396848; ; 
    0.006800;   -38.212117;     0.237290;     0.543208; ; 
    0.006900;   -38.316754;     0.155029;     0.470028; ; 
    0.007000;   -38.473710;     0.730860;     0.689568; ; 
    0.007100;   -38.526029;     0.862479;     0.689568; ; 
    0.007200;   -38.508589;     0.813122;     0.470028; ; 
    0.007300;   -38.560908;     0.665051;     0.470028; ; 
    0.007400;   -38.456270;     0.352457;     0.616388; ; 
    0.007500;   -38.491149;     0.928288;     0.470028; ; 
    0.007600;   -38.334193;     1.043455;     0.323668; ; 
    0.007700;   -38.264435;     1.109264;     0.543208; ; 
    0.007800;   -38.246996;     0.944741;     0.616388; ; 
    0.007900;   -38.438831;     0.566337;     0.470028; ; 
    0.008000;   -38.421391;     0.796670;     0.470028; ; 
    0.008100;   -38.491149;     0.237290;     0.396848; ; 
    0.008200;   -38.543468;    -0.371446;     0.543208; ; 
    0.008300;   -38.473710;    -0.354994;     0.470028; ; 
